spec,seed,commit,train_loss,validation_loss,train_accuracy,validation_accuracy
p16_v16_class_weighted,2b7e151628aed2a6,1600,0.672338545,0.731196105,0.739583,0.729167
p16_v16_class_weighted,2b7e151628aed2a6,1650,0.653013289,0.710972071,0.770833,0.729167
p16_v16_class_weighted,2b7e151628aed2a6,1700,0.641732752,0.693442404,0.750000,0.729167
p16_v16_class_weighted,2b7e151628aed2a6,1750,0.627243340,0.673176706,0.770833,0.791667
p16_v16_class_weighted,2b7e151628aed2a6,1800,0.616089821,0.667268217,0.760417,0.750000
p16_v16_class_weighted,2b7e151628aed2a6,1850,0.610883415,0.667894065,0.791667,0.770833
p16_v16_class_weighted,2b7e151628aed2a6,1900,0.598763645,0.664399624,0.802083,0.770833
p16_v16_class_weighted,2b7e151628aed2a6,1950,0.586141765,0.629517615,0.781250,0.770833
p16_v16_class_weighted,2b7e151628aed2a6,2000,0.584759116,0.639298379,0.812500,0.791667
p16_v16_class_weighted,2b7e151628aed2a6,2050,0.568181753,0.625064790,0.822917,0.833333
p16_v16_class_weighted,2b7e151628aed2a6,2100,0.558970809,0.611938953,0.812500,0.833333
p16_v16_class_weighted,2b7e151628aed2a6,2150,0.545578599,0.598577917,0.781250,0.812500
p16_v16_class_weighted,2b7e151628aed2a6,2200,0.540221870,0.604252577,0.822917,0.791667
p16_v16_class_weighted,2b7e151628aed2a6,2250,0.538111150,0.603581965,0.833333,0.875000
p16_v16_class_weighted,2b7e151628aed2a6,2300,0.519778311,0.568841577,0.812500,0.875000
p16_v16_class_weighted,2b7e151628aed2a6,2350,0.512869179,0.574646533,0.822917,0.854167
p16_v16_class_weighted,2b7e151628aed2a6,2400,0.504564226,0.564637959,0.833333,0.875000
p16_v16_class_weighted,2b7e151628aed2a6,2450,0.496627212,0.549529254,0.833333,0.875000
p16_v16_class_weighted,2b7e151628aed2a6,2500,0.496419340,0.538425267,0.822917,0.854167
p16_v16_class_weighted,2b7e151628aed2a6,2550,0.490813494,0.549488246,0.854167,0.875000
p16_v16_class_weighted,2b7e151628aed2a6,2600,0.481724113,0.527854860,0.864583,0.833333
p16_v16_class_weighted,2b7e151628aed2a6,2650,0.473917484,0.519356549,0.833333,0.875000
p16_v16_class_weighted,2b7e151628aed2a6,2700,0.475589961,0.510880649,0.802083,0.875000
p16_v16_class_weighted,2b7e151628aed2a6,2750,0.467556447,0.528759241,0.854167,0.875000
p16_v16_class_weighted,2b7e151628aed2a6,2800,0.476399273,0.538925529,0.833333,0.833333
p16_v16_class_weighted,2b7e151628aed2a6,2850,0.457732588,0.512974322,0.843750,0.833333
p16_v16_class_weighted,2b7e151628aed2a6,2900,0.450645417,0.505037606,0.843750,0.875000
p16_v16_class_weighted,2b7e151628aed2a6,2950,0.454406619,0.508923888,0.833333,0.833333
p16_v16_class_weighted,2b7e151628aed2a6,3000,0.458700746,0.496198684,0.864583,0.770833
p16_v16_class_weighted,2b7e151628aed2a6,3050,0.444676965,0.497643232,0.875000,0.833333
p16_v16_class_weighted,2b7e151628aed2a6,3100,0.443017632,0.477996826,0.843750,0.875000
p16_v16_class_weighted,2b7e151628aed2a6,3150,0.435008526,0.485189468,0.843750,0.895833
p16_v16_class_weighted,2b7e151628aed2a6,3200,0.447589636,0.485797733,0.833333,0.854167
p16_v16_class_weighted,2b7e151628aed2a6,3250,0.427933544,0.471758723,0.843750,0.875000
p16_v16_class_weighted,2b7e151628aed2a6,3300,0.425092012,0.472334951,0.875000,0.916667
p16_v16_class_weighted,2b7e151628aed2a6,3350,0.419520408,0.467493415,0.885417,0.812500
p16_v16_class_weighted,2b7e151628aed2a6,3400,0.413958549,0.462432534,0.864583,0.895833
p16_v16_class_weighted,2b7e151628aed2a6,3450,0.411569923,0.448904037,0.843750,0.854167
p16_v16_class_weighted,2b7e151628aed2a6,3500,0.411087602,0.467197746,0.854167,0.875000
p16_v16_class_weighted,2b7e151628aed2a6,3550,0.402324677,0.454975128,0.854167,0.895833
p16_v16_class_weighted,2b7e151628aed2a6,3600,0.428146482,0.463934153,0.812500,0.854167
p16_v16_class_weighted,2b7e151628aed2a6,3650,0.413135618,0.461369663,0.843750,0.812500
p16_v16_class_weighted,2b7e151628aed2a6,3700,0.409317523,0.450398952,0.822917,0.875000
p16_v16_class_weighted,2b7e151628aed2a6,3750,0.401388794,0.443592876,0.843750,0.854167
p16_v16_class_weighted,2b7e151628aed2a6,3800,0.388136774,0.433498174,0.864583,0.916667
p16_v16_class_weighted,2b7e151628aed2a6,3850,0.386143565,0.425747871,0.864583,0.895833
p16_v16_class_weighted,2b7e151628aed2a6,3900,0.386268586,0.416731715,0.833333,0.875000
p16_v16_class_weighted,2b7e151628aed2a6,3950,0.385987610,0.439535230,0.864583,0.854167
p16_v16_class_weighted,2b7e151628aed2a6,4000,0.383715987,0.438351959,0.885417,0.875000
p16_v16_class_weighted,2b7e151628aed2a6,4050,0.374236017,0.421342373,0.885417,0.833333
p16_v16_class_weighted,2b7e151628aed2a6,4100,0.372828454,0.425380379,0.895833,0.854167
p16_v16_class_weighted,2b7e151628aed2a6,4150,0.380520105,0.421248108,0.843750,0.895833
p16_v16_class_weighted,2b7e151628aed2a6,4200,0.371667236,0.415281326,0.843750,0.895833
p16_v16_class_weighted,2b7e151628aed2a6,4250,0.370795459,0.405783921,0.885417,0.875000
p16_v16_class_weighted,2b7e151628aed2a6,4300,0.372114927,0.418111086,0.843750,0.875000
p16_v16_class_weighted,2b7e151628aed2a6,4350,0.380751759,0.438535929,0.864583,0.875000
p16_v16_class_weighted,2b7e151628aed2a6,4400,0.364507467,0.415033609,0.875000,0.875000
p16_v16_class_weighted,2b7e151628aed2a6,4450,0.365596652,0.403218508,0.843750,0.875000
p16_v16_class_weighted,2b7e151628aed2a6,4500,0.361734003,0.419662684,0.885417,0.895833
p16_v16_class_weighted,2b7e151628aed2a6,4550,0.367855221,0.402963907,0.833333,0.854167
p16_v16_class_weighted,2b7e151628aed2a6,4600,0.357030123,0.394747585,0.864583,0.875000
p16_v16_class_weighted,2b7e151628aed2a6,4650,0.350125283,0.411278725,0.864583,0.875000
p16_v16_class_weighted,2b7e151628aed2a6,4700,0.351064086,0.409741968,0.864583,0.833333
p16_v16_class_weighted,2b7e151628aed2a6,4750,0.360431403,0.419474036,0.854167,0.812500
p16_v16_class_weighted,2b7e151628aed2a6,4800,0.356609374,0.426375866,0.864583,0.875000
p16_v16_class_weighted,77a19d3c4e280b51,50,1.096548080,1.097259402,0.322917,0.333333
p16_v16_class_weighted,77a19d3c4e280b51,100,1.090510488,1.092447400,0.406250,0.416667
p16_v16_class_weighted,77a19d3c4e280b51,150,1.079530835,1.083599448,0.468750,0.479167
p16_v16_class_weighted,77a19d3c4e280b51,200,1.067630172,1.073395252,0.447917,0.458333
p16_v16_class_weighted,77a19d3c4e280b51,250,1.054712534,1.064540982,0.479167,0.437500
p16_v16_class_weighted,77a19d3c4e280b51,300,1.041895986,1.054416418,0.479167,0.437500
p16_v16_class_weighted,77a19d3c4e280b51,350,1.037936926,1.050642133,0.479167,0.437500
p16_v16_class_weighted,77a19d3c4e280b51,400,1.030985594,1.043669105,0.468750,0.458333
p16_v16_class_weighted,77a19d3c4e280b51,450,1.025520444,1.040945888,0.489583,0.458333
p16_v16_class_weighted,77a19d3c4e280b51,500,1.020042777,1.037837148,0.479167,0.479167
p16_v16_class_weighted,77a19d3c4e280b51,550,1.014417887,1.031606793,0.458333,0.500000
p16_v16_class_weighted,77a19d3c4e280b51,600,1.004392982,1.018558383,0.458333,0.479167
p16_v16_class_weighted,77a19d3c4e280b51,650,0.995329201,1.015260100,0.479167,0.458333
p16_v16_class_weighted,77a19d3c4e280b51,700,0.984965324,1.003397822,0.458333,0.437500
p16_v16_class_weighted,77a19d3c4e280b51,750,0.979462922,0.997001231,0.458333,0.458333
p16_v16_class_weighted,77a19d3c4e280b51,800,0.977426589,0.994428396,0.447917,0.458333
p16_v16_class_weighted,77a19d3c4e280b51,850,0.969976723,0.985470057,0.489583,0.437500
p16_v16_class_weighted,77a19d3c4e280b51,900,0.957368672,0.974864185,0.468750,0.437500
p16_v16_class_weighted,77a19d3c4e280b51,950,0.950527668,0.967271030,0.500000,0.416667
p16_v16_class_weighted,77a19d3c4e280b51,1000,0.940537512,0.964491785,0.510417,0.416667
p16_v16_class_weighted,77a19d3c4e280b51,1050,0.927121580,0.947676659,0.500000,0.416667
p16_v16_class_weighted,77a19d3c4e280b51,1100,0.907671154,0.926808596,0.541667,0.437500
p16_v16_class_weighted,77a19d3c4e280b51,1150,0.894794524,0.910369217,0.572917,0.479167
p16_v16_class_weighted,77a19d3c4e280b51,1200,0.887268066,0.894539058,0.593750,0.500000
p16_v16_class_weighted,77a19d3c4e280b51,1250,0.874475062,0.899616957,0.541667,0.500000
p16_v16_class_weighted,77a19d3c4e280b51,1300,0.859546125,0.881107986,0.583333,0.500000
p16_v16_class_weighted,77a19d3c4e280b51,1350,0.837904215,0.859916031,0.635417,0.500000
p16_v16_class_weighted,77a19d3c4e280b51,1400,0.829638422,0.851015806,0.635417,0.562500
p16_v16_class_weighted,77a19d3c4e280b51,1450,0.808207095,0.826159000,0.656250,0.625000
p16_v16_class_weighted,77a19d3c4e280b51,1500,0.791076422,0.811885059,0.645833,0.645833
p16_v16_class_weighted,77a19d3c4e280b51,1550,0.764929831,0.783960104,0.656250,0.604167
p16_v16_class_weighted,77a19d3c4e280b51,1600,0.750624180,0.766963482,0.697917,0.625000
p16_v16_class_weighted,77a19d3c4e280b51,1650,0.734654009,0.746480763,0.687500,0.687500
p16_v16_class_weighted,77a19d3c4e280b51,1700,0.729467154,0.738186657,0.708333,0.708333
p16_v16_class_weighted,77a19d3c4e280b51,1750,0.728330433,0.749953926,0.687500,0.687500
p16_v16_class_weighted,77a19d3c4e280b51,1800,0.706438482,0.714387119,0.718750,0.687500
p16_v16_class_weighted,77a19d3c4e280b51,1850,0.690446675,0.701328993,0.770833,0.750000
p16_v16_class_weighted,77a19d3c4e280b51,1900,0.690041542,0.692087710,0.697917,0.666667
p16_v16_class_weighted,77a19d3c4e280b51,1950,0.677954614,0.684947670,0.770833,0.687500
p16_v16_class_weighted,77a19d3c4e280b51,2000,0.665043235,0.686255872,0.760417,0.687500
p16_v16_class_weighted,77a19d3c4e280b51,2050,0.662476599,0.676378191,0.739583,0.645833
p16_v16_class_weighted,77a19d3c4e280b51,2100,0.647082090,0.668597221,0.770833,0.708333
p16_v16_class_weighted,77a19d3c4e280b51,2150,0.643995047,0.671836793,0.770833,0.750000
p16_v16_class_weighted,77a19d3c4e280b51,2200,0.641228616,0.655161858,0.729167,0.729167
p16_v16_class_weighted,77a19d3c4e280b51,2250,0.623260677,0.638814569,0.760417,0.708333
p16_v16_class_weighted,77a19d3c4e280b51,2300,0.622027159,0.642649651,0.718750,0.770833
p16_v16_class_weighted,77a19d3c4e280b51,2350,0.614763379,0.629910350,0.708333,0.708333
p16_v16_class_weighted,77a19d3c4e280b51,2400,0.606806099,0.625102222,0.750000,0.770833
p16_v16_class_weighted,77a19d3c4e280b51,2450,0.595526814,0.624709547,0.739583,0.729167
p16_v16_class_weighted,77a19d3c4e280b51,2500,0.603132904,0.609155238,0.718750,0.750000
p16_v16_class_weighted,77a19d3c4e280b51,2550,0.587562203,0.636441827,0.739583,0.750000
p16_v16_class_weighted,77a19d3c4e280b51,2600,0.581095159,0.633655190,0.770833,0.750000
p16_v16_class_weighted,77a19d3c4e280b51,2650,0.573816657,0.617292821,0.760417,0.770833
p16_v16_class_weighted,77a19d3c4e280b51,2700,0.582488656,0.614973068,0.760417,0.708333
p16_v16_class_weighted,77a19d3c4e280b51,2750,0.577463329,0.613453805,0.750000,0.729167
p16_v16_class_weighted,77a19d3c4e280b51,2800,0.564660907,0.593741775,0.739583,0.791667
p16_v16_class_weighted,77a19d3c4e280b51,2850,0.555186331,0.610994160,0.770833,0.791667
p16_v16_class_weighted,77a19d3c4e280b51,2900,0.548436761,0.605195999,0.760417,0.854167
p16_v16_class_weighted,77a19d3c4e280b51,2950,0.544062674,0.614396274,0.812500,0.854167
p16_v16_class_weighted,77a19d3c4e280b51,3000,0.538919926,0.616795957,0.781250,0.812500
p16_v16_class_weighted,77a19d3c4e280b51,3050,0.534556866,0.603512704,0.854167,0.812500
p16_v16_class_weighted,77a19d3c4e280b51,3100,0.542171657,0.616625011,0.750000,0.791667
p16_v16_class_weighted,77a19d3c4e280b51,3150,0.526608229,0.578114331,0.854167,0.875000
p16_v16_class_weighted,77a19d3c4e280b51,3200,0.536163092,0.578021884,0.822917,0.833333
p16_v16_class_weighted,77a19d3c4e280b51,3250,0.514369309,0.586175263,0.822917,0.812500
p16_v16_class_weighted,77a19d3c4e280b51,3300,0.511921823,0.584217250,0.833333,0.833333
p16_v16_class_weighted,77a19d3c4e280b51,3350,0.520894229,0.579403579,0.833333,0.812500
p16_v16_class_weighted,77a19d3c4e280b51,3400,0.506600499,0.587115288,0.822917,0.791667
p16_v16_class_weighted,77a19d3c4e280b51,3450,0.498361975,0.581990659,0.822917,0.833333
p16_v16_class_weighted,77a19d3c4e280b51,3500,0.499423742,0.579489827,0.833333,0.812500
p16_v16_class_weighted,77a19d3c4e280b51,3550,0.498902082,0.560864151,0.854167,0.833333
p16_v16_class_weighted,77a19d3c4e280b51,3600,0.494668365,0.590640545,0.802083,0.791667
p16_v16_class_weighted,77a19d3c4e280b51,3650,0.491909981,0.569923520,0.822917,0.833333
p16_v16_class_weighted,77a19d3c4e280b51,3700,0.482986301,0.567381740,0.854167,0.854167
p16_v16_class_weighted,77a19d3c4e280b51,3750,0.480598480,0.561562121,0.854167,0.812500
p16_v16_class_weighted,77a19d3c4e280b51,3800,0.491530687,0.554930806,0.854167,0.791667
p16_v16_class_weighted,77a19d3c4e280b51,3850,0.470208645,0.556236804,0.822917,0.833333
p16_v16_class_weighted,77a19d3c4e280b51,3900,0.473205447,0.580847800,0.822917,0.833333
p16_v16_class_weighted,77a19d3c4e280b51,3950,0.474258631,0.573039651,0.843750,0.812500
p16_v16_class_weighted,77a19d3c4e280b51,4000,0.457836002,0.524817884,0.812500,0.854167
p16_v16_class_weighted,77a19d3c4e280b51,4050,0.462304026,0.538822949,0.822917,0.854167
p16_v16_class_weighted,77a19d3c4e280b51,4100,0.457687646,0.537262857,0.833333,0.833333
p16_v16_class_weighted,77a19d3c4e280b51,4150,0.452440053,0.540975153,0.833333,0.916667
p16_v16_class_weighted,77a19d3c4e280b51,4200,0.447157055,0.528001189,0.822917,0.916667
p16_v16_class_weighted,77a19d3c4e280b51,4250,0.442282796,0.541043997,0.822917,0.854167
p16_v16_class_weighted,77a19d3c4e280b51,4300,0.429476738,0.525270641,0.864583,0.895833
p16_v16_class_weighted,77a19d3c4e280b51,4350,0.430969507,0.538022339,0.885417,0.812500
p16_v16_class_weighted,77a19d3c4e280b51,4400,0.418628931,0.522275150,0.885417,0.895833
p16_v16_class_weighted,77a19d3c4e280b51,4450,0.419069439,0.516800761,0.864583,0.875000
p16_v16_class_weighted,77a19d3c4e280b51,4500,0.418556482,0.500926733,0.885417,0.875000
p16_v16_class_weighted,77a19d3c4e280b51,4550,0.405646116,0.496862411,0.875000,0.854167
p16_v16_class_weighted,77a19d3c4e280b51,4600,0.402226359,0.504451931,0.875000,0.895833
p16_v16_class_weighted,77a19d3c4e280b51,4650,0.406649351,0.502114713,0.864583,0.875000
p16_v16_class_weighted,77a19d3c4e280b51,4700,0.398808211,0.499151856,0.854167,0.875000
p16_v16_class_weighted,77a19d3c4e280b51,4750,0.395538896,0.528828561,0.854167,0.895833
p16_v16_class_weighted,77a19d3c4e280b51,4800,0.390831947,0.514607489,0.895833,0.791667
p16_v16_class_weighted,1111222233334444,50,1.093975425,1.094715476,0.395833,0.416667
p16_v16_class_weighted,1111222233334444,100,1.084945202,1.087396502,0.458333,0.437500
p16_v16_class_weighted,1111222233334444,150,1.076289058,1.079840183,0.447917,0.437500
p16_v16_class_weighted,1111222233334444,200,1.066148400,1.070691943,0.458333,0.458333
p16_v16_class_weighted,1111222233334444,250,1.053628206,1.061869264,0.479167,0.479167
p16_v16_class_weighted,1111222233334444,300,1.041174531,1.053512812,0.479167,0.458333
p16_v16_class_weighted,1111222233334444,350,1.034754515,1.047839642,0.479167,0.479167
p16_v16_class_weighted,1111222233334444,400,1.026496291,1.039912224,0.479167,0.479167
p16_v16_class_weighted,1111222233334444,450,1.015294671,1.031607747,0.479167,0.479167
p16_v16_class_weighted,1111222233334444,500,1.008092880,1.026034713,0.489583,0.437500
p16_v16_class_weighted,1111222233334444,550,0.998930156,1.017276883,0.510417,0.500000
p16_v16_class_weighted,1111222233334444,600,0.989119053,1.011364937,0.479167,0.500000
p16_v16_class_weighted,1111222233334444,650,0.975298226,0.999660075,0.479167,0.541667
p16_v16_class_weighted,1111222233334444,700,0.964632690,0.985175312,0.489583,0.541667
p16_v16_class_weighted,1111222233334444,750,0.949748456,0.974341869,0.500000,0.520833
p16_v16_class_weighted,1111222233334444,800,0.938714802,0.964428425,0.468750,0.562500
p16_v16_class_weighted,1111222233334444,850,0.928598344,0.961350977,0.479167,0.520833
p16_v16_class_weighted,1111222233334444,900,0.915521443,0.943655193,0.500000,0.604167
p16_v16_class_weighted,1111222233334444,950,0.895134449,0.927017212,0.562500,0.583333
p16_v16_class_weighted,1111222233334444,1000,0.881803274,0.921083152,0.562500,0.562500
p16_v16_class_weighted,1111222233334444,1050,0.862926662,0.900064945,0.593750,0.666667
p16_v16_class_weighted,1111222233334444,1100,0.846142054,0.886022329,0.562500,0.604167
p16_v16_class_weighted,1111222233334444,1150,0.823727429,0.860548913,0.583333,0.645833
p16_v16_class_weighted,1111222233334444,1200,0.805674374,0.844236672,0.625000,0.687500
p16_v16_class_weighted,1111222233334444,1250,0.784349620,0.827192724,0.656250,0.687500
p16_v16_class_weighted,1111222233334444,1300,0.761760414,0.809968054,0.635417,0.708333
p16_v16_class_weighted,1111222233334444,1350,0.757055283,0.805831432,0.645833,0.687500
p16_v16_class_weighted,1111222233334444,1400,0.736491442,0.790258229,0.645833,0.708333
p16_v16_class_weighted,1111222233334444,1450,0.712488592,0.766994894,0.687500,0.770833
p16_v16_class_weighted,1111222233334444,1500,0.698542774,0.754038632,0.687500,0.750000
p16_v16_class_weighted,1111222233334444,1550,0.693516910,0.753947556,0.697917,0.729167
p16_v16_class_weighted,1111222233334444,1600,0.681030095,0.744607270,0.687500,0.729167
p16_v16_class_weighted,1111222233334444,1650,0.679257631,0.732269228,0.718750,0.750000
p16_v16_class_weighted,1111222233334444,1700,0.664851248,0.724335253,0.729167,0.812500
p16_v16_class_weighted,1111222233334444,1750,0.657980502,0.716025293,0.750000,0.750000
p16_v16_class_weighted,1111222233334444,1800,0.643603742,0.700272620,0.791667,0.750000
p16_v16_class_weighted,1111222233334444,1850,0.626792848,0.682694733,0.770833,0.750000
p16_v16_class_weighted,1111222233334444,1900,0.629330754,0.681299865,0.770833,0.770833
p16_v16_class_weighted,1111222233334444,1950,0.615535319,0.672760904,0.781250,0.750000
p16_v16_class_weighted,1111222233334444,2000,0.612588584,0.675284863,0.750000,0.750000
p16_v16_class_weighted,1111222233334444,2050,0.597111940,0.661053419,0.781250,0.729167
p16_v16_class_weighted,1111222233334444,2100,0.604296029,0.661926866,0.760417,0.770833
p16_v16_class_weighted,1111222233334444,2150,0.601549089,0.664518058,0.739583,0.729167
p16_v16_class_weighted,1111222233334444,2200,0.590997279,0.651995659,0.760417,0.729167
p16_v16_class_weighted,1111222233334444,2250,0.584880948,0.649627388,0.781250,0.708333
p16_v16_class_weighted,1111222233334444,2300,0.576206923,0.634167492,0.802083,0.750000
p16_v16_class_weighted,1111222233334444,2350,0.571645200,0.629154384,0.791667,0.729167
p16_v16_class_weighted,1111222233334444,2400,0.568213582,0.634405553,0.770833,0.750000
p16_v16_class_weighted,1111222233334444,2450,0.558683813,0.616047978,0.781250,0.750000
p16_v16_class_weighted,1111222233334444,2500,0.553892016,0.609762728,0.791667,0.750000
p16_v16_class_weighted,1111222233334444,2550,0.555113554,0.617168188,0.781250,0.729167
p16_v16_class_weighted,1111222233334444,2600,0.554087818,0.627471149,0.760417,0.812500
p16_v16_class_weighted,1111222233334444,2650,0.561780453,0.626842082,0.770833,0.833333
p16_v16_class_weighted,1111222233334444,2700,0.548887134,0.629128516,0.760417,0.729167
p16_v16_class_weighted,1111222233334444,2750,0.539876461,0.599615872,0.781250,0.750000
p16_v16_class_weighted,1111222233334444,2800,0.536605537,0.590716898,0.781250,0.791667
p16_v16_class_weighted,1111222233334444,2850,0.537175477,0.604199946,0.770833,0.854167
p16_v16_class_weighted,1111222233334444,2900,0.526441157,0.592073441,0.760417,0.770833
p16_v16_class_weighted,1111222233334444,2950,0.524932206,0.594627798,0.802083,0.729167
p16_v16_class_weighted,1111222233334444,3000,0.518796504,0.580598056,0.802083,0.750000
p16_v16_class_weighted,1111222233334444,3050,0.518118441,0.590323985,0.781250,0.770833
p16_v16_class_weighted,1111222233334444,3100,0.513624966,0.560657561,0.822917,0.770833
p16_v16_class_weighted,1111222233334444,3150,0.516463876,0.586760581,0.781250,0.729167
p16_v16_class_weighted,1111222233334444,3200,0.513781488,0.583745301,0.791667,0.750000
p16_v16_class_weighted,1111222233334444,3250,0.503153622,0.555743277,0.812500,0.791667
