seed,mode,stream,control_slot,global_commit,group_left,group_right,g3_delta_left,g3_delta_right,control_delta_left,control_delta_right,immediate_utility_gap,revisit_left_offset,revisit_right_offset,first_divergence_step,divergence_kind,g3_margin_at_divergence,control_margin_at_divergence,invalid_from_step,invalid_parameter,horizon,valid,g3_train_loss,control_train_loss,delta_train_loss,g3_validation_loss,control_validation_loss,parameter_distance
2b7e151628aed2a6,O1-closed-loop,L2-shifted-36,control_a,300,88,18,-0.01000,0.02000,-0.02000,0.01000,0.000008881,1,1,2,1,0.000009596,0.000002682,0,-1,32,true,0.934256494,0.933262587,0.000993907,0.949009120,0.947717369,0.086746760
2b7e151628aed2a6,O1-closed-loop,L2-shifted-36,control_a,300,88,18,-0.01000,0.02000,-0.02000,0.01000,0.000008881,1,1,2,1,0.000009596,0.000002682,0,-1,64,true,0.917220294,0.915903568,0.001316726,0.931472123,0.929823339,0.112805121
2b7e151628aed2a6,O1-closed-loop,L2-shifted-36,control_b,300,88,18,-0.01000,0.02000,0.02000,-0.02000,0.000017464,1,1,2,1,0.000009596,0.000688255,0,-1,1,true,0.944641352,0.944658816,-0.000017464,0.957208395,0.956858933,0.050000001
2b7e151628aed2a6,O1-closed-loop,L2-shifted-36,control_b,300,88,18,-0.01000,0.02000,0.02000,-0.02000,0.000017464,1,1,2,1,0.000009596,0.000688255,0,-1,2,true,0.944539845,0.944100618,0.000439227,0.957242191,0.956550896,0.046904135
2b7e151628aed2a6,O1-closed-loop,L2-shifted-36,control_b,300,88,18,-0.01000,0.02000,0.02000,-0.02000,0.000017464,1,1,2,1,0.000009596,0.000688255,0,-1,4,true,0.943993092,0.944093525,-0.000100434,0.956900418,0.956850767,0.058309499
2b7e151628aed2a6,O1-closed-loop,L2-shifted-36,control_b,300,88,18,-0.01000,0.02000,0.02000,-0.02000,0.000017464,1,1,2,1,0.000009596,0.000688255,0,-1,8,true,0.942956686,0.942853749,0.000102937,0.956687510,0.956382275,0.064807393
2b7e151628aed2a6,O1-closed-loop,L2-shifted-36,control_b,300,88,18,-0.01000,0.02000,0.02000,-0.02000,0.000017464,1,1,2,1,0.000009596,0.000688255,0,-1,16,true,0.939016521,0.938929796,0.000086725,0.953078568,0.952982962,0.067823291
2b7e151628aed2a6,O1-closed-loop,L2-shifted-36,control_b,300,88,18,-0.01000,0.02000,0.02000,-0.02000,0.000017464,1,1,2,1,0.000009596,0.000688255,0,-1,32,true,0.934256494,0.934475482,-0.000218987,0.949009120,0.949117661,0.103561558
2b7e151628aed2a6,O1-closed-loop,L2-shifted-36,control_b,300,88,18,-0.01000,0.02000,0.02000,-0.02000,0.000017464,1,1,2,1,0.000009596,0.000688255,0,-1,64,true,0.917220294,0.917646348,-0.000426054,0.931472123,0.931731522,0.142214596
2b7e151628aed2a6,O2-frozen-base-open-loop,frozen-base-original-stream,control_a,300,88,18,-0.01000,0.02000,-0.02000,0.01000,0.000008881,1,1,8,1,0.000009537,0.000048041,0,-1,1,true,0.944641352,0.944632471,0.000008881,0.957208395,0.957189620,0.014142144
2b7e151628aed2a6,O2-frozen-base-open-loop,frozen-base-original-stream,control_a,300,88,18,-0.01000,0.02000,-0.02000,0.01000,0.000008881,1,1,8,1,0.000009537,0.000048041,0,-1,2,true,0.944657087,0.944612563,0.000044525,0.957427204,0.957372010,0.014142144
2b7e151628aed2a6,O2-frozen-base-open-loop,frozen-base-original-stream,control_a,300,88,18,-0.01000,0.02000,-0.02000,0.01000,0.000008881,1,1,8,1,0.000009537,0.000048041,0,-1,4,true,0.943931341,0.943894148,0.000037193,0.956869423,0.956819236,0.014142144
2b7e151628aed2a6,O2-frozen-base-open-loop,frozen-base-original-stream,control_a,300,88,18,-0.01000,0.02000,-0.02000,0.01000,0.000008881,1,1,8,1,0.000009537,0.000048041,0,-1,8,true,0.942509472,0.942573965,-0.000064492,0.955908120,0.955953181,0.014142144
2b7e151628aed2a6,O2-frozen-base-open-loop,frozen-base-original-stream,control_a,300,88,18,-0.01000,0.02000,-0.02000,0.01000,0.000008881,1,1,8,1,0.000009537,0.000048041,0,-1,16,true,0.938554466,0.938804626,-0.000250161,0.952324688,0.952446878,0.014142144
2b7e151628aed2a6,O2-frozen-base-open-loop,frozen-base-original-stream,control_a,300,88,18,-0.01000,0.02000,-0.02000,0.01000,0.000008881,1,1,8,1,0.000009537,0.000048041,0,-1,32,true,0.936226666,0.936129093,0.000097573,0.951399803,0.951175690,0.014142144
2b7e151628aed2a6,O2-frozen-base-open-loop,frozen-base-original-stream,control_a,300,88,18,-0.01000,0.02000,-0.02000,0.01000,0.000008881,1,1,8,1,0.000009537,0.000048041,0,-1,64,true,0.919107616,0.919097424,0.000010192,0.933819473,0.933680832,0.014142144
2b7e151628aed2a6,O2-frozen-base-open-loop,frozen-base-original-stream,control_b,300,88,18,-0.01000,0.02000,0.02000,-0.02000,0.000017464,1,1,2,1,0.000061035,0.000698447,0,-1,1,true,0.944641352,0.944658816,-0.000017464,0.957208395,0.956858933,0.050000001
2b7e151628aed2a6,O2-frozen-base-open-loop,frozen-base-original-stream,control_b,300,88,18,-0.01000,0.02000,0.02000,-0.02000,0.000017464,1,1,2,1,0.000061035,0.000698447,0,-1,2,true,0.944657087,0.944412291,0.000244796,0.957427204,0.956807852,0.050000001
2b7e151628aed2a6,O2-frozen-base-open-loop,frozen-base-original-stream,control_b,300,88,18,-0.01000,0.02000,0.02000,-0.02000,0.000017464,1,1,2,1,0.000061035,0.000698447,0,-1,4,true,0.943931341,0.943752348,0.000178993,0.956869423,0.956305265,0.050000001
2b7e151628aed2a6,O2-frozen-base-open-loop,frozen-base-original-stream,control_b,300,88,18,-0.01000,0.02000,0.02000,-0.02000,0.000017464,1,1,2,1,0.000061035,0.000698447,0,-1,8,true,0.942509472,0.942398489,0.000110984,0.955908120,0.955316842,0.050000001
2b7e151628aed2a6,O2-frozen-base-open-loop,frozen-base-original-stream,control_b,300,88,18,-0.01000,0.02000,0.02000,-0.02000,0.000017464,1,1,2,1,0.000061035,0.000698447,0,-1,16,true,0.938554466,0.939598322,-0.001043856,0.952324688,0.952771425,0.050000001
2b7e151628aed2a6,O2-frozen-base-open-loop,frozen-base-original-stream,control_b,300,88,18,-0.01000,0.02000,0.02000,-0.02000,0.000017464,1,1,2,1,0.000061035,0.000698447,0,-1,32,true,0.936226666,0.935745955,0.000480711,0.951399803,0.950257242,0.050000001
2b7e151628aed2a6,O2-frozen-base-open-loop,frozen-base-original-stream,control_b,300,88,18,-0.01000,0.02000,0.02000,-0.02000,0.000017464,1,1,2,1,0.000061035,0.000698447,0,-1,64,true,0.919107616,0.919440567,-0.000332952,0.933819473,0.933514893,0.050000001
2b7e151628aed2a6,O1-closed-loop,L0-original,control_a,400,59,1,0.02000,0.02000,0.01000,0.02000,0.000025988,1,1,5,1,0.000000536,0.000004888,0,-1,1,true,0.897477627,0.897503614,-0.000025988,0.911027133,0.911040485,0.009999990
2b7e151628aed2a6,O1-closed-loop,L0-original,control_a,400,59,1,0.02000,0.02000,0.01000,0.02000,0.000025988,1,1,5,1,0.000000536,0.000004888,0,-1,2,true,0.898086488,0.898108900,-0.000022411,0.911958456,0.911968708,0.009999990
2b7e151628aed2a6,O1-closed-loop,L0-original,control_a,400,59,1,0.02000,0.02000,0.01000,0.02000,0.000025988,1,1,5,1,0.000000536,0.000004888,0,-1,4,true,0.897873163,0.897885144,-0.000011981,0.912029803,0.912031591,0.009999990
2b7e151628aed2a6,O1-closed-loop,L0-original,control_a,400,59,1,0.02000,0.02000,0.01000,0.02000,0.000025988,1,1,5,1,0.000000536,0.000004888,0,-1,8,true,0.895774305,0.896120250,-0.000345945,0.909813166,0.910198510,0.036055502
2b7e151628aed2a6,O1-closed-loop,L0-original,control_a,400,59,1,0.02000,0.02000,0.01000,0.02000,0.000025988,1,1,5,1,0.000000536,0.000004888,0,-1,16,true,0.894310951,0.894470870,-0.000159919,0.909143627,0.909295738,0.064031221
2b7e151628aed2a6,O1-closed-loop,L0-original,control_a,400,59,1,0.02000,0.02000,0.01000,0.02000,0.000025988,1,1,5,1,0.000000536,0.000004888,0,-1,32,true,0.889607131,0.889580667,0.000026464,0.905127287,0.905157030,0.094868317
2b7e151628aed2a6,O1-closed-loop,L0-original,control_a,400,59,1,0.02000,0.02000,0.01000,0.02000,0.000025988,1,1,5,1,0.000000536,0.000004888,0,-1,64,true,0.870375097,0.871045113,-0.000670016,0.885933697,0.886681974,0.112694271
2b7e151628aed2a6,O1-closed-loop,L0-original,control_b,400,59,1,0.02000,0.02000,0.00500,0.02000,0.000039101,1,1,5,1,0.000000536,0.000006974,0,-1,1,true,0.897477627,0.897516727,-0.000039101,0.911027133,0.911047757,0.015000001
2b7e151628aed2a6,O1-closed-loop,L0-original,control_b,400,59,1,0.02000,0.02000,0.00500,0.02000,0.000039101,1,1,5,1,0.000000536,0.000006974,0,-1,2,true,0.898086488,0.898120224,-0.000033736,0.911958456,0.911974370,0.015000001
2b7e151628aed2a6,O1-closed-loop,L0-original,control_b,400,59,1,0.02000,0.02000,0.00500,0.02000,0.000039101,1,1,5,1,0.000000536,0.000006974,0,-1,4,true,0.897873163,0.897892177,-0.000019014,0.912029803,0.912032843,0.015000001
2b7e151628aed2a6,O1-closed-loop,L0-original,control_b,400,59,1,0.02000,0.02000,0.00500,0.02000,0.000039101,1,1,5,1,0.000000536,0.000006974,0,-1,8,true,0.895774305,0.896129072,-0.000354767,0.909813166,0.910201609,0.037749164
2b7e151628aed2a6,O1-closed-loop,L0-original,control_b,400,59,1,0.02000,0.02000,0.00500,0.02000,0.000039101,1,1,5,1,0.000000536,0.000006974,0,-1,16,true,0.894310951,0.894480288,-0.000169337,0.909143627,0.909299850,0.064999975
2b7e151628aed2a6,O1-closed-loop,L0-original,control_b,400,59,1,0.02000,0.02000,0.00500,0.02000,0.000039101,1,1,5,1,0.000000536,0.000006974,0,-1,32,true,0.889607131,0.889192522,0.000414610,0.905127287,0.904560745,0.086746745
2b7e151628aed2a6,O1-closed-loop,L0-original,control_b,400,59,1,0.02000,0.02000,0.00500,0.02000,0.000039101,1,1,5,1,0.000000536,0.000006974,0,-1,64,true,0.870375097,0.870640099,-0.000265002,0.885933697,0.886564076,0.129711241
2b7e151628aed2a6,O1-closed-loop,L2-shifted-17,control_a,400,59,1,0.02000,0.02000,0.01000,0.02000,0.000025988,1,1,27,1,0.000003695,0.000005066,0,-1,1,true,0.897477627,0.897503614,-0.000025988,0.911027133,0.911040485,0.009999990
2b7e151628aed2a6,O1-closed-loop,L2-shifted-17,control_a,400,59,1,0.02000,0.02000,0.01000,0.02000,0.000025988,1,1,27,1,0.000003695,0.000005066,0,-1,2,true,0.898086488,0.898108900,-0.000022411,0.911958456,0.911968708,0.009999990
2b7e151628aed2a6,O1-closed-loop,L2-shifted-17,control_a,400,59,1,0.02000,0.02000,0.01000,0.02000,0.000025988,1,1,27,1,0.000003695,0.000005066,0,-1,4,true,0.896657646,0.896680653,-0.000023007,0.910426438,0.910437763,0.009999990
2b7e151628aed2a6,O1-closed-loop,L2-shifted-17,control_a,400,59,1,0.02000,0.02000,0.01000,0.02000,0.000025988,1,1,27,1,0.000003695,0.000005066,0,-1,8,true,0.894382417,0.894404590,-0.000022173,0.907892764,0.907904208,0.009999990
2b7e151628aed2a6,O1-closed-loop,L2-shifted-17,control_a,400,59,1,0.02000,0.02000,0.01000,0.02000,0.000025988,1,1,27,1,0.000003695,0.000005066,0,-1,16,true,0.893712461,0.893735886,-0.000023425,0.908746064,0.908760548,0.009999990
2b7e151628aed2a6,O1-closed-loop,L2-shifted-17,control_a,400,59,1,0.02000,0.02000,0.01000,0.02000,0.000025988,1,1,27,1,0.000003695,0.000005066,0,-1,32,true,0.887993813,0.889605701,-0.001611888,0.903968871,0.905771554,0.036055505
2b7e151628aed2a6,O1-closed-loop,L2-shifted-17,control_a,400,59,1,0.02000,0.02000,0.01000,0.02000,0.000025988,1,1,27,1,0.000003695,0.000005066,0,-1,64,true,0.874439776,0.874337196,0.000102580,0.891033828,0.890977085,0.092736147
2b7e151628aed2a6,O1-closed-loop,L2-shifted-17,control_b,400,59,1,0.02000,0.02000,0.00500,0.02000,0.000039101,1,1,27,1,0.000003695,0.000009239,0,-1,1,true,0.897477627,0.897516727,-0.000039101,0.911027133,0.911047757,0.015000001
2b7e151628aed2a6,O1-closed-loop,L2-shifted-17,control_b,400,59,1,0.02000,0.02000,0.00500,0.02000,0.000039101,1,1,27,1,0.000003695,0.000009239,0,-1,2,true,0.898086488,0.898120224,-0.000033736,0.911958456,0.911974370,0.015000001
2b7e151628aed2a6,O1-closed-loop,L2-shifted-17,control_b,400,59,1,0.02000,0.02000,0.00500,0.02000,0.000039101,1,1,27,1,0.000003695,0.000009239,0,-1,4,true,0.896657646,0.896692514,-0.000034869,0.910426438,0.910443604,0.015000001
2b7e151628aed2a6,O1-closed-loop,L2-shifted-17,control_b,400,59,1,0.02000,0.02000,0.00500,0.02000,0.000039101,1,1,27,1,0.000003695,0.000009239,0,-1,8,true,0.894382417,0.894416153,-0.000033736,0.907892764,0.907910585,0.015000001
2b7e151628aed2a6,O1-closed-loop,L2-shifted-17,control_b,400,59,1,0.02000,0.02000,0.00500,0.02000,0.000039101,1,1,27,1,0.000003695,0.000009239,0,-1,16,true,0.893712461,0.893747866,-0.000035405,0.908746064,0.908768356,0.015000001
2b7e151628aed2a6,O1-closed-loop,L2-shifted-17,control_b,400,59,1,0.02000,0.02000,0.00500,0.02000,0.000039101,1,1,27,1,0.000003695,0.000009239,0,-1,32,true,0.887993813,0.889609158,-0.001615345,0.903968871,0.905768573,0.037749168
2b7e151628aed2a6,O1-closed-loop,L2-shifted-17,control_b,400,59,1,0.02000,0.02000,0.00500,0.02000,0.000039101,1,1,27,1,0.000003695,0.000009239,0,-1,64,true,0.874439776,0.874349773,0.000090003,0.891033828,0.890982389,0.093407676
2b7e151628aed2a6,O1-closed-loop,L2-shifted-36,control_a,400,59,1,0.02000,0.02000,0.01000,0.02000,0.000025988,1,1,0,0,0.000000000,0.000000000,0,-1,1,true,0.897477627,0.897503614,-0.000025988,0.911027133,0.911040485,0.009999990
2b7e151628aed2a6,O1-closed-loop,L2-shifted-36,control_a,400,59,1,0.02000,0.02000,0.01000,0.02000,0.000025988,1,1,0,0,0.000000000,0.000000000,0,-1,2,true,0.898033679,0.898054898,-0.000021219,0.911921799,0.911933482,0.009999990
2b7e151628aed2a6,O1-closed-loop,L2-shifted-36,control_a,400,59,1,0.02000,0.02000,0.01000,0.02000,0.000025988,1,1,0,0,0.000000000,0.000000000,0,-1,4,true,0.896439493,0.896458209,-0.000018716,0.910271347,0.910279930,0.009999990
2b7e151628aed2a6,O1-closed-loop,L2-shifted-36,control_a,400,59,1,0.02000,0.02000,0.01000,0.02000,0.000025988,1,1,0,0,0.000000000,0.000000000,0,-1,8,true,0.894114435,0.894146860,-0.000032425,0.908298969,0.908319473,0.009999990
2b7e151628aed2a6,O1-closed-loop,L2-shifted-36,control_a,400,59,1,0.02000,0.02000,0.01000,0.02000,0.000025988,1,1,0,0,0.000000000,0.000000000,0,-1,16,true,0.892982304,0.893009603,-0.000027299,0.908124864,0.908140600,0.009999990
2b7e151628aed2a6,O1-closed-loop,L2-shifted-36,control_a,400,59,1,0.02000,0.02000,0.01000,0.02000,0.000025988,1,1,0,0,0.000000000,0.000000000,0,-1,32,true,0.887777030,0.887784421,-0.000007391,0.903193474,0.903188050,0.009999990
2b7e151628aed2a6,O1-closed-loop,L2-shifted-36,control_a,400,59,1,0.02000,0.02000,0.01000,0.02000,0.000025988,1,1,0,0,0.000000000,0.000000000,0,-1,64,true,0.870901644,0.870915949,-0.000014305,0.886417687,0.886418164,0.009999990
2b7e151628aed2a6,O1-closed-loop,L2-shifted-36,control_b,400,59,1,0.02000,0.02000,0.00500,0.02000,0.000039101,1,1,11,1,0.000010908,0.000084877,0,-1,1,true,0.897477627,0.897516727,-0.000039101,0.911027133,0.911047757,0.015000001
2b7e151628aed2a6,O1-closed-loop,L2-shifted-36,control_b,400,59,1,0.02000,0.02000,0.00500,0.02000,0.000039101,1,1,11,1,0.000010908,0.000084877,0,-1,2,true,0.898033679,0.898066461,-0.000032783,0.911921799,0.911939621,0.015000001
2b7e151628aed2a6,O1-closed-loop,L2-shifted-36,control_b,400,59,1,0.02000,0.02000,0.00500,0.02000,0.000039101,1,1,11,1,0.000010908,0.000084877,0,-1,4,true,0.896439493,0.896468163,-0.000028670,0.910271347,0.910284817,0.015000001
2b7e151628aed2a6,O1-closed-loop,L2-shifted-36,control_b,400,59,1,0.02000,0.02000,0.00500,0.02000,0.000039101,1,1,11,1,0.000010908,0.000084877,0,-1,8,true,0.894114435,0.894163370,-0.000048935,0.908298969,0.908329785,0.015000001
2b7e151628aed2a6,O1-closed-loop,L2-shifted-36,control_b,400,59,1,0.02000,0.02000,0.00500,0.02000,0.000039101,1,1,11,1,0.000010908,0.000084877,0,-1,16,true,0.892982304,0.893095553,-0.000113249,0.908124864,0.908154666,0.042720005
2b7e151628aed2a6,O1-closed-loop,L2-shifted-36,control_b,400,59,1,0.02000,0.02000,0.00500,0.02000,0.000039101,1,1,11,1,0.000010908,0.000084877,0,-1,32,true,0.887777030,0.887745798,0.000031233,0.903193474,0.903261006,0.064226158
2b7e151628aed2a6,O1-closed-loop,L2-shifted-36,control_b,400,59,1,0.02000,0.02000,0.00500,0.02000,0.000039101,1,1,11,1,0.000010908,0.000084877,0,-1,64,true,0.870901644,0.871792376,-0.000890732,0.886417687,0.887653649,0.121346571
2b7e151628aed2a6,O2-frozen-base-open-loop,frozen-base-original-stream,control_a,400,59,1,0.02000,0.02000,0.01000,0.02000,0.000025988,1,1,5,1,0.000000536,0.000004888,0,-1,1,true,0.897477627,0.897503614,-0.000025988,0.911027133,0.911040485,0.009999990
2b7e151628aed2a6,O2-frozen-base-open-loop,frozen-base-original-stream,control_a,400,59,1,0.02000,0.02000,0.01000,0.02000,0.000025988,1,1,5,1,0.000000536,0.000004888,0,-1,2,true,0.898086488,0.898108900,-0.000022411,0.911958456,0.911968708,0.009999990
2b7e151628aed2a6,O2-frozen-base-open-loop,frozen-base-original-stream,control_a,400,59,1,0.02000,0.02000,0.01000,0.02000,0.000025988,1,1,5,1,0.000000536,0.000004888,0,-1,4,true,0.897873163,0.897885144,-0.000011981,0.912029803,0.912031591,0.009999990
2b7e151628aed2a6,O2-frozen-base-open-loop,frozen-base-original-stream,control_a,400,59,1,0.02000,0.02000,0.01000,0.02000,0.000025988,1,1,5,1,0.000000536,0.000004888,0,-1,8,true,0.895774305,0.895791948,-0.000017643,0.909813166,0.909820497,0.009999990
2b7e151628aed2a6,O2-frozen-base-open-loop,frozen-base-original-stream,control_a,400,59,1,0.02000,0.02000,0.01000,0.02000,0.000025988,1,1,5,1,0.000000536,0.000004888,0,-1,16,true,0.894310951,0.894329131,-0.000018179,0.909143627,0.909151554,0.009999990
2b7e151628aed2a6,O2-frozen-base-open-loop,frozen-base-original-stream,control_a,400,59,1,0.02000,0.02000,0.01000,0.02000,0.000025988,1,1,5,1,0.000000536,0.000004888,0,-1,32,true,0.889607131,0.889608324,-0.000001192,0.905127287,0.905116260,0.009999990
2b7e151628aed2a6,O2-frozen-base-open-loop,frozen-base-original-stream,control_a,400,59,1,0.02000,0.02000,0.01000,0.02000,0.000025988,1,1,5,1,0.000000536,0.000004888,0,-1,64,true,0.870375097,0.870389462,-0.000014365,0.885933697,0.885935962,0.009999990
2b7e151628aed2a6,O2-frozen-base-open-loop,frozen-base-original-stream,control_b,400,59,1,0.02000,0.02000,0.00500,0.02000,0.000039101,1,1,5,1,0.000000536,0.000006974,0,-1,1,true,0.897477627,0.897516727,-0.000039101,0.911027133,0.911047757,0.015000001
2b7e151628aed2a6,O2-frozen-base-open-loop,frozen-base-original-stream,control_b,400,59,1,0.02000,0.02000,0.00500,0.02000,0.000039101,1,1,5,1,0.000000536,0.000006974,0,-1,2,true,0.898086488,0.898120224,-0.000033736,0.911958456,0.911974370,0.015000001
2b7e151628aed2a6,O2-frozen-base-open-loop,frozen-base-original-stream,control_b,400,59,1,0.02000,0.02000,0.00500,0.02000,0.000039101,1,1,5,1,0.000000536,0.000006974,0,-1,4,true,0.897873163,0.897892177,-0.000019014,0.912029803,0.912032843,0.015000001
2b7e151628aed2a6,O2-frozen-base-open-loop,frozen-base-original-stream,control_b,400,59,1,0.02000,0.02000,0.00500,0.02000,0.000039101,1,1,5,1,0.000000536,0.000006974,0,-1,8,true,0.895774305,0.895801783,-0.000027478,0.909813166,0.909824789,0.015000001
2b7e151628aed2a6,O2-frozen-base-open-loop,frozen-base-original-stream,control_b,400,59,1,0.02000,0.02000,0.00500,0.02000,0.000039101,1,1,5,1,0.000000536,0.000006974,0,-1,16,true,0.894310951,0.894338906,-0.000027955,0.909143627,0.909156024,0.015000001
2b7e151628aed2a6,O2-frozen-base-open-loop,frozen-base-original-stream,control_b,400,59,1,0.02000,0.02000,0.00500,0.02000,0.000039101,1,1,5,1,0.000000536,0.000006974,0,-1,32,true,0.889607131,0.889609516,-0.000002384,0.905127287,0.905112922,0.015000001
2b7e151628aed2a6,O2-frozen-base-open-loop,frozen-base-original-stream,control_b,400,59,1,0.02000,0.02000,0.00500,0.02000,0.000039101,1,1,5,1,0.000000536,0.000006974,0,-1,64,true,0.870375097,0.870396912,-0.000021815,0.885933697,0.885937452,0.015000001
2b7e151628aed2a6,O1-closed-loop,L0-original,control_a,500,33,104,0.00000,-0.02000,-0.01000,-0.02000,0.000000000,1,1,0,0,0.000000000,0.000000000,0,-1,1,true,0.848800600,0.848800600,0.000000000,0.865340233,0.865340233,0.010000005
2b7e151628aed2a6,O1-closed-loop,L0-original,control_a,500,33,104,0.00000,-0.02000,-0.01000,-0.02000,0.000000000,1,1,0,0,0.000000000,0.000000000,0,-1,2,true,0.848785222,0.848785222,0.000000000,0.865202963,0.865202963,0.010000005
2b7e151628aed2a6,O1-closed-loop,L0-original,control_a,500,33,104,0.00000,-0.02000,-0.01000,-0.02000,0.000000000,1,1,0,0,0.000000000,0.000000000,0,-1,4,true,0.848892212,0.848892212,0.000000000,0.865616322,0.865616322,0.010000005
2b7e151628aed2a6,O1-closed-loop,L0-original,control_a,500,33,104,0.00000,-0.02000,-0.01000,-0.02000,0.000000000,1,1,0,0,0.000000000,0.000000000,0,-1,8,true,0.843806803,0.843806803,0.000000000,0.859992504,0.859992504,0.010000005
2b7e151628aed2a6,O1-closed-loop,L0-original,control_a,500,33,104,0.00000,-0.02000,-0.01000,-0.02000,0.000000000,1,1,0,0,0.000000000,0.000000000,0,-1,16,true,0.837304890,0.837304890,0.000000000,0.853435338,0.853435338,0.010000005
2b7e151628aed2a6,O1-closed-loop,L0-original,control_a,500,33,104,0.00000,-0.02000,-0.01000,-0.02000,0.000000000,1,1,0,0,0.000000000,0.000000000,0,-1,32,true,0.821609259,0.821609259,0.000000000,0.836945713,0.836945713,0.010000005
2b7e151628aed2a6,O1-closed-loop,L0-original,control_a,500,33,104,0.00000,-0.02000,-0.01000,-0.02000,0.000000000,1,1,0,0,0.000000000,0.000000000,0,-1,64,true,0.796158314,0.796158314,0.000000000,0.812303543,0.812303543,0.010000005
2b7e151628aed2a6,O1-closed-loop,L0-original,control_b,500,33,104,0.00000,-0.02000,0.00500,-0.02000,0.000000000,1,1,0,0,0.000000000,0.000000000,0,-1,1,true,0.848800600,0.848800600,0.000000000,0.865340233,0.865340233,0.004999995
2b7e151628aed2a6,O1-closed-loop,L0-original,control_b,500,33,104,0.00000,-0.02000,0.00500,-0.02000,0.000000000,1,1,0,0,0.000000000,0.000000000,0,-1,2,true,0.848785222,0.848785222,0.000000000,0.865202963,0.865202963,0.004999995
2b7e151628aed2a6,O1-closed-loop,L0-original,control_b,500,33,104,0.00000,-0.02000,0.00500,-0.02000,0.000000000,1,1,0,0,0.000000000,0.000000000,0,-1,4,true,0.848892212,0.848892212,0.000000000,0.865616322,0.865616322,0.004999995
2b7e151628aed2a6,O1-closed-loop,L0-original,control_b,500,33,104,0.00000,-0.02000,0.00500,-0.02000,0.000000000,1,1,0,0,0.000000000,0.000000000,0,-1,8,true,0.843806803,0.843806803,0.000000000,0.859992504,0.859992504,0.004999995
2b7e151628aed2a6,O1-closed-loop,L0-original,control_b,500,33,104,0.00000,-0.02000,0.00500,-0.02000,0.000000000,1,1,0,0,0.000000000,0.000000000,0,-1,16,true,0.837304890,0.837304890,0.000000000,0.853435338,0.853435338,0.004999995
2b7e151628aed2a6,O1-closed-loop,L0-original,control_b,500,33,104,0.00000,-0.02000,0.00500,-0.02000,0.000000000,1,1,0,0,0.000000000,0.000000000,0,-1,32,true,0.821609259,0.821609259,0.000000000,0.836945713,0.836945713,0.004999995
2b7e151628aed2a6,O1-closed-loop,L0-original,control_b,500,33,104,0.00000,-0.02000,0.00500,-0.02000,0.000000000,1,1,0,0,0.000000000,0.000000000,0,-1,64,true,0.796158314,0.796158314,0.000000000,0.812303543,0.812303543,0.004999995
2b7e151628aed2a6,O1-closed-loop,L2-shifted-17,control_a,500,33,104,0.00000,-0.02000,-0.01000,-0.02000,0.000000000,1,1,0,0,0.000000000,0.000000000,0,-1,1,true,0.848800600,0.848800600,0.000000000,0.865340233,0.865340233,0.010000005
2b7e151628aed2a6,O1-closed-loop,L2-shifted-17,control_a,500,33,104,0.00000,-0.02000,-0.01000,-0.02000,0.000000000,1,1,0,0,0.000000000,0.000000000,0,-1,2,true,0.848192871,0.848192871,0.000000000,0.864757359,0.864757359,0.010000005
2b7e151628aed2a6,O1-closed-loop,L2-shifted-17,control_a,500,33,104,0.00000,-0.02000,-0.01000,-0.02000,0.000000000,1,1,0,0,0.000000000,0.000000000,0,-1,4,true,0.847329557,0.847329557,0.000000000,0.863931000,0.863931000,0.010000005
2b7e151628aed2a6,O1-closed-loop,L2-shifted-17,control_a,500,33,104,0.00000,-0.02000,-0.01000,-0.02000,0.000000000,1,1,0,0,0.000000000,0.000000000,0,-1,8,true,0.842039168,0.842039168,0.000000000,0.858150065,0.858150065,0.010000005
2b7e151628aed2a6,O1-closed-loop,L2-shifted-17,control_a,500,33,104,0.00000,-0.02000,-0.01000,-0.02000,0.000000000,1,1,0,0,0.000000000,0.000000000,0,-1,16,true,0.837266922,0.837266922,0.000000000,0.853369713,0.853369713,0.010000005
2b7e151628aed2a6,O1-closed-loop,L2-shifted-17,control_a,500,33,104,0.00000,-0.02000,-0.01000,-0.02000,0.000000000,1,1,0,0,0.000000000,0.000000000,0,-1,32,true,0.821700573,0.821700573,0.000000000,0.837605953,0.837605953,0.010000005
2b7e151628aed2a6,O1-closed-loop,L2-shifted-17,control_a,500,33,104,0.00000,-0.02000,-0.01000,-0.02000,0.000000000,1,1,0,0,0.000000000,0.000000000,0,-1,64,true,0.795598805,0.795598805,0.000000000,0.811377943,0.811377943,0.010000005
2b7e151628aed2a6,O1-closed-loop,L2-shifted-17,control_b,500,33,104,0.00000,-0.02000,0.00500,-0.02000,0.000000000,1,1,0,0,0.000000000,0.000000000,0,-1,1,true,0.848800600,0.848800600,0.000000000,0.865340233,0.865340233,0.004999995
2b7e151628aed2a6,O1-closed-loop,L2-shifted-17,control_b,500,33,104,0.00000,-0.02000,0.00500,-0.02000,0.000000000,1,1,0,0,0.000000000,0.000000000,0,-1,2,true,0.848192871,0.848192871,0.000000000,0.864757359,0.864757359,0.004999995
2b7e151628aed2a6,O1-closed-loop,L2-shifted-17,control_b,500,33,104,0.00000,-0.02000,0.00500,-0.02000,0.000000000,1,1,0,0,0.000000000,0.000000000,0,-1,4,true,0.847329557,0.847329557,0.000000000,0.863931000,0.863931000,0.004999995
