method,seed,commit,train_loss,validation_loss,train_accuracy,validation_accuracy
latent_stratified,77a19d3c4e280b51,2450,0.676100254,0.724877119,0.697917,0.625000
latent_stratified,77a19d3c4e280b51,2500,0.666100442,0.710485220,0.656250,0.625000
latent_stratified,77a19d3c4e280b51,2550,0.654248178,0.693961680,0.718750,0.645833
latent_stratified,77a19d3c4e280b51,2600,0.651330173,0.694910288,0.750000,0.666667
latent_stratified,77a19d3c4e280b51,2650,0.641303003,0.680126607,0.739583,0.645833
latent_stratified,77a19d3c4e280b51,2700,0.631028295,0.663344860,0.739583,0.666667
latent_stratified,77a19d3c4e280b51,2750,0.629870832,0.644630253,0.739583,0.708333
latent_stratified,77a19d3c4e280b51,2800,0.629841506,0.690342128,0.729167,0.666667
latent_stratified,77a19d3c4e280b51,2850,0.610457242,0.627104819,0.760417,0.750000
latent_stratified,77a19d3c4e280b51,2900,0.590151429,0.617941082,0.781250,0.770833
latent_stratified,77a19d3c4e280b51,2950,0.588877082,0.616706312,0.770833,0.750000
latent_stratified,77a19d3c4e280b51,3000,0.581457138,0.606566668,0.750000,0.729167
latent_stratified,77a19d3c4e280b51,3050,0.568075955,0.612402856,0.791667,0.729167
latent_stratified,77a19d3c4e280b51,3100,0.576297581,0.641281128,0.739583,0.708333
latent_stratified,77a19d3c4e280b51,3150,0.553969800,0.593737662,0.791667,0.791667
latent_stratified,77a19d3c4e280b51,3200,0.552223325,0.583786190,0.791667,0.791667
latent_stratified,77a19d3c4e280b51,3250,0.553651512,0.589103401,0.781250,0.770833
latent_stratified,77a19d3c4e280b51,3300,0.544595361,0.560915768,0.791667,0.750000
latent_stratified,77a19d3c4e280b51,3350,0.538873553,0.583786905,0.781250,0.791667
latent_stratified,77a19d3c4e280b51,3400,0.535165071,0.578814447,0.781250,0.729167
latent_stratified,77a19d3c4e280b51,3450,0.523244679,0.557036638,0.802083,0.729167
latent_stratified,77a19d3c4e280b51,3500,0.533298969,0.604839504,0.802083,0.729167
latent_stratified,77a19d3c4e280b51,3550,0.512533545,0.555520952,0.843750,0.833333
latent_stratified,77a19d3c4e280b51,3600,0.501935303,0.554440558,0.854167,0.791667
latent_stratified,77a19d3c4e280b51,3650,0.500965357,0.544384956,0.875000,0.770833
latent_stratified,77a19d3c4e280b51,3700,0.505053997,0.539658785,0.864583,0.770833
latent_stratified,77a19d3c4e280b51,3750,0.500323594,0.556470811,0.833333,0.729167
latent_stratified,77a19d3c4e280b51,3800,0.495583683,0.547081590,0.854167,0.729167
latent_stratified,77a19d3c4e280b51,3850,0.488276631,0.541319668,0.864583,0.791667
latent_stratified,77a19d3c4e280b51,3900,0.481921196,0.540328324,0.875000,0.791667
latent_stratified,77a19d3c4e280b51,3950,0.476383835,0.520268679,0.875000,0.791667
latent_stratified,77a19d3c4e280b51,4000,0.472688705,0.534058154,0.854167,0.770833
latent_stratified,77a19d3c4e280b51,4050,0.458326608,0.509661496,0.864583,0.854167
latent_stratified,77a19d3c4e280b51,4100,0.459733874,0.502792120,0.885417,0.854167
latent_stratified,77a19d3c4e280b51,4150,0.459257603,0.493879050,0.843750,0.812500
latent_stratified,77a19d3c4e280b51,4200,0.447065085,0.502037704,0.885417,0.812500
latent_stratified,77a19d3c4e280b51,4250,0.454610735,0.523095429,0.864583,0.770833
latent_stratified,77a19d3c4e280b51,4300,0.451642901,0.515883148,0.864583,0.833333
latent_stratified,77a19d3c4e280b51,4350,0.443364114,0.506614149,0.875000,0.812500
latent_stratified,77a19d3c4e280b51,4400,0.437600583,0.480200768,0.875000,0.833333
latent_stratified,77a19d3c4e280b51,4450,0.437565595,0.492568821,0.854167,0.854167
latent_stratified,77a19d3c4e280b51,4500,0.434060335,0.490878850,0.854167,0.854167
latent_stratified,77a19d3c4e280b51,4550,0.437004328,0.495579809,0.885417,0.833333
latent_stratified,77a19d3c4e280b51,4600,0.430583566,0.478612930,0.885417,0.833333
latent_stratified,77a19d3c4e280b51,4650,0.437674761,0.496661395,0.843750,0.791667
latent_stratified,77a19d3c4e280b51,4700,0.420906633,0.474251360,0.895833,0.854167
latent_stratified,77a19d3c4e280b51,4750,0.426329136,0.477312773,0.885417,0.875000
latent_stratified,77a19d3c4e280b51,4800,0.423026830,0.466031402,0.875000,0.833333
latent_stratified,1111222233334444,50,1.096552372,1.097600579,0.333333,0.333333
latent_stratified,1111222233334444,100,1.087576985,1.091070414,0.416667,0.416667
latent_stratified,1111222233334444,150,1.071246028,1.081376195,0.416667,0.395833
latent_stratified,1111222233334444,200,1.062743187,1.075346112,0.416667,0.395833
latent_stratified,1111222233334444,250,1.064064384,1.081013918,0.416667,0.416667
latent_stratified,1111222233334444,300,1.065112948,1.080802083,0.416667,0.395833
latent_stratified,1111222233334444,350,1.054705024,1.069571972,0.395833,0.395833
latent_stratified,1111222233334444,400,1.028125167,1.036444545,0.406250,0.416667
latent_stratified,1111222233334444,450,1.014932990,1.023647189,0.427083,0.458333
latent_stratified,1111222233334444,500,1.001477957,1.014629245,0.468750,0.416667
latent_stratified,1111222233334444,550,0.994363368,1.010338783,0.468750,0.416667
latent_stratified,1111222233334444,600,0.982605398,0.992509305,0.468750,0.416667
latent_stratified,1111222233334444,650,0.974340856,0.977705061,0.468750,0.437500
latent_stratified,1111222233334444,700,0.974616766,0.990846217,0.489583,0.458333
latent_stratified,1111222233334444,750,0.966074526,0.984814882,0.468750,0.395833
latent_stratified,1111222233334444,800,0.958088875,0.971413851,0.510417,0.479167
latent_stratified,1111222233334444,850,0.947058380,0.968428791,0.500000,0.416667
latent_stratified,1111222233334444,900,0.931050599,0.946150959,0.541667,0.479167
latent_stratified,1111222233334444,950,0.912980855,0.926383197,0.541667,0.479167
latent_stratified,1111222233334444,1000,0.909937203,0.908006430,0.604167,0.562500
latent_stratified,1111222233334444,1050,0.900333703,0.908971488,0.562500,0.520833
latent_stratified,1111222233334444,1100,0.891362667,0.906537950,0.510417,0.458333
latent_stratified,1111222233334444,1150,0.878136635,0.895086825,0.520833,0.458333
latent_stratified,1111222233334444,1200,0.879166186,0.892416179,0.520833,0.458333
latent_stratified,1111222233334444,1250,0.868668258,0.886664867,0.531250,0.458333
latent_stratified,1111222233334444,1300,0.858654261,0.874151707,0.552083,0.458333
latent_stratified,1111222233334444,1350,0.849673450,0.879032433,0.552083,0.479167
latent_stratified,1111222233334444,1400,0.841206789,0.866008043,0.562500,0.500000
latent_stratified,1111222233334444,1450,0.833385229,0.857053220,0.552083,0.479167
latent_stratified,1111222233334444,1500,0.818032324,0.843676984,0.552083,0.500000
latent_stratified,1111222233334444,1550,0.812538385,0.847492278,0.572917,0.458333
latent_stratified,1111222233334444,1600,0.806679904,0.832790852,0.593750,0.520833
latent_stratified,1111222233334444,1650,0.798615515,0.826660872,0.583333,0.520833
latent_stratified,1111222233334444,1700,0.787906110,0.811954260,0.604167,0.541667
latent_stratified,1111222233334444,1750,0.777081788,0.798232079,0.635417,0.562500
latent_stratified,1111222233334444,1800,0.780196905,0.807799578,0.645833,0.562500
latent_stratified,1111222233334444,1850,0.773641050,0.801676571,0.614583,0.541667
latent_stratified,1111222233334444,1900,0.765761435,0.792252302,0.614583,0.541667
latent_stratified,1111222233334444,1950,0.761803627,0.782679617,0.625000,0.604167
latent_stratified,1111222233334444,2000,0.750939310,0.776590347,0.635417,0.562500
latent_stratified,1111222233334444,2050,0.742726982,0.770041704,0.645833,0.562500
latent_stratified,1111222233334444,2100,0.743168056,0.778848112,0.656250,0.583333
latent_stratified,1111222233334444,2150,0.728964806,0.761623859,0.656250,0.625000
latent_stratified,1111222233334444,2200,0.727755129,0.762722969,0.666667,0.645833
latent_stratified,1111222233334444,2250,0.718425691,0.748729885,0.677083,0.645833
latent_stratified,1111222233334444,2300,0.712724864,0.749891102,0.666667,0.645833
latent_stratified,1111222233334444,2350,0.703726113,0.736967087,0.656250,0.645833
latent_stratified,1111222233334444,2400,0.703468800,0.729598701,0.677083,0.645833
latent_stratified,1111222233334444,2450,0.696884930,0.721831262,0.656250,0.645833
latent_stratified,1111222233334444,2500,0.688630879,0.723123252,0.645833,0.645833
latent_stratified,1111222233334444,2550,0.678693295,0.709099472,0.656250,0.645833
latent_stratified,1111222233334444,2600,0.677342713,0.706414223,0.687500,0.645833
latent_stratified,1111222233334444,2650,0.673570633,0.704240978,0.687500,0.687500
latent_stratified,1111222233334444,2700,0.669190168,0.704727829,0.708333,0.666667
latent_stratified,1111222233334444,2750,0.666566908,0.687379420,0.708333,0.687500
latent_stratified,1111222233334444,2800,0.652355075,0.686785460,0.708333,0.687500
latent_stratified,1111222233334444,2850,0.648942173,0.688656747,0.729167,0.687500
latent_stratified,1111222233334444,2900,0.648304820,0.692832232,0.708333,0.708333
latent_stratified,1111222233334444,2950,0.652694523,0.705941200,0.708333,0.687500
latent_stratified,1111222233334444,3000,0.643509686,0.697697580,0.729167,0.604167
latent_stratified,1111222233334444,3050,0.630016506,0.673575640,0.739583,0.687500
latent_stratified,1111222233334444,3100,0.621253490,0.669349015,0.750000,0.687500
latent_stratified,1111222233334444,3150,0.620364010,0.678881228,0.718750,0.666667
latent_stratified,1111222233334444,3200,0.616462529,0.669280350,0.729167,0.666667
latent_stratified,1111222233334444,3250,0.613623261,0.662483633,0.729167,0.687500
latent_stratified,1111222233334444,3300,0.604323626,0.648174703,0.739583,0.687500
latent_stratified,1111222233334444,3350,0.601608217,0.651224911,0.739583,0.708333
latent_stratified,1111222233334444,3400,0.614497364,0.662542641,0.718750,0.708333
latent_stratified,1111222233334444,3450,0.591885209,0.644703627,0.739583,0.687500
latent_stratified,1111222233334444,3500,0.580019057,0.629401505,0.760417,0.729167
latent_stratified,1111222233334444,3550,0.570804358,0.622375309,0.750000,0.708333
latent_stratified,1111222233334444,3600,0.573005378,0.629462421,0.729167,0.708333
latent_stratified,1111222233334444,3650,0.564138651,0.616535604,0.760417,0.687500
latent_stratified,1111222233334444,3700,0.559678376,0.603688598,0.760417,0.666667
latent_stratified,1111222233334444,3750,0.548079252,0.601562202,0.770833,0.666667
latent_stratified,1111222233334444,3800,0.548518956,0.587372780,0.781250,0.666667
latent_stratified,1111222233334444,3850,0.548622966,0.592549741,0.760417,0.708333
latent_stratified,1111222233334444,3900,0.533756673,0.591851532,0.781250,0.729167
latent_stratified,1111222233334444,3950,0.549265623,0.611942947,0.760417,0.708333
latent_stratified,1111222233334444,4000,0.533376575,0.594175696,0.770833,0.708333
latent_stratified,1111222233334444,4050,0.523784697,0.587816060,0.750000,0.687500
latent_stratified,1111222233334444,4100,0.522756815,0.577292562,0.781250,0.729167
latent_stratified,1111222233334444,4150,0.516430199,0.581871927,0.812500,0.791667
latent_stratified,1111222233334444,4200,0.500648499,0.573063493,0.833333,0.729167
latent_stratified,1111222233334444,4250,0.494921237,0.576957047,0.843750,0.708333
latent_stratified,1111222233334444,4300,0.499111414,0.581621647,0.833333,0.729167
latent_stratified,1111222233334444,4350,0.496452808,0.588729858,0.812500,0.687500
latent_stratified,1111222233334444,4400,0.483094782,0.557988584,0.822917,0.750000
latent_stratified,1111222233334444,4450,0.475824386,0.546127915,0.822917,0.750000
latent_stratified,1111222233334444,4500,0.473788291,0.538110316,0.843750,0.729167
latent_stratified,1111222233334444,4550,0.474002451,0.544182837,0.833333,0.729167
latent_stratified,1111222233334444,4600,0.464832306,0.544304490,0.854167,0.770833
latent_stratified,1111222233334444,4650,0.464636952,0.537874639,0.833333,0.750000
latent_stratified,1111222233334444,4700,0.463666588,0.534933269,0.822917,0.729167
latent_stratified,1111222233334444,4750,0.453275561,0.527489841,0.833333,0.729167
latent_stratified,1111222233334444,4800,0.451011330,0.532086670,0.843750,0.750000
adamw,2b7e151628aed2a6,50,1.052548170,1.057884693,0.416667,0.416667
adamw,2b7e151628aed2a6,100,0.852309704,0.871011257,0.687500,0.708333
adamw,2b7e151628aed2a6,150,0.549510539,0.598682344,0.854167,0.833333
adamw,2b7e151628aed2a6,200,0.409289867,0.452780873,0.854167,0.895833
adamw,2b7e151628aed2a6,250,0.348752588,0.403649718,0.906250,0.895833
adamw,2b7e151628aed2a6,300,0.289677978,0.354780346,0.895833,0.916667
adamw,2b7e151628aed2a6,350,0.323793918,0.366125733,0.885417,0.833333
adamw,2b7e151628aed2a6,400,0.255178839,0.343053907,0.916667,0.854167
adamw,2b7e151628aed2a6,450,0.235233471,0.344664097,0.895833,0.875000
adamw,2b7e151628aed2a6,500,0.219651148,0.352452040,0.906250,0.875000
adamw,2b7e151628aed2a6,550,0.189961493,0.300105482,0.947917,0.916667
adamw,2b7e151628aed2a6,600,0.208001897,0.344983369,0.916667,0.875000
adamw,2b7e151628aed2a6,650,0.184196994,0.326560527,0.958333,0.875000
adamw,2b7e151628aed2a6,700,0.180865526,0.359129101,0.937500,0.854167
adamw,2b7e151628aed2a6,750,0.161739424,0.318040401,0.958333,0.833333
adamw,2b7e151628aed2a6,800,0.157993257,0.290018290,0.927083,0.916667
adamw,2b7e151628aed2a6,850,0.163135931,0.340556949,0.947917,0.875000
adamw,2b7e151628aed2a6,900,0.143296406,0.315952629,0.958333,0.854167
adamw,2b7e151628aed2a6,950,0.141770259,0.331633061,0.947917,0.895833
adamw,2b7e151628aed2a6,1000,0.209489822,0.426932573,0.906250,0.916667
adamw,2b7e151628aed2a6,1050,0.132947162,0.298682600,0.958333,0.937500
adamw,2b7e151628aed2a6,1100,0.154163927,0.323527187,0.947917,0.875000
adamw,2b7e151628aed2a6,1150,0.130704463,0.319534242,0.947917,0.875000
adamw,2b7e151628aed2a6,1200,0.121233501,0.291245699,0.937500,0.916667
adamw,2b7e151628aed2a6,1250,0.115647614,0.296291858,0.958333,0.916667
adamw,2b7e151628aed2a6,1300,0.105866902,0.280726522,0.968750,0.895833
adamw,2b7e151628aed2a6,1350,0.107049227,0.271699578,0.968750,0.895833
adamw,2b7e151628aed2a6,1400,0.120641626,0.296735555,0.968750,0.916667
adamw,2b7e151628aed2a6,1450,0.124294348,0.252442330,0.947917,0.895833
adamw,2b7e151628aed2a6,1500,0.114968956,0.288115144,0.958333,0.895833
adamw,2b7e151628aed2a6,1550,0.103590578,0.276735157,0.958333,0.895833
adamw,2b7e151628aed2a6,1600,0.105018966,0.292117238,0.968750,0.875000
adamw,2b7e151628aed2a6,1650,0.087824672,0.254788250,0.968750,0.895833
adamw,2b7e151628aed2a6,1700,0.118175387,0.266066164,0.947917,0.937500
adamw,2b7e151628aed2a6,1750,0.083895914,0.269292921,0.968750,0.916667
adamw,2b7e151628aed2a6,1800,0.074709989,0.248371780,0.989583,0.937500
adamw,2b7e151628aed2a6,1850,0.077997006,0.240135014,0.968750,0.895833
adamw,2b7e151628aed2a6,1900,0.115385950,0.324671268,0.968750,0.937500
adamw,2b7e151628aed2a6,1950,0.067246899,0.241514385,0.989583,0.937500
adamw,2b7e151628aed2a6,2000,0.068869837,0.258547753,0.979167,0.916667
adamw,2b7e151628aed2a6,2050,0.072964080,0.242479697,0.979167,0.895833
adamw,2b7e151628aed2a6,2100,0.075821795,0.234426916,0.979167,0.916667
adamw,2b7e151628aed2a6,2150,0.081858024,0.291189283,0.968750,0.895833
adamw,2b7e151628aed2a6,2200,0.064732544,0.241302416,0.989583,0.916667
adamw,2b7e151628aed2a6,2250,0.081448920,0.306166291,0.979167,0.916667
adamw,2b7e151628aed2a6,2300,0.074366592,0.273749679,0.979167,0.895833
adamw,2b7e151628aed2a6,2350,0.065052904,0.280681461,0.979167,0.916667
adamw,2b7e151628aed2a6,2400,0.055304747,0.226230383,0.979167,0.916667
adamw,2b7e151628aed2a6,2450,0.067501493,0.240394309,0.968750,0.895833
adamw,2b7e151628aed2a6,2500,0.058560144,0.243312046,0.989583,0.916667
adamw,2b7e151628aed2a6,2550,0.054417193,0.262426943,0.979167,0.937500
adamw,2b7e151628aed2a6,2600,0.047003027,0.232108817,0.989583,0.916667
adamw,2b7e151628aed2a6,2650,0.079979755,0.273444712,0.947917,0.937500
adamw,2b7e151628aed2a6,2700,0.043832231,0.217099741,0.989583,0.937500
adamw,2b7e151628aed2a6,2750,0.054680705,0.259571791,0.989583,0.937500
adamw,2b7e151628aed2a6,2800,0.096262999,0.239311680,0.968750,0.937500
adamw,2b7e151628aed2a6,2850,0.048068028,0.254026175,0.989583,0.916667
adamw,2b7e151628aed2a6,2900,0.043540880,0.261213154,0.989583,0.937500
adamw,2b7e151628aed2a6,2950,0.040727656,0.248689398,1.000000,0.937500
adamw,2b7e151628aed2a6,3000,0.040604617,0.256205291,0.989583,0.916667
adamw,2b7e151628aed2a6,3050,0.067382485,0.325981975,0.979167,0.875000
adamw,2b7e151628aed2a6,3100,0.042510509,0.255890638,0.989583,0.916667
adamw,2b7e151628aed2a6,3150,0.036561567,0.260969609,0.989583,0.916667
adamw,2b7e151628aed2a6,3200,0.043751877,0.258631915,0.989583,0.937500
adamw,2b7e151628aed2a6,3250,0.036619101,0.300740629,0.989583,0.937500
adamw,2b7e151628aed2a6,3300,0.033231135,0.272894412,1.000000,0.937500
adamw,2b7e151628aed2a6,3350,0.037384916,0.281585097,0.989583,0.916667
adamw,2b7e151628aed2a6,3400,0.036116898,0.293466508,0.989583,0.937500
adamw,2b7e151628aed2a6,3450,0.051596373,0.341751784,0.989583,0.875000
adamw,2b7e151628aed2a6,3500,0.029532937,0.287257046,0.989583,0.937500
adamw,2b7e151628aed2a6,3550,0.039626781,0.303720146,0.989583,0.916667
adamw,2b7e151628aed2a6,3600,0.047531355,0.311592132,0.989583,0.895833
adamw,2b7e151628aed2a6,3650,0.038766749,0.275485516,0.989583,0.916667
adamw,2b7e151628aed2a6,3700,0.053666357,0.359837323,0.979167,0.895833
adamw,2b7e151628aed2a6,3750,0.031434167,0.313791662,0.989583,0.937500
adamw,2b7e151628aed2a6,3800,0.028833458,0.232521057,0.989583,0.937500
adamw,2b7e151628aed2a6,3850,0.033002626,0.275292486,0.989583,0.937500
adamw,2b7e151628aed2a6,3900,0.029172791,0.277962923,0.989583,0.937500
adamw,2b7e151628aed2a6,3950,0.024494359,0.259840399,0.989583,0.937500
adamw,2b7e151628aed2a6,4000,0.032847568,0.277450889,1.000000,0.937500
adamw,2b7e151628aed2a6,4050,0.028516943,0.289585471,0.989583,0.937500
adamw,2b7e151628aed2a6,4100,0.031986833,0.281063884,0.989583,0.916667
adamw,2b7e151628aed2a6,4150,0.036358021,0.274691224,0.979167,0.916667
adamw,2b7e151628aed2a6,4200,0.053650562,0.300181001,0.979167,0.916667
adamw,2b7e151628aed2a6,4250,0.029514572,0.334066778,0.989583,0.916667
adamw,2b7e151628aed2a6,4300,0.030915372,0.343736261,0.979167,0.916667
adamw,2b7e151628aed2a6,4350,0.020460291,0.308218867,1.000000,0.937500
adamw,2b7e151628aed2a6,4400,0.034538895,0.353497267,0.979167,0.916667
adamw,2b7e151628aed2a6,4450,0.024050832,0.297218114,1.000000,0.937500
adamw,2b7e151628aed2a6,4500,0.027121069,0.316806644,0.989583,0.916667
adamw,2b7e151628aed2a6,4550,0.034360375,0.300343990,0.979167,0.916667
adamw,2b7e151628aed2a6,4600,0.023488045,0.327624559,0.989583,0.937500
adamw,2b7e151628aed2a6,4650,0.030755283,0.331563562,0.989583,0.937500
adamw,2b7e151628aed2a6,4700,0.028723219,0.276574999,0.989583,0.937500
adamw,2b7e151628aed2a6,4750,0.027511297,0.286101788,0.989583,0.916667
adamw,2b7e151628aed2a6,4800,0.022511655,0.357480317,1.000000,0.895833
adamw,77a19d3c4e280b51,50,1.047538400,1.049295068,0.458333,0.437500
adamw,77a19d3c4e280b51,100,0.867855370,0.901555836,0.645833,0.645833
adamw,77a19d3c4e280b51,150,0.613940895,0.680056095,0.822917,0.770833
adamw,77a19d3c4e280b51,200,0.440619469,0.483480215,0.833333,0.875000
adamw,77a19d3c4e280b51,250,0.379565954,0.438551754,0.864583,0.854167
adamw,77a19d3c4e280b51,300,0.333240896,0.436401576,0.906250,0.833333
adamw,77a19d3c4e280b51,350,0.300378203,0.380088419,0.885417,0.833333
adamw,77a19d3c4e280b51,400,0.294684321,0.453753024,0.916667,0.854167
adamw,77a19d3c4e280b51,450,0.240042388,0.333441705,0.906250,0.875000
adamw,77a19d3c4e280b51,500,0.220991060,0.351284236,0.916667,0.916667
adamw,77a19d3c4e280b51,550,0.213634506,0.353200912,0.916667,0.875000
adamw,77a19d3c4e280b51,600,0.208539531,0.361273974,0.937500,0.875000
adamw,77a19d3c4e280b51,650,0.227415010,0.402987123,0.895833,0.875000
adamw,77a19d3c4e280b51,700,0.187706903,0.344832659,0.916667,0.875000
adamw,77a19d3c4e280b51,750,0.189208791,0.347519159,0.916667,0.895833
adamw,77a19d3c4e280b51,800,0.194122329,0.378213197,0.916667,0.854167
adamw,77a19d3c4e280b51,850,0.178487435,0.350339025,0.947917,0.854167
adamw,77a19d3c4e280b51,900,0.164809301,0.336921245,0.927083,0.916667
adamw,77a19d3c4e280b51,950,0.207699716,0.380526274,0.927083,0.791667
adamw,77a19d3c4e280b51,1000,0.164244458,0.334545374,0.906250,0.875000
adamw,77a19d3c4e280b51,1050,0.167951748,0.354423314,0.937500,0.895833
adamw,77a19d3c4e280b51,1100,0.176532105,0.310229391,0.927083,0.812500
adamw,77a19d3c4e280b51,1150,0.167978168,0.330135733,0.937500,0.875000
adamw,77a19d3c4e280b51,1200,0.159549296,0.299720615,0.937500,0.833333
adamw,77a19d3c4e280b51,1250,0.216283783,0.426175237,0.916667,0.854167
adamw,77a19d3c4e280b51,1300,0.164154917,0.350311518,0.927083,0.895833
adamw,77a19d3c4e280b51,1350,0.158497274,0.266791642,0.937500,0.875000
adamw,77a19d3c4e280b51,1400,0.177692935,0.392851919,0.947917,0.937500
adamw,77a19d3c4e280b51,1450,0.139004603,0.284600288,0.937500,0.916667
adamw,77a19d3c4e280b51,1500,0.129479006,0.268728346,0.958333,0.958333
adamw,77a19d3c4e280b51,1550,0.176923677,0.401020020,0.958333,0.895833
adamw,77a19d3c4e280b51,1600,0.139491826,0.309997767,0.937500,0.937500
adamw,77a19d3c4e280b51,1650,0.140794918,0.254824996,0.947917,0.833333
adamw,77a19d3c4e280b51,1700,0.143870369,0.276787162,0.958333,0.854167
adamw,77a19d3c4e280b51,1750,0.120081045,0.268223405,0.958333,0.937500
adamw,77a19d3c4e280b51,1800,0.127689064,0.278429240,0.947917,0.875000
adamw,77a19d3c4e280b51,1850,0.122261219,0.263837010,0.947917,0.916667
adamw,77a19d3c4e280b51,1900,0.114759505,0.280753225,0.958333,0.875000
adamw,77a19d3c4e280b51,1950,0.111216098,0.291766375,0.958333,0.916667
adamw,77a19d3c4e280b51,2000,0.108017415,0.270077378,0.968750,0.916667
adamw,77a19d3c4e280b51,2050,0.112997569,0.279904336,0.958333,0.875000
adamw,77a19d3c4e280b51,2100,0.100277580,0.245089576,0.968750,0.895833
adamw,77a19d3c4e280b51,2150,0.135411575,0.270724863,0.927083,0.854167
adamw,77a19d3c4e280b51,2200,0.162429720,0.432865530,0.947917,0.916667
adamw,77a19d3c4e280b51,2250,0.136860207,0.406045586,0.968750,0.895833
adamw,77a19d3c4e280b51,2300,0.096729182,0.256655008,0.958333,0.875000
adamw,77a19d3c4e280b51,2350,0.094585307,0.251439840,0.979167,0.916667
adamw,77a19d3c4e280b51,2400,0.093806185,0.279367089,0.979167,0.875000
adamw,77a19d3c4e280b51,2450,0.097412191,0.265493065,0.968750,0.875000
adamw,77a19d3c4e280b51,2500,0.096824579,0.300377458,0.968750,0.875000
adamw,77a19d3c4e280b51,2550,0.074603260,0.253616810,0.968750,0.916667
adamw,77a19d3c4e280b51,2600,0.090651900,0.297422022,0.968750,0.916667
adamw,77a19d3c4e280b51,2650,0.073402613,0.298944294,0.979167,0.916667
adamw,77a19d3c4e280b51,2700,0.085135907,0.243571147,0.958333,0.937500
adamw,77a19d3c4e280b51,2750,0.118965030,0.309917867,0.958333,0.916667
adamw,77a19d3c4e280b51,2800,0.092332549,0.309913725,0.958333,0.916667
adamw,77a19d3c4e280b51,2850,0.066818871,0.251323253,0.979167,0.916667
adamw,77a19d3c4e280b51,2900,0.077324837,0.327610075,0.979167,0.895833
adamw,77a19d3c4e280b51,2950,0.061625015,0.257715225,0.989583,0.937500
adamw,77a19d3c4e280b51,3000,0.058468591,0.273521662,0.968750,0.916667
adamw,77a19d3c4e280b51,3050,0.074038856,0.338121444,0.958333,0.916667
adamw,77a19d3c4e280b51,3100,0.056281716,0.266949862,0.968750,0.916667
adamw,77a19d3c4e280b51,3150,0.059742305,0.276933640,0.968750,0.937500
adamw,77a19d3c4e280b51,3200,0.055229116,0.294590741,0.968750,0.916667
adamw,77a19d3c4e280b51,3250,0.091000110,0.320385903,0.979167,0.937500
adamw,77a19d3c4e280b51,3300,0.065243728,0.356393605,0.979167,0.916667
adamw,77a19d3c4e280b51,3350,0.051577915,0.221673235,0.979167,0.916667
adamw,77a19d3c4e280b51,3400,0.057657469,0.267655581,0.979167,0.916667
adamw,77a19d3c4e280b51,3450,0.057774197,0.338646084,0.989583,0.916667
adamw,77a19d3c4e280b51,3500,0.056072120,0.257115394,0.979167,0.916667
adamw,77a19d3c4e280b51,3550,0.051568810,0.286223292,0.979167,0.916667
adamw,77a19d3c4e280b51,3600,0.053514495,0.294760793,0.989583,0.895833
adamw,77a19d3c4e280b51,3650,0.049892571,0.275039524,0.979167,0.937500
adamw,77a19d3c4e280b51,3700,0.073996015,0.373458177,0.968750,0.875000
adamw,77a19d3c4e280b51,3750,0.049373772,0.288631171,0.979167,0.916667
adamw,77a19d3c4e280b51,3800,0.052233115,0.297200471,0.979167,0.916667
adamw,77a19d3c4e280b51,3850,0.044161867,0.300954431,0.979167,0.937500
adamw,77a19d3c4e280b51,3900,0.046224359,0.241868734,0.989583,0.937500
adamw,77a19d3c4e280b51,3950,0.118461989,0.281483442,0.958333,0.916667
adamw,77a19d3c4e280b51,4000,0.056857228,0.264771968,0.979167,0.895833
adamw,77a19d3c4e280b51,4050,0.055168614,0.316555500,0.989583,0.916667
adamw,77a19d3c4e280b51,4100,0.035752837,0.293891281,1.000000,0.916667
adamw,77a19d3c4e280b51,4150,0.041650020,0.318812937,0.979167,0.916667
adamw,77a19d3c4e280b51,4200,0.037331756,0.261209339,0.989583,0.916667
adamw,77a19d3c4e280b51,4250,0.045353036,0.298331946,0.989583,0.916667
adamw,77a19d3c4e280b51,4300,0.040492263,0.343832582,0.989583,0.937500
adamw,77a19d3c4e280b51,4350,0.068796448,0.364780396,0.979167,0.895833
adamw,77a19d3c4e280b51,4400,0.039000135,0.316657573,0.979167,0.916667
adamw,77a19d3c4e280b51,4450,0.034418557,0.291435301,0.979167,0.895833
adamw,77a19d3c4e280b51,4500,0.030383170,0.323316097,0.989583,0.916667
adamw,77a19d3c4e280b51,4550,0.035330560,0.274031758,0.979167,0.937500
adamw,77a19d3c4e280b51,4600,0.052572098,0.362606406,0.968750,0.916667
adamw,77a19d3c4e280b51,4650,0.116864376,0.294423968,0.958333,0.937500
adamw,77a19d3c4e280b51,4700,0.096570142,0.364695668,0.989583,0.916667
adamw,77a19d3c4e280b51,4750,0.029159620,0.354773492,0.989583,0.916667
adamw,77a19d3c4e280b51,4800,0.028321771,0.345106483,1.000000,0.916667
adamw,1111222233334444,50,1.053948760,1.057763696,0.500000,0.479167
adamw,1111222233334444,100,0.942005336,0.962891996,0.583333,0.604167
adamw,1111222233334444,150,0.634105563,0.681417704,0.718750,0.770833
adamw,1111222233334444,200,0.434723407,0.464677811,0.833333,0.833333
adamw,1111222233334444,250,0.353463531,0.427057236,0.906250,0.833333
adamw,1111222233334444,300,0.317123711,0.366120458,0.833333,0.854167
adamw,1111222233334444,350,0.287688464,0.377155036,0.916667,0.812500
adamw,1111222233334444,400,0.259006232,0.315840870,0.875000,0.854167
