seed,comparison_id,stream,control_slot,snapshot_commit,horizon,pair_left,pair_right,action_left,action_right,action_delta_left,action_delta_right,d_before,d_after,j_exact,j_per_example_mean,event_decomposition_residual,class0_mean_j,class1_mean_j,class2_mean_j,stratum0_mean_j,stratum1_mean_j,stratum2_mean_j,stratum3_mean_j,stratum4_mean_j,stratum5_mean_j,stratum6_mean_j,stratum7_mean_j,relu_diff_before,relu_diff_after,relu_newly_different,relu_resolved,action_relation,relu_transition
1111222233334444,719,L0-original-frozen,0,3850,54,66,6,8,47,0.020000,0.020000,-5.231797695160e-5,-5.408376455307e-5,-1.765787601471e-6,-1.788139343262e-6,2.235174179077e-8,-8.754432201385e-7,-1.166015863419e-6,-3.322958946228e-6,2.980232238770e-6,5.761782328288e-7,-8.742014567057e-7,-3.933906555176e-6,7.013479868571e-6,2.384185791016e-7,1.589457194010e-7,-2.046426137288e-5,0,0,0,0,adjacent-layer-coarse,none
1111222233334444,719,L0-original-frozen,0,3850,55,66,6,18,39,-0.020000,-0.020000,-5.408376455307e-5,-1.106411218643e-5,4.301965236664e-5,4.303827881813e-5,-1.862645149231e-8,5.093589425087e-5,6.072223186493e-5,1.745671033859e-5,1.457432905833e-4,5.372365315755e-5,9.755293528239e-6,1.416603724162e-5,4.937251408895e-5,9.934107462565e-6,2.384185791016e-7,6.137291590373e-5,0,0,0,0,same-hidden-unit,none
1111222233334444,719,L0-original-frozen,0,3850,56,66,6,10,49,-0.020000,0.000000,-1.106411218643e-5,-1.283735036850e-5,-1.773238182068e-6,-1.785655816396e-6,1.241763432821e-8,-2.257525920868e-6,3.874301910400e-7,-3.486871719360e-6,-1.887480417887e-6,-4.788239796956e-6,-1.390775044759e-6,-2.185503641764e-6,-1.162290573120e-5,-1.867612202962e-6,0.000000000000e0,9.457270304362e-6,0,0,0,0,adjacent-layer-coarse,none
1111222233334444,719,L0-original-frozen,0,3850,57,66,6,23,38,-0.020000,0.010000,-1.283735036850e-5,-1.827627420425e-5,-5.438923835754e-6,-5.448857943217e-6,9.934107462565e-9,-1.100078225136e-5,-1.217797398567e-5,6.832182407379e-6,-6.332000096639e-5,-4.351139068604e-6,3.496805826823e-6,-2.781550089518e-7,5.880991617839e-6,2.225240071615e-6,0.000000000000e0,1.275539398193e-5,0,0,0,0,adjacent-layer-coarse,none
1111222233334444,719,L0-original-frozen,0,3850,58,66,6,21,42,-0.020000,0.010000,-1.827627420425e-5,-3.240257501602e-5,-1.412630081177e-5,-1.413126786550e-5,4.967053731283e-9,-1.832470297813e-5,-7.115304470062e-7,-2.335757017136e-5,-6.914138793945e-6,-2.111991246541e-5,-9.536743164062e-6,-1.253684361776e-5,-2.996126810710e-5,-3.496805826823e-6,-7.947285970052e-8,-2.940495808919e-5,0,0,0,0,same-hidden-unit,none
1111222233334444,719,L0-original-frozen,0,3850,59,66,6,5,60,0.020000,-0.020000,-3.240257501602e-5,-5.549937486649e-5,-2.309679985046e-5,-2.307196458181e-5,-2.483526865641e-8,-3.052502870560e-5,-1.877546310425e-5,-1.991540193558e-5,-7.176399230957e-5,-2.298752466838e-5,-6.298224131266e-6,-1.035133997599e-5,-3.151098887126e-5,-8.026758829753e-6,1.192092895508e-7,-3.375609715780e-5,0,0,0,0,same-hidden-unit,none
1111222233334444,719,L0-original-frozen,0,3850,60,66,6,98,92,0.020000,-0.020000,-5.549937486649e-5,-7.218122482300e-5,-1.668184995651e-5,-1.669550935427e-5,1.365939776103e-8,-2.191588282585e-5,-1.997500658035e-5,-8.195638656616e-6,-6.342927614848e-5,-1.845757166545e-5,-2.900759379069e-6,-7.033348083496e-6,-1.778205235799e-5,-4.490216573079e-6,-7.947285970052e-8,-1.939137776693e-5,0,0,0,0,adjacent-layer-coarse,none
1111222233334444,719,L0-original-frozen,0,3850,61,66,6,21,48,0.010000,0.000000,-7.218122482300e-5,-6.447732448578e-5,7.703900337219e-6,7.746120293935e-6,-4.221995671590e-8,7.122755050659e-6,8.195638656616e-7,1.529604196548e-5,3.337860107422e-6,8.384386698405e-6,3.317991892497e-6,5.980332692464e-6,1.710653305054e-5,2.264976501465e-6,1.589457194010e-7,2.141793568929e-5,0,0,0,0,adjacent-layer-coarse,none
1111222233334444,719,L0-original-frozen,0,3850,62,66,6,10,61,0.020000,0.020000,-6.447732448578e-5,-6.014108657837e-5,4.336237907410e-6,4.279116789500e-6,5.712111790975e-8,3.784894943237e-6,1.229345798492e-6,7.823109626770e-6,1.966953277588e-6,5.582968393962e-6,2.145767211914e-6,4.371007283529e-6,1.811981201172e-5,3.059705098470e-6,0.000000000000e0,-1.013278961182e-6,0,0,0,0,adjacent-layer-coarse,none
1111222233334444,719,L0-original-frozen,0,3850,63,66,6,10,63,-0.020000,-0.010000,-6.014108657837e-5,-6.973743438721e-5,-9.596347808838e-6,-9.535501400630e-6,-6.084640820821e-8,-1.161918044090e-5,-8.940696716309e-6,-8.046627044678e-6,-2.724925676982e-5,-1.206000645955e-5,-2.721945444743e-6,-5.563100179036e-6,-2.276897430420e-5,-5.006790161133e-6,7.947285970052e-8,-9.934107462565e-7,0,0,0,0,adjacent-layer-coarse,none
1111222233334444,719,L0-original-frozen,0,3850,64,66,6,10,65,-0.020000,0.000000,-6.973743438721e-5,-7.270276546478e-5,-2.965331077576e-6,-2.977748711904e-6,1.241763432821e-8,-1.884996891022e-6,-1.825392246246e-6,-5.222856998444e-6,-1.609325408936e-6,-3.774960835775e-6,-1.033147176107e-6,-3.695487976074e-6,-1.748402913411e-5,-2.821286519368e-6,-7.947285970052e-8,6.675720214844e-6,0,0,0,0,adjacent-layer-coarse,none
1111222233334444,720,L2-phase17-frozen,0,3850,2,66,6,100,8,0.000000,-0.020000,-2.184510231018e-5,-2.138316631317e-5,4.619359970093e-7,4.333754380544e-7,2.856055895487e-8,1.389533281326e-6,2.384185791016e-6,-2.473592758179e-6,6.159146626790e-7,-2.384185791016e-7,2.185503641764e-7,3.735224405924e-6,-1.301368077596e-5,-6.357828776042e-7,1.192092895508e-7,1.266598701477e-5,0,0,0,0,adjacent-layer-coarse,none
1111222233334444,720,L2-phase17-frozen,0,3850,3,66,6,87,23,-0.020000,-0.020000,-2.138316631317e-5,-2.625584602356e-5,-4.872679710388e-6,-4.839152097702e-6,-3.352761268616e-8,-1.238286495209e-5,-1.305714249611e-5,1.092255115509e-5,-6.452202796936e-5,-8.563200632731e-6,2.106030782064e-6,-2.781550089518e-7,1.408656438192e-5,4.212061564128e-6,-1.589457194010e-7,1.440445582072e-5,0,0,0,0,adjacent-layer-coarse,none
1111222233334444,720,L2-phase17-frozen,0,3850,4,66,6,104,8,0.000000,-0.020000,-2.625584602356e-5,-2.589076757431e-5,3.650784492493e-7,3.799796104431e-7,-1.490116119385e-8,1.229345798492e-6,2.261251211166e-6,-2.350658178329e-6,2.483526865641e-7,-8.344650268555e-7,9.934107462565e-8,4.202127456665e-6,-1.251697540283e-5,-4.768371582031e-7,7.947285970052e-8,1.223882039388e-5,0,0,0,0,adjacent-layer-coarse,none
1111222233334444,720,L2-phase17-frozen,0,3850,5,66,6,106,8,-0.010000,-0.020000,-2.589076757431e-5,-2.752989530563e-5,-1.639127731323e-6,-1.658995946248e-6,1.986821492513e-8,-1.594424247742e-6,-4.842877388000e-7,-2.898275852203e-6,-7.549921671549e-6,-3.079573313395e-6,-1.986821492513e-8,3.496805826823e-6,-1.545747121175e-5,-1.390775044759e-6,3.973642985026e-8,1.068909962972e-5,0,0,0,0,adjacent-layer-coarse,none
1111222233334444,720,L2-phase17-frozen,0,3850,6,66,6,108,8,-0.010000,-0.020000,-2.752989530563e-5,-3.065913915634e-5,-3.129243850708e-6,-3.156562646230e-6,2.731879552205e-8,-2.402812242508e-6,-2.887099981308e-6,-4.179775714874e-6,-1.356999079386e-5,-4.311402638753e-6,-4.967053731283e-7,2.225240071615e-6,-1.575549443563e-5,-1.351038614909e-6,-3.973642985026e-8,8.046627044678e-6,0,0,0,0,adjacent-layer-coarse,none
1111222233334444,720,L2-phase17-frozen,0,3850,7,66,6,97,21,-0.010000,0.020000,-3.065913915634e-5,-1.478195190430e-5,1.587718725204e-5,1.590698957443e-5,-2.980232238770e-8,1.499056816101e-5,3.322958946228e-6,2.940744161606e-5,7.132689158122e-6,1.323223114014e-5,9.198983510335e-6,7.132689158122e-6,5.747874577840e-5,6.397565205892e-6,0.000000000000e0,2.668301264445e-5,0,0,0,0,adjacent-layer-coarse,none
1111222233334444,720,L2-phase17-frozen,0,3850,8,66,6,100,20,0.000000,0.020000,-1.478195190430e-5,-1.876056194305e-5,-3.978610038757e-6,-4.025797049205e-6,4.718701044718e-8,-3.807246685028e-6,-1.234933733940e-5,4.079192876816e-6,-3.787875175476e-5,-3.874301910400e-6,1.708666483561e-6,-8.434057235718e-6,1.664956410726e-5,3.457069396973e-6,-1.192092895508e-7,-3.715356190999e-6,0,0,0,0,adjacent-layer-coarse,none
1111222233334444,720,L2-phase17-frozen,0,3850,9,66,6,116,6,0.020000,-0.020000,-1.876056194305e-5,-2.165138721466e-5,-2.890825271606e-6,-2.873440583547e-6,-1.738468805949e-8,-1.467764377594e-6,-5.401670932770e-6,-1.750886440277e-6,-2.990166346232e-6,1.986821492513e-7,-3.377596537272e-7,-6.834665934245e-6,4.589557647705e-6,3.139177958171e-6,1.986821492513e-7,-2.095103263855e-5,0,0,0,0,adjacent-layer-coarse,none
1111222233334444,720,L2-phase17-frozen,0,3850,10,66,6,116,8,0.020000,0.020000,-2.165138721466e-5,-2.174824476242e-5,-9.685754776001e-8,-1.117587089539e-7,1.490116119385e-8,-4.470348358154e-7,-2.466142177582e-6,2.577900886536e-6,-2.106030782064e-6,2.264976501465e-6,5.960464477539e-7,-4.490216573079e-6,1.206000645955e-5,2.384185791016e-7,-3.973642985026e-8,-9.417533874512e-6,0,0,0,0,adjacent-layer-coarse,none
1111222233334444,720,L2-phase17-frozen,0,3850,11,66,6,108,18,0.020000,0.020000,-2.174824476242e-5,-5.137920379639e-5,-2.963095903397e-5,-2.960860729218e-5,-2.235174179077e-8,-2.716109156609e-5,-4.585459828377e-5,-1.581013202667e-5,-8.202592531840e-5,-3.669659296672e-5,-8.344650268555e-6,-1.049041748047e-5,-4.816055297852e-5,-7.390975952148e-6,-5.563100179036e-7,-4.320343335470e-5,0,0,0,0,same-hidden-unit,none
1111222233334444,720,L2-phase17-frozen,0,3850,12,66,6,92,36,-0.020000,0.010000,-5.137920379639e-5,-6.923824548721e-5,-1.785904169083e-5,-1.780937115351e-5,-4.967053731282e-8,-2.250447869301e-5,-2.261623740196e-5,-8.307397365570e-6,-6.407499313354e-5,-2.006689707438e-5,-3.894170125326e-6,-8.662541707357e-6,-2.259016036987e-5,-5.960464477539e-6,2.384185791016e-7,-1.746416091919e-5,0,0,0,0,same-layer-unrelated,none
1111222233334444,720,L2-phase17-frozen,0,3850,13,66,6,69,61,-0.020000,0.020000,-6.923824548721e-5,-6.682425737381e-5,2.413988113403e-6,2.411504586538e-6,2.483526865641e-9,1.974403858185e-6,1.259148120880e-6,4.000961780548e-6,7.947285970052e-8,1.331170399984e-6,1.450379689535e-6,1.490116119385e-6,6.039937337240e-6,1.072883605957e-6,0.000000000000e0,7.828076680501e-6,0,0,0,0,same-hidden-unit,none
1111222233334444,720,L2-phase17-frozen,0,3850,14,66,6,102,30,0.020000,-0.020000,-6.682425737381e-5,-7.580965757370e-5,-8.985400199890e-6,-8.994092543920e-6,8.692344029745e-9,-1.169368624687e-5,-1.213327050209e-5,-3.155320882797e-6,-3.150105476379e-5,-9.795029958089e-6,-1.827875773112e-6,-4.261732101440e-6,-1.088778177897e-5,-3.695487976074e-6,0.000000000000e0,-9.983777999878e-6,0,0,0,0,adjacent-layer-coarse,none
1111222233334444,720,L2-phase17-frozen,0,3850,15,66,6,116,18,-0.020000,0.020000,-7.580965757370e-5,-1.166835427284e-4,-4.087388515472e-5,-4.086146752040e-5,-1.241763432821e-8,-3.084912896156e-5,-6.541982293129e-5,-2.631545066833e-5,-1.237591107686e-4,-4.398822784424e-5,-7.073084513346e-6,-1.567602157593e-5,-6.210803985596e-5,-9.059906005859e-6,-3.576278686523e-7,-6.486972173055e-5,0,0,0,0,same-hidden-unit,none
1111222233334444,720,L2-phase17-frozen,0,3850,16,66,6,113,23,0.020000,0.020000,-1.166835427284e-4,-1.114830374718e-4,5.200505256653e-6,5.178153514862e-6,2.235174179077e-8,8.977949619293e-6,1.637637615204e-5,-9.819865226746e-6,6.456176439921e-5,1.108646392822e-5,-1.509984334310e-6,9.934107462565e-8,-1.678864161174e-5,-4.172325134277e-6,-7.947285970052e-8,-1.177191734314e-5,0,0,0,0,adjacent-layer-coarse,none
1111222233334444,720,L2-phase17-frozen,0,3850,17,66,6,117,21,0.010000,0.020000,-1.114830374718e-4,-9.359419345856e-5,1.788884401321e-5,1.784662405650e-5,4.221995671590e-8,1.100823283195e-5,3.792345523834e-6,3.873929381371e-5,1.380840937297e-6,1.355012257894e-5,6.953875223796e-6,1.069903373718e-5,6.618102391561e-5,6.953875223796e-6,1.986821492513e-7,3.685553868612e-5,0,0,0,0,same-hidden-unit,none
1111222233334444,720,L2-phase17-frozen,0,3850,18,66,6,122,18,-0.010000,0.020000,-9.359419345856e-5,-1.358166337013e-4,-4.222244024277e-5,-4.217897852262e-5,-4.346172014872e-8,-3.129616379738e-5,-6.947293877602e-5,-2.576783299446e-5,-1.335144042969e-4,-4.573663075765e-5,-6.755193074544e-6,-1.844763755798e-5,-5.930662155151e-5,-8.225440979004e-6,-2.384185791016e-7,-6.520748138428e-5,0,0,0,0,same-hidden-unit,none
1111222233334444,720,L2-phase17-frozen,0,3850,19,66,6,122,20,0.020000,0.020000,-1.358166337013e-4,-1.378729939461e-4,-2.056360244751e-6,-2.109756072362e-6,5.339582761129e-8,-2.935528755188e-6,-1.272931694984e-5,9.335577487946e-6,-4.146496454875e-5,-5.265076955160e-6,1.589457194010e-7,-5.304813385010e-6,2.660353978475e-5,4.092852274577e-6,-3.973642985026e-7,4.698832829793e-6,0,0,0,0,adjacent-layer-coarse,none
1111222233334444,720,L2-phase17-frozen,0,3850,20,66,6,8,13,0.020000,0.020000,-1.378729939461e-4,-1.375824213028e-4,2.905726432800e-7,2.992649873098e-7,-8.692344029744e-9,-1.873821020126e-6,-6.631016731262e-7,3.434717655182e-6,1.360972722371e-6,1.490116119385e-6,-1.390775044759e-7,-2.145767211914e-6,1.198053359985e-5,-1.311302185059e-6,-7.947285970052e-8,-8.761882781982e-6,0,0,0,0,adjacent-layer-coarse,none
1111222233334444,720,L2-phase17-frozen,0,3850,21,66,6,10,13,0.020000,0.020000,-1.375824213028e-4,-1.315474510193e-4,6.034970283508e-6,6.020069122314e-6,1.490116119385e-8,5.736947059631e-7,5.539506673813e-6,1.194700598717e-5,1.390775044759e-6,2.920627593994e-6,1.112620035807e-6,7.619460423787e-6,2.648433049520e-5,1.072883605957e-6,7.947285970052e-8,7.480382919312e-6,0,0,0,0,adjacent-layer-coarse,none
1111222233334444,720,L2-phase17-frozen,0,3850,22,66,6,8,17,0.020000,0.000000,-1.315474510193e-4,-1.312345266342e-4,3.129243850708e-7,3.327925999959e-7,-1.986821492513e-8,-5.699694156647e-7,-7.338821887970e-7,2.302229404449e-6,1.291433970133e-6,1.708666483561e-6,3.973642985026e-8,-1.927216847738e-6,1.043081283569e-5,4.371007283529e-7,-1.589457194010e-7,-9.159247080485e-6,0,0,0,0,adjacent-layer-coarse,none
1111222233334444,720,L2-phase17-frozen,0,3850,23,66,6,76,74,0.010000,0.020000,-1.312345266342e-4,-1.450777053833e-4,-1.384317874908e-5,-1.383324464162e-5,-9.934107462565e-9,-1.312047243118e-5,-1.199543476105e-5,-1.638382673264e-5,-3.224611282349e-5,-1.273552576701e-5,-4.033247629801e-6,-6.437301635742e-6,-2.268950144450e-5,-3.854433695475e-6,-7.947285970052e-8,-2.859036127726e-5,0,0,0,0,same-hidden-unit,none
1111222233334444,720,L2-phase17-frozen,0,3850,24,66,6,78,74,0.020000,0.020000,-1.450777053833e-4,-1.547411084175e-4,-9.663403034210e-6,-9.576479593913e-6,-8.692344029745e-8,-7.834285497665e-6,-7.208436727524e-6,-1.368671655655e-5,-1.806020736694e-5,-7.232030232747e-6,-2.562999725342e-6,-4.390875498454e-6,-1.806020736694e-5,-3.258387247721e-6,-3.973642985026e-8,-2.300739288330e-5,0,0,0,0,same-hidden-unit,none
1111222233334444,720,L2-phase17-frozen,0,3850,25,66,6,99,55,-0.020000,-0.020000,-1.547411084175e-4,-1.546666026115e-4,7.450580596924e-8,5.712111790975e-8,1.738468805949e-8,-2.868473529816e-7,3.390014171600e-7,1.192092895508e-7,-9.040037790934e-7,0.000000000000e0,0.000000000000e0,3.973642985026e-7,5.960464477539e-8,0.000000000000e0,3.973642985026e-8,8.642673492432e-7,0,0,0,0,adjacent-layer-coarse,none
1111222233334444,720,L2-phase17-frozen,0,3850,26,66,6,95,61,-0.010000,0.020000,-1.546666026115e-4,-1.522004604340e-4,2.466142177582e-6,2.415229876836e-6,5.091230074565e-8,1.251697540283e-6,9.723007678986e-7,5.021691322327e-6,1.390775044759e-7,9.735425313314e-7,8.742014567057e-7,9.139378865560e-7,5.424022674561e-6,1.033147176107e-6,7.947285970052e-8,9.884436925252e-6,0,0,0,0,same-layer-unrelated,none
1111222233334444,720,L2-phase17-frozen,0,3850,27,66,6,8,27,-0.020000,-0.020000,-1.522004604340e-4,-1.468807458878e-4,5.319714546204e-6,5.344549814860e-6,-2.483526865641e-8,5.256384611130e-6,1.098215579987e-5,-2.048909664154e-7,2.544124921163e-5,3.914038340251e-6,1.450379689535e-6,7.619460423787e-6,-1.585483551025e-5,-8.344650268555e-7,4.371007283529e-7,2.058347066243e-5,0,0,0,0,adjacent-layer-coarse,none
1111222233334444,720,L2-phase17-frozen,0,3850,28,66,6,9,28,0.020000,0.020000,-1.468807458878e-4,-1.521408557892e-4,-5.260109901428e-6,-5.289912223816e-6,2.980232238770e-8,-7.770955562592e-6,-1.708418130875e-5,8.985400199890e-6,-5.338589350382e-5,-1.299381256104e-5,5.960464477539e-7,-1.708666483561e-6,3.159046173096e-6,1.589457194010e-6,0.000000000000e0,2.042452494303e-5,0,0,0,0,adjacent-layer-coarse,none
1111222233334444,720,L2-phase17-frozen,0,3850,29,66,6,13,26,-0.020000,-0.020000,-1.521408557892e-4,-1.476332545280e-4,4.507601261139e-6,4.520018895467e-6,-1.241763432821e-8,7.089227437973e-6,1.070275902748e-5,-4.231929779053e-6,2.828240394592e-5,6.536642710368e-6,5.960464477539e-8,3.894170125326e-6,-4.529953002930e-6,6.755193074544e-7,3.973642985026e-8,1.202027002970e-6,0,0,0,0,same-hidden-unit,none
1111222233334444,720,L2-phase17-frozen,0,3850,30,66,6,10,31,-0.020000,0.000000,-1.476332545280e-4,-1.548975706100e-4,-7.264316082001e-6,-7.271766662598e-6,7.450580596924e-9,-1.534819602966e-6,-5.844980478287e-6,-1.443549990654e-5,-1.231829325358e-6,-2.920627593994e-6,-9.934107462565e-7,-8.394320805868e-6,-3.419319788615e-5,-3.894170125326e-6,-1.589457194010e-7,-6.387631098429e-6,0,0,0,0,adjacent-layer-coarse,none
1111222233334444,720,L2-phase17-frozen,0,3850,31,66,6,18,25,-0.020000,0.000000,-1.548975706100e-4,-1.122429966927e-4,4.265457391739e-5,4.264091451963e-5,1.365939776102e-8,2.985820174217e-5,7.139891386032e-5,2.666562795639e-5,1.374582449595e-4,4.657109578451e-5,6.616115570068e-6,1.851717631022e-5,5.716085433960e-5,8.106231689453e-6,3.576278686523e-7,6.633996963501e-5,0,0,0,0,same-hidden-unit,none
1111222233334444,720,L2-phase17-frozen,0,3850,32,66,6,18,27,-0.020000,-0.010000,-1.122429966927e-4,-7.036328315735e-5,4.187971353531e-5,4.190206527710e-5,-2.235174179077e-8,3.392621874809e-5,6.998702883720e-5,2.179294824600e-5,1.404285430908e-4,4.798173904419e-5,8.443991343180e-6,1.931190490723e-5,4.833936691284e-5,7.589658101400e-6,3.178914388021e-7,6.280342737834e-5,0,0,0,0,same-hidden-unit,none
1111222233334444,720,L2-phase17-frozen,0,3850,33,66,6,92,78,0.020000,0.020000,-7.036328315735e-5,-5.757063627243e-5,1.279264688492e-5,1.281996568044e-5,-2.731879552205e-8,1.574680209160e-5,1.693144440651e-5,5.781650543213e-6,4.797180493673e-5,1.507997512817e-5,2.900759379069e-6,6.715456644694e-6,1.388788223267e-5,2.582867940267e-6,7.947285970052e-8,1.334150632222e-5,0,0,0,0,same-layer-unrelated,none
1111222233334444,720,L2-phase17-frozen,0,3850,34,66,6,110,62,0.020000,-0.020000,-5.757063627243e-5,-4.950910806656e-5,8.061528205872e-6,8.044143517812e-6,1.738468805949e-8,1.060962677002e-5,1.222640275955e-5,1.296401023865e-6,3.383557001750e-5,8.801619211833e-6,1.033147176107e-6,4.092852274577e-6,7.232030232747e-6,1.788139343262e-6,0.000000000000e0,7.569789886475e-6,0,0,0,0,adjacent-layer-coarse,none
1111222233334444,720,L2-phase17-frozen,0,3850,35,66,6,8,43,-0.020000,0.020000,-4.950910806656e-5,-4.870444536209e-5,8.046627044678e-7,7.860362529755e-7,1.862645149231e-8,1.214444637299e-6,2.607703208923e-6,-1.464039087296e-6,2.245108286540e-6,-1.529852549235e-6,9.934107462565e-8,5.374352137248e-6,-1.156330108643e-5,-2.781550089518e-7,7.947285970052e-8,1.186132431030e-5,0,0,0,0,adjacent-layer-coarse,none
1111222233334444,720,L2-phase17-frozen,0,3850,36,66,6,8,45,-0.020000,-0.010000,-4.870444536209e-5,-4.810094833374e-5,6.034970283508e-7,6.072223186493e-7,-3.725290298462e-9,1.154839992523e-6,1.903623342514e-6,-1.236796379089e-6,-1.390775044759e-7,-1.410643259684e-6,2.185503641764e-7,4.410743713379e-6,-9.755293528239e-6,-3.973642985026e-8,1.589457194010e-7,1.141428947449e-5,0,0,0,0,adjacent-layer-coarse,none
1111222233334444,720,L2-phase17-frozen,0,3850,37,66,6,22,33,0.020000,0.000000,-4.810094833374e-5,-4.997104406357e-5,-1.870095729828e-6,-1.867612202962e-6,-2.483526865641e-9,-4.112720489502e-6,-1.490116119385e-6,0.000000000000e0,0.000000000000e0,-3.556410471598e-6,-4.172325134277e-7,0.000000000000e0,-3.377596537272e-6,-7.589658101400e-6,0.000000000000e0,0.000000000000e0,0,0,0,0,adjacent-layer-coarse,none
1111222233334444,720,L2-phase17-frozen,0,3850,38,66,6,5,52,0.020000,-0.020000,-4.997104406357e-5,-5.668401718140e-5,-6.712973117828e-6,-6.679445505142e-6,-3.352761268616e-8,-8.597970008850e-6,-3.147870302200e-6,-8.292496204376e-6,-1.799066861471e-5,-6.635983784993e-6,-3.894170125326e-6,-5.165735880534e-6,-1.188119252523e-5,-2.821286519368e-6,3.973642985026e-8,-5.086263020833e-6,0,0,0,0,same-hidden-unit,none
1111222233334444,720,L2-phase17-frozen,0,3850,39,66,6,4,55,-0.020000,0.010000,-5.668401718140e-5,-5.148351192474e-5,5.200505256653e-6,5.140900611877e-6,5.960464477539e-8,1.490116119385e-6,5.874782800674e-6,8.057802915573e-6,-5.861123402913e-6,-5.165735880534e-7,1.390775044759e-7,2.851088841756e-6,1.523892084757e-5,0.000000000000e0,1.192092895508e-7,2.915660540263e-5,0,0,0,0,same-hidden-unit,none
1111222233334444,720,L2-phase17-frozen,0,3850,40,66,6,23,38,0.020000,-0.010000,-5.148351192474e-5,-4.587322473526e-5,5.610287189484e-6,5.626430114110e-6,-1.614292462667e-8,1.072138547897e-5,1.532956957817e-5,-9.171664714813e-6,6.869435310364e-5,9.536743164062e-6,-3.000100453695e-6,-7.947285970052e-7,-1.456340154012e-5,-2.940495808919e-6,-7.947285970052e-8,-1.184145609538e-5,0,0,0,0,adjacent-layer-coarse,none
1111222233334444,720,L2-phase17-frozen,0,3850,41,66,6,4,59,-0.020000,0.010000,-4.587322473526e-5,-3.798305988312e-5,7.890164852142e-6,7.917483647664e-6,-2.731879552205e-8,5.695968866348e-6,9.339302778244e-6,8.717179298401e-6,9.556611378988e-6,3.914038340251e-6,2.384185791016e-7,3.735224405924e-6,1.712640126546e-5,9.139378865560e-7,2.781550089518e-7,2.757708231608e-5,0,0,0,0,same-hidden-unit,none
1111222233334444,720,L2-phase17-frozen,0,3850,42,66,6,10,55,-0.020000,0.010000,-3.798305988312e-5,-4.120171070099e-5,-3.218650817871e-6,-3.244727849960e-6,2.607703208923e-8,-1.978129148483e-6,1.341104507446e-7,-7.890164852142e-6,-1.460313796997e-6,-3.894170125326e-6,-1.192092895508e-6,-4.967053731283e-7,-2.406040827433e-5,-2.980232238770e-6,0.000000000000e0,8.126099904378e-6,0,0,0,0,adjacent-layer-coarse,none
1111222233334444,720,L2-phase17-frozen,0,3850,43,66,6,19,48,-0.020000,0.000000,-4.120171070099e-5,-6.361305713654e-5,-2.241134643555e-5,-2.241134643555e-5,0.000000000000e0,-2.523139119148e-5,-3.541633486748e-5,-6.586313247681e-6,-1.053512096405e-4,-2.837181091309e-5,-3.596146901449e-6,-1.168251037598e-5,-5.424022674561e-6,-2.980232238770e-6,0.000000000000e0,-2.188483874003e-5,0,0,0,0,adjacent-layer-coarse,none
1111222233334444,720,L2-phase17-frozen,0,3850,44,66,6,6,63,-0.020000,0.010000,-6.361305713654e-5,-5.950778722763e-5,4.105269908905e-6,4.110236962636e-6,-4.967053731282e-9,6.411224603653e-6,5.412846803665e-6,5.066394805908e-7,2.595782279968e-5,9.477138519287e-6,1.450379689535e-6,-2.900759379069e-6,8.940696716309e-6,4.490216573079e-6,0.000000000000e0,-1.453359921773e-5,0,0,0,0,adjacent-layer-coarse,none
1111222233334444,720,L2-phase17-frozen,0,3850,45,66,6,27,44,0.020000,-0.020000,-5.950778722763e-5,-6.473064422607e-5,-5.222856998444e-6,-5.215406417847e-6,-7.450580596924e-9,-5.267560482025e-6,-1.021474599838e-5,-1.639127731323e-7,-2.927581469218e-5,-4.887580871582e-6,-7.947285970052e-8,-5.245208740234e-6,4.649162292480e-6,3.178914388021e-7,-7.947285970052e-8,-7.122755050659e-6,0,0,0,0,same-layer-unrelated,none
1111222233334444,720,L2-phase17-frozen,0,3850,46,66,6,6,67,-0.020000,0.020000,-6.473064422607e-5,-7.003545761108e-5,-5.304813385010e-6,-5.289912223816e-6,-1.490116119385e-8,-4.954636096954e-6,-7.770955562592e-6,-3.144145011902e-6,-1.046061515808e-5,-1.966953277588e-6,-6.357828776042e-7,-6.298224131266e-6,2.384185791016e-7,1.708666483561e-6,0.000000000000e0,-2.490480740865e-5,0,0,0,0,same-hidden-unit,none
1111222233334444,720,L2-phase17-frozen,0,3850,47,66,6,21,54,0.020000,0.020000,-7.003545761108e-5,-5.508214235306e-5,1.495331525803e-5,1.494586467743e-5,7.450580596924e-9,1.759827136993e-5,2.443790435791e-6,2.479553222656e-5,7.152557373047e-6,1.903374989827e-5,1.013278961182e-5,1.281499862671e-5,4.160404205322e-5,4.410743713379e-6,7.947285970052e-8,2.433856328328e-5,0,0,0,0,adjacent-layer-coarse,none
1111222233334444,720,L2-phase17-frozen,0,3850,48,66,6,10,67,0.020000,-0.010000,-5.508214235306e-5,-5.006790161133e-5,5.014240741730e-6,4.995614290237e-6,1.862645149231e-8,3.810971975327e-6,3.397464752197e-6,7.778406143188e-6,7.202227910360e-6,6.159146626790e-6,1.808007558187e-6,4.569689432780e-6,1.754363377889e-5,2.185503641764e-6,0.000000000000e0,4.967053731283e-7,0,0,0,0,same-hidden-unit,none
