seed,family,replicate,global_commit,control_slot,matched,g3_utility,g3_regret,control_utility,regret_gap,initial_control_better,first_reversal_horizon,persistent_reversal,transient_reversal,no_reversal,horizon,g3_train_loss,control_train_loss,g3_vs_control_train_delta,g3_validation_loss,control_validation_loss,g3_control_parameter_distance
1111222233334444,L1-new-evidence,0,4600,control_a,true,-0.00005598,0.00047412,-0.00005573,0.00000025,true,2,false,true,false,8,0.08808669,0.08821110,-0.00012441,0.10275225,0.10286965,0.04031128
1111222233334444,L1-new-evidence,0,4600,control_a,true,-0.00005598,0.00047412,-0.00005573,0.00000025,true,2,false,true,false,16,0.08853081,0.08839992,0.00013089,0.10284177,0.10272688,0.04031128
1111222233334444,L1-new-evidence,0,4600,control_a,true,-0.00005598,0.00047412,-0.00005573,0.00000025,true,2,false,true,false,32,0.08827766,0.08817465,0.00010301,0.10288873,0.10231420,0.09499994
1111222233334444,L1-new-evidence,0,4600,control_a,true,-0.00005598,0.00047412,-0.00005573,0.00000025,true,2,false,true,false,64,0.08840356,0.08756178,0.00084178,0.10355263,0.10150266,0.13573863
1111222233334444,L1-new-evidence,0,4600,control_b,true,-0.00005598,0.00047412,-0.00005519,0.00000080,true,2,false,true,false,1,0.08905455,0.08905375,0.00000080,0.10371664,0.10323945,0.02645751
1111222233334444,L1-new-evidence,0,4600,control_b,true,-0.00005598,0.00047412,-0.00005519,0.00000080,true,2,false,true,false,2,0.08849224,0.08852943,-0.00003719,0.10324415,0.10281899,0.02645751
1111222233334444,L1-new-evidence,0,4600,control_b,true,-0.00005598,0.00047412,-0.00005519,0.00000080,true,2,false,true,false,4,0.08811164,0.08815676,-0.00004512,0.10226396,0.10187069,0.02645751
1111222233334444,L1-new-evidence,0,4600,control_b,true,-0.00005598,0.00047412,-0.00005519,0.00000080,true,2,false,true,false,8,0.08808669,0.08825272,-0.00016604,0.10275225,0.10294691,0.04242640
1111222233334444,L1-new-evidence,0,4600,control_b,true,-0.00005598,0.00047412,-0.00005519,0.00000080,true,2,false,true,false,16,0.08853081,0.08844719,0.00008362,0.10284177,0.10279191,0.04242640
1111222233334444,L1-new-evidence,0,4600,control_b,true,-0.00005598,0.00047412,-0.00005519,0.00000080,true,2,false,true,false,32,0.08827766,0.08821025,0.00006741,0.10288873,0.10228229,0.09924711
1111222233334444,L1-new-evidence,0,4600,control_b,true,-0.00005598,0.00047412,-0.00005519,0.00000080,true,2,false,true,false,64,0.08840356,0.08822600,0.00017756,0.10355263,0.10238677,0.17392515
1111222233334444,L1-new-evidence,1,4600,control_a,true,-0.00005598,0.00047412,-0.00005573,0.00000025,true,64,true,false,false,1,0.08905455,0.08905429,0.00000025,0.10371664,0.10321107,0.03041381
1111222233334444,L1-new-evidence,1,4600,control_a,true,-0.00005598,0.00047412,-0.00005573,0.00000025,true,64,true,false,false,2,0.08857101,0.08852579,0.00004522,0.10330886,0.10275055,0.03041381
1111222233334444,L1-new-evidence,1,4600,control_a,true,-0.00005598,0.00047412,-0.00005573,0.00000025,true,64,true,false,false,4,0.08899707,0.08881059,0.00018649,0.10502473,0.10426328,0.03041381
1111222233334444,L1-new-evidence,1,4600,control_a,true,-0.00005598,0.00047412,-0.00005573,0.00000025,true,64,true,false,false,8,0.09054371,0.09025124,0.00029247,0.10776182,0.10683127,0.02500000
1111222233334444,L1-new-evidence,1,4600,control_a,true,-0.00005598,0.00047412,-0.00005573,0.00000025,true,64,true,false,false,16,0.09283864,0.09104633,0.00179232,0.11254594,0.10968504,0.05590166
1111222233334444,L1-new-evidence,1,4600,control_a,true,-0.00005598,0.00047412,-0.00005573,0.00000025,true,64,true,false,false,32,0.09092721,0.09078719,0.00014001,0.10984942,0.10975369,0.11335777
1111222233334444,L1-new-evidence,1,4600,control_a,true,-0.00005598,0.00047412,-0.00005573,0.00000025,true,64,true,false,false,64,0.09169690,0.09348271,-0.00178581,0.11181778,0.11273312,0.13702181
1111222233334444,L1-new-evidence,1,4600,control_b,true,-0.00005598,0.00047412,-0.00005519,0.00000080,true,64,true,false,false,1,0.08905455,0.08905375,0.00000080,0.10371664,0.10323945,0.02645751
1111222233334444,L1-new-evidence,1,4600,control_b,true,-0.00005598,0.00047412,-0.00005519,0.00000080,true,64,true,false,false,2,0.08857101,0.08849893,0.00007208,0.10330886,0.10274399,0.02645751
1111222233334444,L1-new-evidence,1,4600,control_b,true,-0.00005598,0.00047412,-0.00005519,0.00000080,true,64,true,false,false,4,0.08899707,0.08877686,0.00022022,0.10502473,0.10424092,0.02645751
1111222233334444,L1-new-evidence,1,4600,control_b,true,-0.00005598,0.00047412,-0.00005519,0.00000080,true,64,true,false,false,8,0.09054371,0.09019428,0.00034942,0.10776182,0.10677105,0.02645751
1111222233334444,L1-new-evidence,1,4600,control_b,true,-0.00005598,0.00047412,-0.00005519,0.00000080,true,64,true,false,false,16,0.09283864,0.09257587,0.00026277,0.11254594,0.11153988,0.05220151
1111222233334444,L1-new-evidence,1,4600,control_b,true,-0.00005598,0.00047412,-0.00005519,0.00000080,true,64,true,false,false,32,0.09092721,0.09087307,0.00005414,0.10984942,0.10922962,0.10606598
1111222233334444,L1-new-evidence,1,4600,control_b,true,-0.00005598,0.00047412,-0.00005519,0.00000080,true,64,true,false,false,64,0.09169690,0.09202105,-0.00032415,0.11181778,0.11236712,0.14439525
1111222233334444,L2-shifted-schedule,0,4600,control_a,true,-0.00005598,0.00047412,-0.00005573,0.00000025,true,8,false,true,false,1,0.08905455,0.08905429,0.00000025,0.10371664,0.10321107,0.03041381
1111222233334444,L2-shifted-schedule,0,4600,control_a,true,-0.00005598,0.00047412,-0.00005573,0.00000025,true,8,false,true,false,2,0.08911488,0.08902044,0.00009444,0.10427900,0.10364667,0.03041381
1111222233334444,L2-shifted-schedule,0,4600,control_a,true,-0.00005598,0.00047412,-0.00005573,0.00000025,true,8,false,true,false,4,0.08950324,0.08921508,0.00028816,0.10571250,0.10482285,0.03041381
1111222233334444,L2-shifted-schedule,0,4600,control_a,true,-0.00005598,0.00047412,-0.00005573,0.00000025,true,8,false,true,false,8,0.08937212,0.08956777,-0.00019565,0.10409347,0.10416999,0.07697397
1111222233334444,L2-shifted-schedule,0,4600,control_a,true,-0.00005598,0.00047412,-0.00005573,0.00000025,true,8,false,true,false,16,0.09160963,0.09083104,0.00077859,0.10861524,0.10694579,0.08558616
1111222233334444,L2-shifted-schedule,0,4600,control_a,true,-0.00005598,0.00047412,-0.00005573,0.00000025,true,8,false,true,false,32,0.09011833,0.08839913,0.00171919,0.10633140,0.10437059,0.11979143
1111222233334444,L2-shifted-schedule,0,4600,control_a,true,-0.00005598,0.00047412,-0.00005573,0.00000025,true,8,false,true,false,64,0.09089881,0.09159406,-0.00069525,0.11211265,0.11408094,0.17306060
1111222233334444,L2-shifted-schedule,0,4600,control_b,true,-0.00005598,0.00047412,-0.00005519,0.00000080,true,8,false,true,false,1,0.08905455,0.08905375,0.00000080,0.10371664,0.10323945,0.02645751
1111222233334444,L2-shifted-schedule,0,4600,control_b,true,-0.00005598,0.00047412,-0.00005519,0.00000080,true,8,false,true,false,2,0.08911488,0.08902693,0.00008795,0.10427900,0.10368264,0.02645751
1111222233334444,L2-shifted-schedule,0,4600,control_b,true,-0.00005598,0.00047412,-0.00005519,0.00000080,true,8,false,true,false,4,0.08950324,0.08924157,0.00026166,0.10571250,0.10487759,0.02645751
1111222233334444,L2-shifted-schedule,0,4600,control_b,true,-0.00005598,0.00047412,-0.00005519,0.00000080,true,8,false,true,false,8,0.08937212,0.08953938,-0.00016726,0.10409347,0.10351593,0.06403121
1111222233334444,L2-shifted-schedule,0,4600,control_b,true,-0.00005598,0.00047412,-0.00005519,0.00000080,true,8,false,true,false,16,0.09160963,0.09136888,0.00024074,0.10861524,0.10679815,0.10954444
1111222233334444,L2-shifted-schedule,0,4600,control_b,true,-0.00005598,0.00047412,-0.00005519,0.00000080,true,8,false,true,false,32,0.09011833,0.08825042,0.00186791,0.10633140,0.10226878,0.13937354
1111222233334444,L2-shifted-schedule,0,4600,control_b,true,-0.00005598,0.00047412,-0.00005519,0.00000080,true,8,false,true,false,64,0.09089881,0.09150805,-0.00060924,0.11211265,0.11283118,0.19124581
1111222233334444,L2-shifted-schedule,1,4600,control_a,true,-0.00005598,0.00047412,-0.00005573,0.00000025,true,8,false,true,false,1,0.08905455,0.08905429,0.00000025,0.10371664,0.10321107,0.03041381
1111222233334444,L2-shifted-schedule,1,4600,control_a,true,-0.00005598,0.00047412,-0.00005573,0.00000025,true,8,false,true,false,2,0.08874888,0.08866433,0.00008455,0.10408264,0.10346208,0.03041381
1111222233334444,L2-shifted-schedule,1,4600,control_a,true,-0.00005598,0.00047412,-0.00005573,0.00000025,true,8,false,true,false,4,0.08914918,0.08887792,0.00027126,0.10560178,0.10472560,0.03041381
1111222233334444,L2-shifted-schedule,1,4600,control_a,true,-0.00005598,0.00047412,-0.00005573,0.00000025,true,8,false,true,false,8,0.08858446,0.08922420,-0.00063974,0.10366603,0.10353267,0.06344286
1111222233334444,L2-shifted-schedule,1,4600,control_a,true,-0.00005598,0.00047412,-0.00005573,0.00000025,true,8,false,true,false,16,0.09048050,0.09131565,-0.00083515,0.10653044,0.10695279,0.06800734
1111222233334444,L2-shifted-schedule,1,4600,control_a,true,-0.00005598,0.00047412,-0.00005573,0.00000025,true,8,false,true,false,32,0.08880175,0.08818945,0.00061230,0.10348320,0.10228597,0.10259138
1111222233334444,L2-shifted-schedule,1,4600,control_a,true,-0.00005598,0.00047412,-0.00005573,0.00000025,true,8,false,true,false,64,0.09303075,0.09166648,0.00136427,0.11718532,0.11433076,0.15811381
1111222233334444,L2-shifted-schedule,1,4600,control_b,true,-0.00005598,0.00047412,-0.00005519,0.00000080,true,8,false,true,false,1,0.08905455,0.08905375,0.00000080,0.10371664,0.10323945,0.02645751
1111222233334444,L2-shifted-schedule,1,4600,control_b,true,-0.00005598,0.00047412,-0.00005519,0.00000080,true,8,false,true,false,2,0.08874888,0.08867174,0.00007714,0.10408264,0.10349730,0.02645751
1111222233334444,L2-shifted-schedule,1,4600,control_b,true,-0.00005598,0.00047412,-0.00005519,0.00000080,true,8,false,true,false,4,0.08914918,0.08890232,0.00024686,0.10560178,0.10477939,0.02645751
1111222233334444,L2-shifted-schedule,1,4600,control_b,true,-0.00005598,0.00047412,-0.00005519,0.00000080,true,8,false,true,false,8,0.08858446,0.08922829,-0.00064383,0.10366603,0.10354379,0.06164412
1111222233334444,L2-shifted-schedule,1,4600,control_b,true,-0.00005598,0.00047412,-0.00005519,0.00000080,true,8,false,true,false,16,0.09048050,0.09114587,-0.00066537,0.10653044,0.10678285,0.06403123
1111222233334444,L2-shifted-schedule,1,4600,control_b,true,-0.00005598,0.00047412,-0.00005519,0.00000080,true,8,false,true,false,32,0.08880175,0.08826276,0.00053899,0.10348320,0.10302856,0.10198034
1111222233334444,L2-shifted-schedule,1,4600,control_b,true,-0.00005598,0.00047412,-0.00005519,0.00000080,true,8,false,true,false,64,0.09303075,0.09062804,0.00240272,0.11718532,0.11198976,0.17720038
1111222233334444,L3-new-evidence-and-schedule,0,4600,control_a,true,-0.00005598,0.00047412,-0.00005573,0.00000025,true,64,true,false,false,1,0.08905455,0.08905429,0.00000025,0.10371664,0.10321107,0.03041381
1111222233334444,L3-new-evidence-and-schedule,0,4600,control_a,true,-0.00005598,0.00047412,-0.00005573,0.00000025,true,64,true,false,false,2,0.08891445,0.08888336,0.00003108,0.10370094,0.10315847,0.03041381
1111222233334444,L3-new-evidence-and-schedule,0,4600,control_a,true,-0.00005598,0.00047412,-0.00005573,0.00000025,true,64,true,false,false,4,0.08929118,0.08915031,0.00014087,0.10487550,0.10417026,0.03041381
1111222233334444,L3-new-evidence-and-schedule,0,4600,control_a,true,-0.00005598,0.00047412,-0.00005573,0.00000025,true,64,true,false,false,8,0.08904994,0.08903458,0.00001536,0.10372117,0.10321449,0.03041381
1111222233334444,L3-new-evidence-and-schedule,0,4600,control_a,true,-0.00005598,0.00047412,-0.00005573,0.00000025,true,64,true,false,false,16,0.09131790,0.09090454,0.00041336,0.11126646,0.11006066,0.03905123
1111222233334444,L3-new-evidence-and-schedule,0,4600,control_a,true,-0.00005598,0.00047412,-0.00005573,0.00000025,true,64,true,false,false,32,0.08940881,0.08913598,0.00027283,0.10755798,0.10660640,0.04183298
1111222233334444,L3-new-evidence-and-schedule,0,4600,control_a,true,-0.00005598,0.00047412,-0.00005573,0.00000025,true,64,true,false,false,64,0.09022587,0.09316546,-0.00293959,0.10950186,0.11651339,0.13275915
1111222233334444,L3-new-evidence-and-schedule,0,4600,control_b,true,-0.00005598,0.00047412,-0.00005519,0.00000080,true,8,false,true,false,1,0.08905455,0.08905375,0.00000080,0.10371664,0.10323945,0.02645751
1111222233334444,L3-new-evidence-and-schedule,0,4600,control_b,true,-0.00005598,0.00047412,-0.00005519,0.00000080,true,8,false,true,false,2,0.08891445,0.08886423,0.00005022,0.10370094,0.10316179,0.02645751
1111222233334444,L3-new-evidence-and-schedule,0,4600,control_b,true,-0.00005598,0.00047412,-0.00005519,0.00000080,true,8,false,true,false,4,0.08929118,0.08911631,0.00017487,0.10487550,0.10415423,0.02645751
1111222233334444,L3-new-evidence-and-schedule,0,4600,control_b,true,-0.00005598,0.00047412,-0.00005519,0.00000080,true,8,false,true,false,8,0.08904994,0.08905560,-0.00000565,0.10372117,0.10327668,0.02645751
1111222233334444,L3-new-evidence-and-schedule,0,4600,control_b,true,-0.00005598,0.00047412,-0.00005519,0.00000080,true,8,false,true,false,16,0.09131790,0.09091198,0.00040592,0.11126646,0.11008561,0.03605549
1111222233334444,L3-new-evidence-and-schedule,0,4600,control_b,true,-0.00005598,0.00047412,-0.00005519,0.00000080,true,8,false,true,false,32,0.08940881,0.08936288,0.00004593,0.10755798,0.10658405,0.06873861
1111222233334444,L3-new-evidence-and-schedule,0,4600,control_b,true,-0.00005598,0.00047412,-0.00005519,0.00000080,true,8,false,true,false,64,0.09022587,0.09340445,-0.00317858,0.10950186,0.11633751,0.15083097
1111222233334444,L3-new-evidence-and-schedule,1,4600,control_a,true,-0.00005598,0.00047412,-0.00005573,0.00000025,true,0,false,false,true,1,0.08905455,0.08905429,0.00000025,0.10371664,0.10321107,0.03041381
1111222233334444,L3-new-evidence-and-schedule,1,4600,control_a,true,-0.00005598,0.00047412,-0.00005573,0.00000025,true,0,false,false,true,2,0.08885533,0.08878247,0.00007286,0.10373936,0.10315093,0.03041381
1111222233334444,L3-new-evidence-and-schedule,1,4600,control_a,true,-0.00005598,0.00047412,-0.00005573,0.00000025,true,0,false,false,true,4,0.08984514,0.08968667,0.00015847,0.10622203,0.10548010,0.03041381
1111222233334444,L3-new-evidence-and-schedule,1,4600,control_a,true,-0.00005598,0.00047412,-0.00005573,0.00000025,true,0,false,false,true,8,0.09455725,0.09431043,0.00024682,0.11204961,0.11119086,0.03041381
1111222233334444,L3-new-evidence-and-schedule,1,4600,control_a,true,-0.00005598,0.00047412,-0.00005573,0.00000025,true,0,false,false,true,16,0.08998998,0.08951374,0.00047624,0.10735577,0.10632700,0.07433030
1111222233334444,L3-new-evidence-and-schedule,1,4600,control_a,true,-0.00005598,0.00047412,-0.00005573,0.00000025,true,0,false,false,true,32,0.09030958,0.09009836,0.00021122,0.10698137,0.10612768,0.10049873
1111222233334444,L3-new-evidence-and-schedule,1,4600,control_a,true,-0.00005598,0.00047412,-0.00005573,0.00000025,true,0,false,false,true,64,0.08977225,0.08960041,0.00017184,0.10745144,0.10728902,0.15419136
1111222233334444,L3-new-evidence-and-schedule,1,4600,control_b,true,-0.00005598,0.00047412,-0.00005519,0.00000080,true,32,false,true,false,1,0.08905455,0.08905375,0.00000080,0.10371664,0.10323945,0.02645751
1111222233334444,L3-new-evidence-and-schedule,1,4600,control_b,true,-0.00005598,0.00047412,-0.00005519,0.00000080,true,32,false,true,false,2,0.08885533,0.08873785,0.00011748,0.10373936,0.10311974,0.02645751
1111222233334444,L3-new-evidence-and-schedule,1,4600,control_b,true,-0.00005598,0.00047412,-0.00005519,0.00000080,true,32,false,true,false,4,0.08984514,0.08961097,0.00023417,0.10622203,0.10540813,0.02645751
1111222233334444,L3-new-evidence-and-schedule,1,4600,control_b,true,-0.00005598,0.00047412,-0.00005519,0.00000080,true,32,false,true,false,8,0.09455725,0.09420747,0.00034978,0.11204961,0.11109284,0.02645751
1111222233334444,L3-new-evidence-and-schedule,1,4600,control_b,true,-0.00005598,0.00047412,-0.00005519,0.00000080,true,32,false,true,false,16,0.08998998,0.08969579,0.00029419,0.10735577,0.10662819,0.07483310
1111222233334444,L3-new-evidence-and-schedule,1,4600,control_b,true,-0.00005598,0.00047412,-0.00005519,0.00000080,true,32,false,true,false,32,0.09030958,0.09033406,-0.00002448,0.10698137,0.10657700,0.09394144
1111222233334444,L3-new-evidence-and-schedule,1,4600,control_b,true,-0.00005598,0.00047412,-0.00005519,0.00000080,true,32,false,true,false,64,0.08977225,0.08956619,0.00020605,0.10745144,0.10702360,0.15091380
1111222233334444,L0-original,0,4650,control_a,true,0.00043218,0.00000000,0.00041056,0.00002162,false,0,false,false,false,1,0.08983401,0.08985563,-0.00002162,0.10978597,0.10985259,0.00999999
1111222233334444,L0-original,0,4650,control_a,true,0.00043218,0.00000000,0.00041056,0.00002162,false,0,false,false,false,2,0.08951509,0.08954462,-0.00002953,0.10902802,0.10910410,0.00999999
1111222233334444,L0-original,0,4650,control_a,true,0.00043218,0.00000000,0.00041056,0.00002162,false,0,false,false,false,4,0.09061231,0.09064543,-0.00003312,0.11157181,0.11165149,0.00999999
1111222233334444,L0-original,0,4650,control_a,true,0.00043218,0.00000000,0.00041056,0.00002162,false,0,false,false,false,8,0.09241996,0.09240676,0.00001320,0.11541786,0.11544151,0.00999999
1111222233334444,L0-original,0,4650,control_a,true,0.00043218,0.00000000,0.00041056,0.00002162,false,0,false,false,false,16,0.09030888,0.09032624,-0.00001736,0.11177253,0.11183374,0.00999999
1111222233334444,L0-original,0,4650,control_a,true,0.00043218,0.00000000,0.00041056,0.00002162,false,0,false,false,false,32,0.08860406,0.08857215,0.00003190,0.10541011,0.10544381,0.01414212
1111222233334444,L0-original,0,4650,control_a,true,0.00043218,0.00000000,0.00041056,0.00002162,false,0,false,false,false,64,0.09155685,0.09156523,-0.00000838,0.11014114,0.11026428,0.01414212
1111222233334444,L0-original,0,4650,control_b,false,0.00043218,0.00000000,0.00000000,0.00000000,false,0,false,false,false,1,0.08983401,0.09026619,-0.00043218,0.10978597,0.11077143,0.02828426
1111222233334444,L0-original,0,4650,control_b,false,0.00043218,0.00000000,0.00000000,0.00000000,false,0,false,false,false,2,0.08951509,0.08988109,-0.00036600,0.10902802,0.10992370,0.02828426
1111222233334444,L0-original,0,4650,control_b,false,0.00043218,0.00000000,0.00000000,0.00000000,false,0,false,false,false,4,0.09061231,0.09103978,-0.00042746,0.11157181,0.11258018,0.02828426
1111222233334444,L0-original,0,4650,control_b,false,0.00043218,0.00000000,0.00000000,0.00000000,false,0,false,false,false,8,0.09241996,0.09307120,-0.00065124,0.11541786,0.11675534,0.02828426
1111222233334444,L0-original,0,4650,control_b,false,0.00043218,0.00000000,0.00000000,0.00000000,false,0,false,false,false,16,0.09030888,0.09074222,-0.00043334,0.11177253,0.11271506,0.02872280
1111222233334444,L0-original,0,4650,control_b,false,0.00043218,0.00000000,0.00000000,0.00000000,false,0,false,false,false,32,0.08860406,0.08886156,-0.00025751,0.10541011,0.10612645,0.04743416
1111222233334444,L0-original,0,4650,control_b,false,0.00043218,0.00000000,0.00000000,0.00000000,false,0,false,false,false,64,0.09155685,0.09137052,0.00018632,0.11014114,0.11007649,0.05431389
1111222233334444,L1-new-evidence,0,4650,control_a,true,0.00043218,0.00000000,0.00041056,0.00002162,false,0,false,false,false,1,0.08983401,0.08985563,-0.00002162,0.10978597,0.10985259,0.00999999
1111222233334444,L1-new-evidence,0,4650,control_a,true,0.00043218,0.00000000,0.00041056,0.00002162,false,0,false,false,false,2,0.08953346,0.08958019,-0.00004673,0.10785495,0.10794848,0.00999999
1111222233334444,L1-new-evidence,0,4650,control_a,true,0.00043218,0.00000000,0.00041056,0.00002162,false,0,false,false,false,4,0.09000329,0.08998108,0.00002221,0.10855907,0.10857403,0.00999999
1111222233334444,L1-new-evidence,0,4650,control_a,true,0.00043218,0.00000000,0.00041056,0.00002162,false,0,false,false,false,8,0.09019179,0.09014488,0.00004691,0.10845599,0.10843957,0.00999999
1111222233334444,L1-new-evidence,0,4650,control_a,true,0.00043218,0.00000000,0.00041056,0.00002162,false,0,false,false,false,16,0.08901302,0.08899499,0.00001803,0.10693190,0.10694953,0.00999999
1111222233334444,L1-new-evidence,0,4650,control_a,true,0.00043218,0.00000000,0.00041056,0.00002162,false,0,false,false,false,32,0.08762888,0.08789948,-0.00027061,0.10256404,0.10230833,0.07952983
1111222233334444,L1-new-evidence,0,4650,control_a,true,0.00043218,0.00000000,0.00041056,0.00002162,false,0,false,false,false,64,0.08839934,0.08835637,0.00004297,0.10735605,0.10608175,0.12318679
1111222233334444,L1-new-evidence,0,4650,control_b,false,0.00043218,0.00000000,0.00000000,0.00000000,false,0,false,false,false,1,0.08983401,0.09026619,-0.00043218,0.10978597,0.11077143,0.02828426
1111222233334444,L1-new-evidence,0,4650,control_b,false,0.00043218,0.00000000,0.00000000,0.00000000,false,0,false,false,false,2,0.08953346,0.08984797,-0.00031452,0.10785495,0.10869230,0.02828426
1111222233334444,L1-new-evidence,0,4650,control_b,false,0.00043218,0.00000000,0.00000000,0.00000000,false,0,false,false,false,4,0.09000329,0.09032750,-0.00032421,0.10855907,0.10944191,0.02828426
1111222233334444,L1-new-evidence,0,4650,control_b,false,0.00043218,0.00000000,0.00000000,0.00000000,false,0,false,false,false,8,0.09019179,0.09056018,-0.00036839,0.10845599,0.10939234,0.02828426
1111222233334444,L1-new-evidence,0,4650,control_b,false,0.00043218,0.00000000,0.00000000,0.00000000,false,0,false,false,false,16,0.08901302,0.08926324,-0.00025022,0.10693190,0.10726285,0.05099017
1111222233334444,L1-new-evidence,0,4650,control_b,false,0.00043218,0.00000000,0.00000000,0.00000000,false,0,false,false,false,32,0.08762888,0.08790517,-0.00027629,0.10256404,0.10192254,0.08732120
1111222233334444,L1-new-evidence,0,4650,control_b,false,0.00043218,0.00000000,0.00000000,0.00000000,false,0,false,false,false,64,0.08839934,0.08879479,-0.00039545,0.10735605,0.10695782,0.13332285
1111222233334444,L1-new-evidence,1,4650,control_a,true,0.00043218,0.00000000,0.00041056,0.00002162,false,0,false,false,false,1,0.08983401,0.08985563,-0.00002162,0.10978597,0.10985259,0.00999999
1111222233334444,L1-new-evidence,1,4650,control_a,true,0.00043218,0.00000000,0.00041056,0.00002162,false,0,false,false,false,2,0.09054061,0.09056092,-0.00002031,0.11150748,0.11157254,0.00999999
1111222233334444,L1-new-evidence,1,4650,control_a,true,0.00043218,0.00000000,0.00041056,0.00002162,false,0,false,false,false,4,0.09065344,0.09070794,-0.00005449,0.11155582,0.11166058,0.00999999
1111222233334444,L1-new-evidence,1,4650,control_a,true,0.00043218,0.00000000,0.00041056,0.00002162,false,0,false,false,false,8,0.09080085,0.09083483,-0.00003397,0.11168090,0.11176351,0.00999999
1111222233334444,L1-new-evidence,1,4650,control_a,true,0.00043218,0.00000000,0.00041056,0.00002162,false,0,false,false,false,16,0.09009220,0.09007206,0.00002015,0.11036234,0.11037800,0.00999999
1111222233334444,L1-new-evidence,1,4650,control_a,true,0.00043218,0.00000000,0.00041056,0.00002162,false,0,false,false,false,32,0.09120212,0.09151187,-0.00030975,0.11171695,0.11267457,0.07017830
1111222233334444,L1-new-evidence,1,4650,control_a,true,0.00043218,0.00000000,0.00041056,0.00002162,false,0,false,false,false,64,0.08808599,0.08806146,0.00002453,0.10510752,0.10231508,0.12942174
1111222233334444,L1-new-evidence,1,4650,control_b,false,0.00043218,0.00000000,0.00000000,0.00000000,false,0,false,false,false,1,0.08983401,0.09026619,-0.00043218,0.10978597,0.11077143,0.02828426
1111222233334444,L1-new-evidence,1,4650,control_b,false,0.00043218,0.00000000,0.00000000,0.00000000,false,0,false,false,false,2,0.09054061,0.09106409,-0.00052348,0.11150748,0.11263467,0.02828426
1111222233334444,L1-new-evidence,1,4650,control_b,false,0.00043218,0.00000000,0.00000000,0.00000000,false,0,false,false,false,4,0.09065344,0.09118805,-0.00053461,0.11155582,0.11270890,0.02999999
1111222233334444,L1-new-evidence,1,4650,control_b,false,0.00043218,0.00000000,0.00000000,0.00000000,false,0,false,false,false,8,0.09080085,0.09127001,-0.00046916,0.11168090,0.11274008,0.02999999
1111222233334444,L1-new-evidence,1,4650,control_b,false,0.00043218,0.00000000,0.00000000,0.00000000,false,0,false,false,false,16,0.09009220,0.09064920,-0.00055699,0.11036234,0.11155239,0.03605550
1111222233334444,L1-new-evidence,1,4650,control_b,false,0.00043218,0.00000000,0.00000000,0.00000000,false,0,false,false,false,32,0.09120212,0.09177031,-0.00056820,0.11171695,0.11292609,0.03741655
1111222233334444,L1-new-evidence,1,4650,control_b,false,0.00043218,0.00000000,0.00000000,0.00000000,false,0,false,false,false,64,0.08808599,0.08935077,-0.00126478,0.10510752,0.10379249,0.12619425
1111222233334444,L2-shifted-schedule,0,4650,control_a,true,0.00043218,0.00000000,0.00041056,0.00002162,false,0,false,false,false,1,0.08983401,0.08985563,-0.00002162,0.10978597,0.10985259,0.00999999
1111222233334444,L2-shifted-schedule,0,4650,control_a,true,0.00043218,0.00000000,0.00041056,0.00002162,false,0,false,false,false,2,0.08950480,0.08953452,-0.00002972,0.10902820,0.10910454,0.00999999
1111222233334444,L2-shifted-schedule,0,4650,control_a,true,0.00043218,0.00000000,0.00041056,0.00002162,false,0,false,false,false,4,0.09055653,0.09058996,-0.00003343,0.11142710,0.11150699,0.00999999
1111222233334444,L2-shifted-schedule,0,4650,control_a,true,0.00043218,0.00000000,0.00041056,0.00002162,false,0,false,false,false,8,0.09229124,0.09243220,-0.00014096,0.11515085,0.11548492,0.04999997
1111222233334444,L2-shifted-schedule,0,4650,control_a,true,0.00043218,0.00000000,0.00041056,0.00002162,false,0,false,false,false,16,0.09009108,0.09043445,-0.00034337,0.11128973,0.11240374,0.05291500
1111222233334444,L2-shifted-schedule,0,4650,control_a,true,0.00043218,0.00000000,0.00041056,0.00002162,false,0,false,false,false,32,0.08893231,0.08835422,0.00057808,0.10713347,0.10544777,0.10099499
1111222233334444,L2-shifted-schedule,0,4650,control_a,true,0.00043218,0.00000000,0.00041056,0.00002162,false,0,false,false,false,64,0.09010943,0.09061799,-0.00050856,0.10787652,0.10909278,0.15467703
1111222233334444,L2-shifted-schedule,0,4650,control_b,false,0.00043218,0.00000000,0.00000000,0.00000000,false,0,false,false,false,1,0.08983401,0.09026619,-0.00043218,0.10978597,0.11077143,0.02828426
1111222233334444,L2-shifted-schedule,0,4650,control_b,false,0.00043218,0.00000000,0.00000000,0.00000000,false,0,false,false,false,2,0.08950480,0.08987088,-0.00036608,0.10902820,0.10992394,0.02828426
1111222233334444,L2-shifted-schedule,0,4650,control_b,false,0.00043218,0.00000000,0.00000000,0.00000000,false,0,false,false,false,4,0.09055653,0.09098520,-0.00042867,0.11142710,0.11243439,0.02828426
1111222233334444,L2-shifted-schedule,0,4650,control_b,false,0.00043218,0.00000000,0.00000000,0.00000000,false,0,false,false,false,8,0.09229124,0.09306165,-0.00077040,0.11515085,0.11673325,0.05567761
1111222233334444,L2-shifted-schedule,0,4650,control_b,false,0.00043218,0.00000000,0.00000000,0.00000000,false,0,false,false,false,16,0.09009108,0.09094483,-0.00085375,0.11128973,0.11288468,0.06726808
