seed,global_commit,selected_present,g3_initial_utility,greedy_initial_utility,initial_regret,g3_initial_harmful,horizon,g3_train_loss,greedy_train_loss,delta_train_loss,g3_validation_loss,greedy_validation_loss,g3_best_opportunity,greedy_best_opportunity,delta_best_opportunity,g3_positive_blocks,greedy_positive_blocks,g3_harmful_blocks,greedy_harmful_blocks,g3_mean_positive_utility,greedy_mean_positive_utility,g3_median_positive_utility,greedy_median_positive_utility
2b7e151628aed2a6,3400,true,0.00022253,0.00022670,0.00000416,false,4,0.07473544,0.07466524,0.00007020,0.09221679,0.09210796,0.00110269,0.00106277,0.00003991,37,34,14,17,0.00017052,0.00016519,0.00007652,0.00006136
2b7e151628aed2a6,3400,true,0.00022253,0.00022670,0.00000416,false,8,0.07258926,0.07261574,-0.00002648,0.08636582,0.08645517,0.00013055,0.00013044,0.00000010,11,17,37,35,0.00006803,0.00005756,0.00005972,0.00004296
2b7e151628aed2a6,3400,true,0.00022253,0.00022670,0.00000416,false,16,0.07951219,0.07921185,0.00030033,0.10341006,0.10294092,0.00232035,0.00228244,0.00003791,46,45,8,9,0.00032370,0.00030387,0.00012343,0.00010775
2b7e151628aed2a6,3400,true,0.00022253,0.00022670,0.00000416,false,32,0.07836400,0.08004292,-0.00167892,0.10272080,0.10661545,0.00167926,0.00176139,-0.00008214,35,36,20,20,0.00016951,0.00019091,0.00010811,0.00013357
2b7e151628aed2a6,3400,true,0.00022253,0.00022670,0.00000416,false,64,0.07533965,0.07782998,-0.00249033,0.10152566,0.10608824,0.00058884,0.00088328,-0.00029444,21,28,31,27,0.00011692,0.00015716,0.00007899,0.00006614
2b7e151628aed2a6,3450,true,0.00170508,0.00176155,0.00005647,false,1,0.07427196,0.07421549,0.00005647,0.09404290,0.09397391,0.00126527,0.00126251,0.00000276,24,23,25,26,0.00014535,0.00015029,0.00007717,0.00008225
2b7e151628aed2a6,3450,true,0.00170508,0.00176155,0.00005647,false,2,0.07300669,0.07295299,0.00005370,0.09095714,0.09089047,0.00029078,0.00029369,-0.00000291,33,33,22,22,0.00012215,0.00012740,0.00009581,0.00010664
2b7e151628aed2a6,3450,true,0.00170508,0.00176155,0.00005647,false,4,0.07470984,0.07462284,0.00008700,0.09474912,0.09465512,0.00018549,0.00019088,-0.00000539,14,14,37,36,0.00008860,0.00008974,0.00007686,0.00007974
2b7e151628aed2a6,3450,true,0.00170508,0.00176155,0.00005647,false,8,0.07761599,0.07801368,-0.00039769,0.10025981,0.10107822,0.00154872,0.00160801,-0.00005929,28,29,24,24,0.00016883,0.00017971,0.00009211,0.00009643
2b7e151628aed2a6,3450,true,0.00170508,0.00176155,0.00005647,false,16,0.07583055,0.07648452,-0.00065397,0.10282037,0.10365972,0.00050487,0.00062851,-0.00012364,16,17,33,29,0.00008625,0.00009564,0.00004818,0.00004707
2b7e151628aed2a6,3450,true,0.00170508,0.00176155,0.00005647,false,32,0.08527394,0.08475391,0.00052004,0.12012232,0.12100977,0.00264336,0.00258940,0.00005396,33,34,13,15,0.00034446,0.00030362,0.00012565,0.00012211
2b7e151628aed2a6,3450,true,0.00170508,0.00176155,0.00005647,false,64,0.07188081,0.07112371,0.00075710,0.09444768,0.09219351,0.00076467,0.00036089,0.00040378,33,19,20,28,0.00014630,0.00009724,0.00008663,0.00005775
2b7e151628aed2a6,3500,true,0.00133440,0.00133440,0.00000000,false,1,0.07360636,0.07360636,0.00000000,0.09799525,0.09799525,0.00028664,0.00028664,0.00000000,20,20,26,26,0.00008454,0.00008454,0.00006215,0.00006215
2b7e151628aed2a6,3500,true,0.00133440,0.00133440,0.00000000,false,2,0.07366025,0.07366025,0.00000000,0.09838596,0.09838596,0.00032341,0.00032341,0.00000000,20,20,26,26,0.00008968,0.00008968,0.00007055,0.00007055
2b7e151628aed2a6,3500,true,0.00133440,0.00133440,0.00000000,false,4,0.07322823,0.07322823,0.00000000,0.09748866,0.09748866,0.00044154,0.00044154,0.00000000,15,15,37,37,0.00013261,0.00013261,0.00007901,0.00007901
2b7e151628aed2a6,3500,true,0.00133440,0.00133440,0.00000000,false,8,0.07281332,0.07281332,0.00000000,0.09384971,0.09384971,0.00052330,0.00052330,0.00000000,25,25,26,26,0.00015103,0.00015103,0.00010516,0.00010516
2b7e151628aed2a6,3500,true,0.00133440,0.00133440,0.00000000,false,16,0.07268953,0.07268953,0.00000000,0.09745774,0.09745774,0.00048761,0.00048761,0.00000000,24,24,25,25,0.00013271,0.00013271,0.00006937,0.00006937
2b7e151628aed2a6,3500,true,0.00133440,0.00133440,0.00000000,false,32,0.06995787,0.06995787,0.00000000,0.09052369,0.09052369,0.00020865,0.00020865,0.00000000,13,13,35,35,0.00006376,0.00006376,0.00005859,0.00005859
2b7e151628aed2a6,3500,true,0.00133440,0.00133440,0.00000000,false,64,0.06782364,0.06782364,0.00000000,0.08495777,0.08495777,0.00098334,0.00098334,0.00000000,40,40,12,12,0.00017648,0.00017648,0.00014395,0.00014395
2b7e151628aed2a6,3550,true,-0.00028157,0.00165395,0.00193552,true,1,0.07303154,0.07109603,0.00193552,0.09428211,0.09016941,0.00142267,0.00122093,0.00020174,28,29,24,23,0.00030023,0.00026383,0.00013050,0.00014684
2b7e151628aed2a6,3550,true,-0.00028157,0.00165395,0.00193552,true,2,0.07287403,0.07112787,0.00174616,0.09415293,0.09008626,0.00147842,0.00117318,0.00030524,47,51,9,7,0.00030863,0.00026650,0.00022389,0.00019522
2b7e151628aed2a6,3550,true,-0.00028157,0.00165395,0.00193552,true,4,0.07184323,0.07012668,0.00171655,0.09313663,0.08909556,0.00142659,0.00127111,0.00015549,51,49,6,6,0.00020532,0.00018336,0.00012081,0.00009397
2b7e151628aed2a6,3550,true,-0.00028157,0.00165395,0.00193552,true,8,0.07159343,0.06988399,0.00170944,0.09588046,0.09175479,0.00047348,0.00030526,0.00016822,14,13,38,42,0.00012523,0.00011268,0.00011729,0.00011154
2b7e151628aed2a6,3550,true,-0.00028157,0.00165395,0.00193552,true,16,0.06827263,0.06834882,-0.00007619,0.08794603,0.08766481,0.00053975,0.00096010,-0.00042035,41,44,12,10,0.00008632,0.00015585,0.00005504,0.00010397
2b7e151628aed2a6,3550,true,-0.00028157,0.00165395,0.00193552,true,32,0.06869427,0.06725312,0.00144115,0.08828085,0.08580057,0.00017465,0.00019424,-0.00001959,17,19,30,29,0.00007323,0.00007008,0.00007454,0.00004806
2b7e151628aed2a6,3550,true,-0.00028157,0.00165395,0.00193552,true,64,0.06596879,0.06656858,-0.00059979,0.08232472,0.08524265,0.00030950,0.00055245,-0.00024296,14,13,40,38,0.00005805,0.00008101,0.00003788,0.00003197
2b7e151628aed2a6,3600,true,0.00025925,0.00025925,0.00000000,false,1,0.06586828,0.06586828,0.00000000,0.08324728,0.08324728,0.00012597,0.00012597,0.00000000,13,13,34,34,0.00005170,0.00005170,0.00004324,0.00004324
2b7e151628aed2a6,3600,true,0.00025925,0.00025925,0.00000000,false,2,0.06636296,0.06636296,0.00000000,0.08504289,0.08504289,0.00022472,0.00022472,0.00000000,10,10,39,39,0.00007001,0.00007001,0.00005173,0.00005173
2b7e151628aed2a6,3600,true,0.00025925,0.00025925,0.00000000,false,4,0.06732621,0.06732621,0.00000000,0.08785408,0.08785408,0.00054927,0.00054927,0.00000000,24,24,24,24,0.00010246,0.00010246,0.00006245,0.00006245
2b7e151628aed2a6,3600,true,0.00025925,0.00025925,0.00000000,false,8,0.06707855,0.06707855,0.00000000,0.08767480,0.08767480,0.00091811,0.00091811,0.00000000,32,32,24,24,0.00013508,0.00013508,0.00008746,0.00008746
2b7e151628aed2a6,3600,true,0.00025925,0.00025925,0.00000000,false,16,0.06677697,0.06677697,0.00000000,0.08295410,0.08295410,0.00052416,0.00052416,0.00000000,35,35,21,21,0.00017179,0.00017179,0.00014285,0.00014285
2b7e151628aed2a6,3600,true,0.00025925,0.00025925,0.00000000,false,32,0.07216626,0.07216626,0.00000000,0.10065465,0.10065465,0.00059206,0.00059206,0.00000000,25,25,26,26,0.00010209,0.00010209,0.00004303,0.00004303
2b7e151628aed2a6,3600,true,0.00025925,0.00025925,0.00000000,false,64,0.06345557,0.06345557,0.00000000,0.07883581,0.07883581,0.00020434,0.00020434,0.00000000,15,15,38,38,0.00008745,0.00008745,0.00005479,0.00005479
2b7e151628aed2a6,3650,true,-0.00017194,0.00127754,0.00144947,true,1,0.06811389,0.06666442,0.00144947,0.09177338,0.08795452,0.00144171,0.00101008,0.00043163,31,31,20,19,0.00018069,0.00012650,0.00006136,0.00005800
2b7e151628aed2a6,3650,true,-0.00017194,0.00127754,0.00144947,true,2,0.06783397,0.06636145,0.00147252,0.09112764,0.08730439,0.00134147,0.00036217,0.00097930,41,37,12,15,0.00018446,0.00011732,0.00011411,0.00008374
2b7e151628aed2a6,3650,true,-0.00017194,0.00127754,0.00144947,true,4,0.06605566,0.06616011,-0.00010444,0.08534249,0.08465890,0.00046450,0.00049265,-0.00002815,35,31,17,21,0.00018102,0.00018482,0.00014616,0.00014652
2b7e151628aed2a6,3650,true,-0.00017194,0.00127754,0.00144947,true,8,0.06488920,0.06512506,-0.00023586,0.08127563,0.08265111,0.00054622,0.00052276,0.00002347,20,23,30,32,0.00014663,0.00011260,0.00008000,0.00007113
2b7e151628aed2a6,3650,true,-0.00017194,0.00127754,0.00144947,true,16,0.06473629,0.06468488,0.00005142,0.08311085,0.08297744,0.00022434,0.00029388,-0.00006954,11,14,45,37,0.00010431,0.00010953,0.00004425,0.00007501
2b7e151628aed2a6,3650,true,-0.00017194,0.00127754,0.00144947,true,32,0.06511305,0.06599160,-0.00087856,0.08440977,0.08810255,0.00116645,0.00132535,-0.00015891,34,32,17,20,0.00023055,0.00020311,0.00016344,0.00011527
2b7e151628aed2a6,3650,true,-0.00017194,0.00127754,0.00144947,true,64,0.06806227,0.07112973,-0.00306746,0.09251209,0.09896526,0.00159368,0.00195419,-0.00036051,25,30,29,27,0.00034687,0.00034844,0.00014787,0.00016726
2b7e151628aed2a6,3700,true,0.00028847,0.00064890,0.00036043,false,1,0.06206703,0.06170660,0.00036043,0.07992629,0.07877939,0.00019003,0.00019498,-0.00000495,20,21,35,35,0.00006837,0.00007010,0.00004829,0.00004920
2b7e151628aed2a6,3700,true,0.00028847,0.00064890,0.00036043,false,2,0.06277069,0.06239026,0.00038042,0.07977024,0.07859853,0.00048621,0.00047649,0.00000972,21,21,33,33,0.00012697,0.00013291,0.00009667,0.00009894
2b7e151628aed2a6,3700,true,0.00028847,0.00064890,0.00036043,false,4,0.06249671,0.06209369,0.00040302,0.07915760,0.07796791,0.00056587,0.00051775,0.00004812,39,39,13,13,0.00016289,0.00015564,0.00010300,0.00010264
2b7e151628aed2a6,3700,true,0.00028847,0.00064890,0.00036043,false,8,0.06296206,0.06332251,-0.00036045,0.08101675,0.08225296,0.00057987,0.00071131,-0.00013145,21,21,31,31,0.00012721,0.00014024,0.00007652,0.00006848
2b7e151628aed2a6,3700,true,0.00028847,0.00064890,0.00036043,false,16,0.07023833,0.07090124,-0.00066291,0.09632325,0.09831617,0.00174578,0.00179058,-0.00004480,30,30,24,23,0.00029216,0.00029737,0.00009762,0.00009841
2b7e151628aed2a6,3700,true,0.00028847,0.00064890,0.00036043,false,32,0.06384417,0.06320529,0.00063887,0.08537495,0.08219767,0.00034665,0.00054003,-0.00019337,23,15,24,37,0.00011350,0.00009847,0.00006627,0.00006085
2b7e151628aed2a6,3700,true,0.00028847,0.00064890,0.00036043,false,64,0.06094708,0.06087837,0.00006871,0.07713597,0.07623259,0.00032339,0.00024773,0.00007565,26,29,28,25,0.00009463,0.00008525,0.00006658,0.00006405
2b7e151628aed2a6,3750,true,-0.00055864,0.00015303,0.00071167,true,1,0.06416657,0.06345490,0.00071167,0.08548811,0.08390766,0.00021678,0.00016281,0.00005397,12,11,40,39,0.00007840,0.00007520,0.00006165,0.00005011
2b7e151628aed2a6,3750,true,-0.00055864,0.00015303,0.00071167,true,2,0.06603833,0.06408156,0.00195678,0.08991382,0.08543628,0.00053537,0.00049329,0.00004208,23,19,30,32,0.00019524,0.00018953,0.00012600,0.00012140
2b7e151628aed2a6,3750,true,-0.00055864,0.00015303,0.00071167,true,4,0.06510248,0.06333699,0.00176549,0.08935951,0.08480364,0.00058835,0.00055681,0.00003154,17,20,35,32,0.00010058,0.00010279,0.00004418,0.00005609
2b7e151628aed2a6,3750,true,-0.00055864,0.00015303,0.00071167,true,8,0.06179483,0.06070888,0.00108594,0.08027309,0.07714671,0.00094999,0.00064737,0.00030262,24,19,25,30,0.00020028,0.00015651,0.00010175,0.00009086
2b7e151628aed2a6,3750,true,-0.00055864,0.00015303,0.00071167,true,16,0.06063177,0.05998958,0.00064219,0.07580433,0.07503583,0.00040667,0.00025894,0.00014773,25,27,25,25,0.00010044,0.00007550,0.00007721,0.00005250
2b7e151628aed2a6,3750,true,-0.00055864,0.00015303,0.00071167,true,32,0.06072880,0.06004352,0.00068527,0.07457899,0.07377097,0.00075183,0.00068053,0.00007130,28,32,21,20,0.00020632,0.00017340,0.00012531,0.00009227
2b7e151628aed2a6,3750,true,-0.00055864,0.00015303,0.00071167,true,64,0.05808223,0.05880090,-0.00071868,0.07245065,0.07535987,0.00048401,0.00075638,-0.00027237,30,35,26,19,0.00013166,0.00016177,0.00011120,0.00009207
2b7e151628aed2a6,3800,true,0.00026860,0.00026860,0.00000000,false,1,0.05821922,0.05821922,0.00000000,0.07133920,0.07133920,0.00011954,0.00011954,0.00000000,16,16,37,37,0.00006511,0.00006511,0.00008082,0.00008082
2b7e151628aed2a6,3800,true,0.00026860,0.00026860,0.00000000,false,2,0.05879389,0.05879389,0.00000000,0.07252515,0.07252515,0.00038894,0.00038894,0.00000000,17,17,37,37,0.00011763,0.00011763,0.00007244,0.00007244
2b7e151628aed2a6,3800,true,0.00026860,0.00026860,0.00000000,false,4,0.06069093,0.06069093,0.00000000,0.07686253,0.07686253,0.00118364,0.00118364,0.00000000,32,32,17,17,0.00021300,0.00021300,0.00009695,0.00009695
2b7e151628aed2a6,3800,true,0.00026860,0.00026860,0.00000000,false,8,0.05991169,0.05991169,0.00000000,0.07583902,0.07583902,0.00078910,0.00078910,0.00000000,35,35,16,16,0.00013024,0.00013024,0.00009126,0.00009126
2b7e151628aed2a6,3800,true,0.00026860,0.00026860,0.00000000,false,16,0.05765817,0.05765817,0.00000000,0.07040028,0.07040028,0.00021872,0.00021872,0.00000000,39,39,10,10,0.00009840,0.00009840,0.00008162,0.00008162
2b7e151628aed2a6,3800,true,0.00026860,0.00026860,0.00000000,false,32,0.05673023,0.05673023,0.00000000,0.07125453,0.07125453,0.00018674,0.00018674,0.00000000,27,27,22,22,0.00007359,0.00007359,0.00006445,0.00006445
2b7e151628aed2a6,3800,true,0.00026860,0.00026860,0.00000000,false,64,0.06210246,0.06210246,0.00000000,0.08740661,0.08740661,0.00198550,0.00198550,0.00000000,25,25,30,30,0.00020547,0.00020547,0.00009578,0.00009578
2b7e151628aed2a6,3850,true,0.00006323,0.00093684,0.00087361,false,1,0.05832547,0.05745186,0.00087361,0.07625125,0.07372008,0.00085296,0.00050615,0.00034681,14,14,40,40,0.00013008,0.00010820,0.00006771,0.00008487
2b7e151628aed2a6,3850,true,0.00006323,0.00093684,0.00087361,false,2,0.05823622,0.05736407,0.00087215,0.07596541,0.07343742,0.00079432,0.00046625,0.00032807,41,40,11,10,0.00017306,0.00014711,0.00010565,0.00011786
2b7e151628aed2a6,3850,true,0.00006323,0.00093684,0.00087361,false,4,0.05762923,0.05712127,0.00050797,0.07537623,0.07363854,0.00076421,0.00061131,0.00015290,39,42,13,11,0.00012733,0.00013590,0.00007991,0.00007175
2b7e151628aed2a6,3850,true,0.00006323,0.00093684,0.00087361,false,8,0.06087343,0.06003478,0.00083866,0.08324023,0.08134113,0.00053212,0.00063821,-0.00010610,22,24,29,27,0.00016207,0.00019144,0.00006920,0.00009928
2b7e151628aed2a6,3850,true,0.00006323,0.00093684,0.00087361,false,16,0.06201868,0.06319938,-0.00118070,0.08747455,0.08979735,0.00211890,0.00234629,-0.00022739,22,22,30,31,0.00023184,0.00026037,0.00008679,0.00010075
2b7e151628aed2a6,3850,true,0.00006323,0.00093684,0.00087361,false,32,0.05549812,0.05563189,-0.00013377,0.07013355,0.06955831,0.00019455,0.00024110,-0.00004655,19,13,31,40,0.00006818,0.00007188,0.00004532,0.00006866
2b7e151628aed2a6,3850,true,0.00006323,0.00093684,0.00087361,false,64,0.05901483,0.05963254,-0.00061771,0.08066293,0.07810102,0.00184419,0.00177060,0.00007359,19,13,33,39,0.00021106,0.00030128,0.00007774,0.00005480
2b7e151628aed2a6,3900,true,0.00081949,0.00104273,0.00022324,false,1,0.05480212,0.05457888,0.00022324,0.07040098,0.06999148,0.00060317,0.00067911,-0.00007593,19,27,31,22,0.00009296,0.00009580,0.00005069,0.00004753
2b7e151628aed2a6,3900,true,0.00081949,0.00104273,0.00022324,false,2,0.05419895,0.05389978,0.00029917,0.06852578,0.06807467,0.00029502,0.00037676,-0.00008174,18,25,30,24,0.00006570,0.00006349,0.00003771,0.00004721
2b7e151628aed2a6,3900,true,0.00081949,0.00104273,0.00022324,false,4,0.05390000,0.05342912,0.00047088,0.06646552,0.06588650,0.00038059,0.00017218,0.00020842,31,24,22,22,0.00008216,0.00006468,0.00005362,0.00005881
2b7e151628aed2a6,3900,true,0.00081949,0.00104273,0.00022324,false,8,0.05481930,0.05481930,0.00000000,0.07074925,0.07074925,0.00024744,0.00024744,0.00000000,14,14,37,37,0.00005516,0.00005516,0.00004122,0.00004122
2b7e151628aed2a6,3900,true,0.00081949,0.00104273,0.00022324,false,16,0.05857448,0.05857448,0.00000000,0.08044157,0.08044157,0.00072097,0.00072097,0.00000000,29,29,22,22,0.00013716,0.00013716,0.00007540,0.00007540
2b7e151628aed2a6,3900,true,0.00081949,0.00104273,0.00022324,false,32,0.05364348,0.05364348,0.00000000,0.06853561,0.06853561,0.00032533,0.00032533,0.00000000,43,43,10,10,0.00011585,0.00011585,0.00010791,0.00010791
2b7e151628aed2a6,3900,true,0.00081949,0.00104273,0.00022324,false,64,0.05578449,0.05578449,0.00000000,0.07267345,0.07267345,0.00145152,0.00145152,0.00000000,18,18,33,33,0.00023048,0.00023048,0.00008864,0.00008864
2b7e151628aed2a6,3950,true,0.00030624,0.00054848,0.00024224,false,1,0.05368218,0.05343994,0.00024224,0.06577507,0.06632065,0.00041951,0.00032676,0.00009275,32,31,17,19,0.00009664,0.00010995,0.00007546,0.00009906
2b7e151628aed2a6,3950,true,0.00030624,0.00054848,0.00024224,false,2,0.05355908,0.05328967,0.00026941,0.06613660,0.06515023,0.00067766,0.00026933,0.00040833,25,31,26,19,0.00010395,0.00009776,0.00005695,0.00008412
2b7e151628aed2a6,3950,true,0.00030624,0.00054848,0.00024224,false,4,0.05321082,0.05310352,0.00010730,0.06646969,0.06578215,0.00020009,0.00022466,-0.00002458,18,19,31,31,0.00010096,0.00010035,0.00008795,0.00008717
2b7e151628aed2a6,3950,true,0.00030624,0.00054848,0.00024224,false,8,0.05336650,0.05316029,0.00020620,0.06823471,0.06716116,0.00033198,0.00031679,0.00001519,24,23,27,28,0.00009303,0.00010347,0.00006532,0.00007768
2b7e151628aed2a6,3950,true,0.00030624,0.00054848,0.00024224,false,16,0.05571704,0.05534706,0.00036998,0.07272989,0.07055201,0.00147624,0.00129998,0.00017627,21,17,30,38,0.00023104,0.00020716,0.00008322,0.00005340
2b7e151628aed2a6,3950,true,0.00030624,0.00054848,0.00024224,false,32,0.05762031,0.05680251,0.00081780,0.08389598,0.08086932,0.00053821,0.00052914,0.00000907,18,17,32,36,0.00012574,0.00013044,0.00008214,0.00006079
2b7e151628aed2a6,3950,true,0.00030624,0.00054848,0.00024224,false,64,0.05051754,0.05107339,-0.00055585,0.06273846,0.06424116,0.00031149,0.00042420,-0.00011271,28,24,21,29,0.00010054,0.00009849,0.00006769,0.00005960
2b7e151628aed2a6,4000,true,0.00014288,0.00053215,0.00038927,false,1,0.05176536,0.05137609,0.00038927,0.06513513,0.06468011,0.00053001,0.00041926,0.00011076,41,41,14,13,0.00016390,0.00013249,0.00012165,0.00009041
2b7e151628aed2a6,4000,true,0.00014288,0.00053215,0.00038927,false,2,0.05164023,0.05125068,0.00038955,0.06500947,0.06455451,0.00066630,0.00057481,0.00009149,40,40,12,11,0.00015899,0.00012969,0.00011785,0.00009814
2b7e151628aed2a6,4000,true,0.00014288,0.00053215,0.00038927,false,4,0.05154076,0.05114217,0.00039859,0.06488331,0.06450508,0.00070263,0.00055923,0.00014340,33,27,18,18,0.00015630,0.00012788,0.00012618,0.00010271
2b7e151628aed2a6,4000,true,0.00014288,0.00053215,0.00038927,false,8,0.05172182,0.05124686,0.00047496,0.06664402,0.06621685,0.00100038,0.00094788,0.00005250,28,28,25,24,0.00018085,0.00016674,0.00010242,0.00009340
2b7e151628aed2a6,4000,true,0.00014288,0.00053215,0.00038927,false,16,0.05070908,0.05096362,-0.00025454,0.06403786,0.06456255,0.00042878,0.00039086,0.00003792,34,36,20,19,0.00011581,0.00012390,0.00007436,0.00007959
2b7e151628aed2a6,4000,true,0.00014288,0.00053215,0.00038927,false,32,0.05012846,0.04977813,0.00035033,0.06513435,0.06422468,0.00039118,0.00020975,0.00018143,37,21,18,24,0.00008948,0.00006522,0.00006884,0.00004682
2b7e151628aed2a6,4000,true,0.00014288,0.00053215,0.00038927,false,64,0.05133147,0.05072035,0.00061112,0.07130698,0.06971786,0.00058994,0.00027483,0.00031512,18,15,28,34,0.00014214,0.00009169,0.00009391,0.00007356
2b7e151628aed2a6,4050,true,0.00003820,0.00195945,0.00192125,false,1,0.05542174,0.05350049,0.00192125,0.08140212,0.07657547,0.00192234,0.00153659,0.00038575,22,20,28,28,0.00024293,0.00022408,0.00008519,0.00007893
2b7e151628aed2a6,4050,true,0.00003820,0.00195945,0.00192125,false,2,0.05564791,0.05367465,0.00197326,0.08173510,0.07682250,0.00073426,0.00065701,0.00007725,36,33,15,16,0.00013505,0.00011968,0.00007920,0.00007178
2b7e151628aed2a6,4050,true,0.00003820,0.00195945,0.00192125,false,4,0.05439320,0.05255751,0.00183569,0.07909366,0.07450984,0.00049880,0.00041529,0.00008351,31,31,22,20,0.00010051,0.00007893,0.00004975,0.00004350
2b7e151628aed2a6,4050,true,0.00003820,0.00195945,0.00192125,false,8,0.05109005,0.05055670,0.00053335,0.07126496,0.06938785,0.00026152,0.00027283,-0.00001132,25,21,24,28,0.00005752,0.00005159,0.00004421,0.00003514
2b7e151628aed2a6,4050,true,0.00003820,0.00195945,0.00192125,false,16,0.05125168,0.05029525,0.00095643,0.06829284,0.06666926,0.00025380,0.00012662,0.00012718,28,25,23,25,0.00007354,0.00003898,0.00005458,0.00002750
2b7e151628aed2a6,4050,true,0.00003820,0.00195945,0.00192125,false,32,0.05058680,0.05074093,-0.00015413,0.06694507,0.06669539,0.00061440,0.00054151,0.00007289,29,28,15,18,0.00013448,0.00013443,0.00008770,0.00009065
2b7e151628aed2a6,4050,true,0.00003820,0.00195945,0.00192125,false,64,0.04822358,0.04880257,-0.00057899,0.06082847,0.06212175,0.00018621,0.00023872,-0.00005251,25,21,26,31,0.00005095,0.00008211,0.00003713,0.00007094
2b7e151628aed2a6,4100,true,0.00082953,0.00091263,0.00008310,false,1,0.04945100,0.04936790,0.00008310,0.06090345,0.06082612,0.00020959,0.00020642,0.00000317,21,20,22,22,0.00007254,0.00006503,0.00007296,0.00006151
