seed,global_commit,control_slot,matched,g3_stratum,g3_utility,g3_regret,control_utility,control_regret,regret_gap,initial_control_better,first_reversal_horizon,persistent_reversal,transient_reversal,no_reversal,horizon,g3_train_loss,control_train_loss,g3_vs_control_train_delta,g3_validation_loss,control_validation_loss,g3_control_parameter_distance,g3_vs_greedy_train_delta
1111222233334444,1300,control_b,true,1,0.00022650,0.00049219,0.00023940,0.00047928,0.00001290,true,4,false,true,false,8,0.42425990,0.42419717,0.00006273,0.44786942,0.44758585,0.04999998,0.00014183
1111222233334444,1300,control_b,true,1,0.00022650,0.00049219,0.00023940,0.00047928,0.00001290,true,4,false,true,false,16,0.41981915,0.41907871,0.00074044,0.43916836,0.43818256,0.08366596,-0.00075656
1111222233334444,1300,control_b,true,1,0.00022650,0.00049219,0.00023940,0.00047928,0.00001290,true,4,false,true,false,32,0.41680512,0.41759291,-0.00078779,0.44077134,0.44363293,0.10307761,-0.00391316
1111222233334444,1300,control_b,true,1,0.00022650,0.00049219,0.00023940,0.00047928,0.00001290,true,4,false,true,false,64,0.40256324,0.40501332,-0.00245008,0.42559886,0.42710114,0.16568036,-0.00442338
1111222233334444,1350,control_a,false,1,0.00108612,0.00000000,0.00000000,0.00000000,0.00000000,false,0,false,false,false,1,0.40514109,0.40622720,-0.00108612,0.42755345,0.42902827,0.02828428,0.00000000
1111222233334444,1350,control_a,false,1,0.00108612,0.00000000,0.00000000,0.00000000,0.00000000,false,0,false,false,false,2,0.40519288,0.40625954,-0.00106665,0.42806402,0.42952070,0.02828428,0.00000000
1111222233334444,1350,control_a,false,1,0.00108612,0.00000000,0.00000000,0.00000000,0.00000000,false,0,false,false,false,4,0.40402761,0.40515026,-0.00112265,0.42881343,0.43034777,0.02828428,0.00000000
1111222233334444,1350,control_a,false,1,0.00108612,0.00000000,0.00000000,0.00000000,0.00000000,false,0,false,false,false,8,0.40438676,0.40558553,-0.00119877,0.42971244,0.43133426,0.02828428,0.00000000
1111222233334444,1350,control_a,false,1,0.00108612,0.00000000,0.00000000,0.00000000,0.00000000,false,0,false,false,false,16,0.40182474,0.40299988,-0.00117514,0.42372826,0.42565787,0.03464101,0.00000000
1111222233334444,1350,control_a,false,1,0.00108612,0.00000000,0.00000000,0.00000000,0.00000000,false,0,false,false,false,32,0.39282230,0.39476526,-0.00194296,0.41387674,0.41711858,0.07615770,0.00000000
1111222233334444,1350,control_a,false,1,0.00108612,0.00000000,0.00000000,0.00000000,0.00000000,false,0,false,false,false,64,0.38598976,0.38419244,0.00179732,0.40615770,0.40481290,0.12816003,0.00000000
1111222233334444,1350,control_b,false,1,0.00108612,0.00000000,0.00000000,0.00000000,0.00000000,false,0,false,false,false,1,0.40514109,0.40622720,-0.00108612,0.42755345,0.42902827,0.02828428,0.00000000
1111222233334444,1350,control_b,false,1,0.00108612,0.00000000,0.00000000,0.00000000,0.00000000,false,0,false,false,false,2,0.40519288,0.40625954,-0.00106665,0.42806402,0.42952070,0.02828428,0.00000000
1111222233334444,1350,control_b,false,1,0.00108612,0.00000000,0.00000000,0.00000000,0.00000000,false,0,false,false,false,4,0.40402761,0.40515026,-0.00112265,0.42881343,0.43034777,0.02828428,0.00000000
1111222233334444,1350,control_b,false,1,0.00108612,0.00000000,0.00000000,0.00000000,0.00000000,false,0,false,false,false,8,0.40438676,0.40558553,-0.00119877,0.42971244,0.43133426,0.02828428,0.00000000
1111222233334444,1350,control_b,false,1,0.00108612,0.00000000,0.00000000,0.00000000,0.00000000,false,0,false,false,false,16,0.40182474,0.40299988,-0.00117514,0.42372826,0.42565787,0.03464101,0.00000000
1111222233334444,1350,control_b,false,1,0.00108612,0.00000000,0.00000000,0.00000000,0.00000000,false,0,false,false,false,32,0.39282230,0.39476526,-0.00194296,0.41387674,0.41711858,0.07615770,0.00000000
1111222233334444,1350,control_b,false,1,0.00108612,0.00000000,0.00000000,0.00000000,0.00000000,false,0,false,false,false,64,0.38598976,0.38419244,0.00179732,0.40615770,0.40481290,0.12816003,0.00000000
1111222233334444,1400,control_a,true,1,0.00065339,0.00009704,0.00061047,0.00013995,0.00004292,false,0,false,false,false,1,0.39441934,0.39446226,-0.00004292,0.42558575,0.42564401,0.01000000,0.00009704
1111222233334444,1400,control_a,true,1,0.00065339,0.00009704,0.00061047,0.00013995,0.00004292,false,0,false,false,false,2,0.39502713,0.39506951,-0.00004238,0.42674923,0.42680773,0.01000000,0.00128728
1111222233334444,1400,control_a,true,1,0.00065339,0.00009704,0.00061047,0.00013995,0.00004292,false,0,false,false,false,4,0.39407834,0.39410463,-0.00002629,0.42590439,0.42594695,0.01000000,0.00050801
1111222233334444,1400,control_a,true,1,0.00065339,0.00009704,0.00061047,0.00013995,0.00004292,false,0,false,false,false,8,0.39151824,0.39151537,0.00000286,0.42094159,0.42095265,0.01000000,0.00198469
1111222233334444,1400,control_a,true,1,0.00065339,0.00009704,0.00061047,0.00013995,0.00004292,false,0,false,false,false,16,0.38647437,0.38644645,0.00002792,0.40634629,0.40632859,0.01000000,0.00120410
1111222233334444,1400,control_a,true,1,0.00065339,0.00009704,0.00061047,0.00013995,0.00004292,false,0,false,false,false,32,0.37999204,0.37998739,0.00000465,0.39965495,0.39965978,0.01000000,-0.00056887
1111222233334444,1400,control_a,true,1,0.00065339,0.00009704,0.00061047,0.00013995,0.00004292,false,0,false,false,false,64,0.38351297,0.38012543,0.00338754,0.41524327,0.40820777,0.09407442,0.00353968
1111222233334444,1400,control_b,false,1,0.00065339,0.00009704,0.00000000,0.00000000,0.00000000,false,0,false,false,false,1,0.39441934,0.39507273,-0.00065339,0.42558575,0.42774180,0.02828428,0.00009704
1111222233334444,1400,control_b,false,1,0.00065339,0.00009704,0.00000000,0.00000000,0.00000000,false,0,false,false,false,2,0.39502713,0.39450589,0.00052124,0.42674923,0.42570305,0.03464101,0.00128728
1111222233334444,1400,control_b,false,1,0.00065339,0.00009704,0.00000000,0.00000000,0.00000000,false,0,false,false,false,4,0.39407834,0.39430857,-0.00023022,0.42590439,0.42612734,0.03605551,0.00050801
1111222233334444,1400,control_b,false,1,0.00065339,0.00009704,0.00000000,0.00000000,0.00000000,false,0,false,false,false,8,0.39151824,0.39025995,0.00125828,0.42094159,0.41793302,0.04999997,0.00198469
1111222233334444,1400,control_b,false,1,0.00065339,0.00009704,0.00000000,0.00000000,0.00000000,false,0,false,false,false,16,0.38647437,0.38610899,0.00036538,0.40634629,0.40627491,0.05385163,0.00120410
1111222233334444,1400,control_b,false,1,0.00065339,0.00009704,0.00000000,0.00000000,0.00000000,false,0,false,false,false,32,0.37999204,0.38157833,-0.00158629,0.39965495,0.40322366,0.09327378,-0.00056887
1111222233334444,1400,control_b,false,1,0.00065339,0.00009704,0.00000000,0.00000000,0.00000000,false,0,false,false,false,64,0.38351297,0.38121203,0.00230095,0.41524327,0.41179952,0.13756813,0.00353968
1111222233334444,1450,control_a,true,2,-0.00160527,0.00295210,-0.00160527,0.00295210,0.00000000,false,0,false,false,false,1,0.38173971,0.38173971,0.00000000,0.40824381,0.40824381,0.02000000,0.00295210
1111222233334444,1450,control_a,true,2,-0.00160527,0.00295210,-0.00160527,0.00295210,0.00000000,false,0,false,false,false,2,0.38167048,0.38167048,0.00000000,0.40831169,0.40831169,0.02000000,0.00149223
1111222233334444,1450,control_a,true,2,-0.00160527,0.00295210,-0.00160527,0.00295210,0.00000000,false,0,false,false,false,4,0.37885725,0.37885725,0.00000000,0.40290940,0.40290940,0.02000000,0.00062072
1111222233334444,1450,control_a,true,2,-0.00160527,0.00295210,-0.00160527,0.00295210,0.00000000,false,0,false,false,false,8,0.38064042,0.38064042,0.00000000,0.40622571,0.40622571,0.02000000,0.00234169
1111222233334444,1450,control_a,true,2,-0.00160527,0.00295210,-0.00160527,0.00295210,0.00000000,false,0,false,false,false,16,0.38113746,0.38113746,0.00000000,0.41098359,0.41098359,0.02000000,0.00302112
1111222233334444,1450,control_a,true,2,-0.00160527,0.00295210,-0.00160527,0.00295210,0.00000000,false,0,false,false,false,32,0.37063143,0.37063143,0.00000000,0.38994232,0.38994232,0.02000000,-0.00014633
1111222233334444,1450,control_a,true,2,-0.00160527,0.00295210,-0.00160527,0.00295210,0.00000000,false,0,false,false,false,64,0.37020874,0.37020874,0.00000000,0.40194902,0.40194902,0.02000000,0.00095102
1111222233334444,1450,control_b,false,2,-0.00160527,0.00295210,0.00000000,0.00000000,0.00000000,false,0,false,false,false,1,0.38173971,0.38013443,0.00160527,0.40824381,0.40632987,0.02000001,0.00295210
1111222233334444,1450,control_b,false,2,-0.00160527,0.00295210,0.00000000,0.00000000,0.00000000,false,0,false,false,false,2,0.38167048,0.38173971,-0.00006923,0.40831169,0.40824381,0.02236066,0.00149223
1111222233334444,1450,control_b,false,2,-0.00160527,0.00295210,0.00000000,0.00000000,0.00000000,false,0,false,false,false,4,0.37885725,0.37917340,-0.00031614,0.40290940,0.40311810,0.02236066,0.00062072
1111222233334444,1450,control_b,false,2,-0.00160527,0.00295210,0.00000000,0.00000000,0.00000000,false,0,false,false,false,8,0.38064042,0.38119590,-0.00055549,0.40622571,0.40672192,0.02236066,0.00234169
1111222233334444,1450,control_b,false,2,-0.00160527,0.00295210,0.00000000,0.00000000,0.00000000,false,0,false,false,false,16,0.38113746,0.38104165,0.00009581,0.41098359,0.40904203,0.03354099,0.00302112
1111222233334444,1450,control_b,false,2,-0.00160527,0.00295210,0.00000000,0.00000000,0.00000000,false,0,false,false,false,32,0.37063143,0.37103811,-0.00040668,0.38994232,0.38976285,0.05024935,-0.00014633
1111222233334444,1450,control_b,false,2,-0.00160527,0.00295210,0.00000000,0.00000000,0.00000000,false,0,false,false,false,64,0.37020874,0.36916187,0.00104687,0.40194902,0.39954928,0.11335782,0.00095102
1111222233334444,1500,control_a,true,1,0.00009575,0.00054556,0.00009528,0.00054604,0.00000048,false,0,false,false,false,1,0.37145147,0.37145194,-0.00000048,0.40231398,0.40239608,0.03041380,0.00054556
1111222233334444,1500,control_a,true,1,0.00009575,0.00054556,0.00009528,0.00054604,0.00000048,false,0,false,false,false,2,0.37166777,0.37129238,0.00037539,0.40221807,0.40214100,0.03674235,0.00128758
1111222233334444,1500,control_a,true,1,0.00009575,0.00054556,0.00009528,0.00054604,0.00000048,false,0,false,false,false,4,0.37085688,0.37089887,-0.00004199,0.40089133,0.40150872,0.04636809,0.00054958
1111222233334444,1500,control_a,true,1,0.00009575,0.00054556,0.00009528,0.00054604,0.00000048,false,0,false,false,false,8,0.37034354,0.37104222,-0.00069869,0.40064368,0.40152350,0.05049751,-0.00186443
1111222233334444,1500,control_a,true,1,0.00009575,0.00054556,0.00009528,0.00054604,0.00000048,false,0,false,false,false,16,0.36979732,0.36971462,0.00008270,0.40174761,0.40015200,0.06204835,-0.00144029
1111222233334444,1500,control_a,true,1,0.00009575,0.00054556,0.00009528,0.00054604,0.00000048,false,0,false,false,false,32,0.35769615,0.35710433,0.00059181,0.37369820,0.37320864,0.08031189,-0.00129098
1111222233334444,1500,control_a,true,1,0.00009575,0.00054556,0.00009528,0.00054604,0.00000048,false,0,false,false,false,64,0.34913763,0.35006142,-0.00092378,0.36958873,0.37199673,0.16777956,-0.00190526
1111222233334444,1500,control_b,true,1,0.00009575,0.00054556,0.00009897,0.00054234,0.00000322,true,4,false,true,false,1,0.37145147,0.37144825,0.00000322,0.40231398,0.40229484,0.03041380,0.00054556
1111222233334444,1500,control_b,true,1,0.00009575,0.00054556,0.00009897,0.00054234,0.00000322,true,4,false,true,false,2,0.37166777,0.37157938,0.00008839,0.40221807,0.40210366,0.03041380,0.00128758
1111222233334444,1500,control_b,true,1,0.00009575,0.00054556,0.00009897,0.00054234,0.00000322,true,4,false,true,false,4,0.37085688,0.37087095,-0.00001407,0.40089133,0.40103832,0.04609769,0.00054958
1111222233334444,1500,control_b,true,1,0.00009575,0.00054556,0.00009897,0.00054234,0.00000322,true,4,false,true,false,8,0.37034354,0.37026560,0.00007793,0.40064368,0.40078291,0.04609769,-0.00186443
1111222233334444,1500,control_b,true,1,0.00009575,0.00054556,0.00009897,0.00054234,0.00000322,true,4,false,true,false,16,0.36979732,0.36953554,0.00026178,0.40174761,0.40179452,0.05431386,-0.00144029
1111222233334444,1500,control_b,true,1,0.00009575,0.00054556,0.00009897,0.00054234,0.00000322,true,4,false,true,false,32,0.35769615,0.35699391,0.00070223,0.37369820,0.37401059,0.08396423,-0.00129098
1111222233334444,1500,control_b,true,1,0.00009575,0.00054556,0.00009897,0.00054234,0.00000322,true,4,false,true,false,64,0.34913763,0.35058820,-0.00145057,0.36958873,0.37421608,0.14097868,-0.00190526
1111222233334444,1550,control_a,true,1,0.00023144,0.00062686,0.00023335,0.00062495,0.00000191,true,2,false,true,false,1,0.35026643,0.35026452,0.00000191,0.36407122,0.36465693,0.03162275,0.00062686
1111222233334444,1550,control_a,true,1,0.00023144,0.00062686,0.00023335,0.00062495,0.00000191,true,2,false,true,false,2,0.34982041,0.35015693,-0.00033653,0.36426902,0.36399588,0.03162277,0.00018179
1111222233334444,1550,control_a,true,1,0.00023144,0.00062686,0.00023335,0.00062495,0.00000191,true,2,false,true,false,4,0.34863436,0.34869137,-0.00005701,0.36357954,0.36328077,0.03162277,0.00054476
1111222233334444,1550,control_a,true,1,0.00023144,0.00062686,0.00023335,0.00062495,0.00000191,true,2,false,true,false,8,0.34769177,0.34843528,-0.00074351,0.36351073,0.36436927,0.04690415,0.00002208
1111222233334444,1550,control_a,true,1,0.00023144,0.00062686,0.00023335,0.00062495,0.00000191,true,2,false,true,false,16,0.35007945,0.34991273,0.00016671,0.37287512,0.37248731,0.04795831,0.00047523
1111222233334444,1550,control_a,true,1,0.00023144,0.00062686,0.00023335,0.00062495,0.00000191,true,2,false,true,false,32,0.34781751,0.34744719,0.00037032,0.37311316,0.37255156,0.04795831,-0.00134635
1111222233334444,1550,control_a,true,1,0.00023144,0.00062686,0.00023335,0.00062495,0.00000191,true,2,false,true,false,64,0.33919439,0.33988190,-0.00068751,0.36200657,0.36131242,0.09848855,0.00080022
1111222233334444,1550,control_b,true,1,0.00023144,0.00062686,0.00022733,0.00063097,0.00000411,false,0,false,false,false,1,0.35026643,0.35027054,-0.00000411,0.36407122,0.36433336,0.03162275,0.00062686
1111222233334444,1550,control_b,true,1,0.00023144,0.00062686,0.00022733,0.00063097,0.00000411,false,0,false,false,false,2,0.34982041,0.35024273,-0.00042233,0.36426902,0.36388162,0.03741657,0.00018179
1111222233334444,1550,control_b,true,1,0.00023144,0.00062686,0.00022733,0.00063097,0.00000411,false,0,false,false,false,4,0.34863436,0.34870896,-0.00007460,0.36357954,0.36324608,0.03741657,0.00054476
1111222233334444,1550,control_b,true,1,0.00023144,0.00062686,0.00022733,0.00063097,0.00000411,false,0,false,false,false,8,0.34769177,0.34832504,-0.00063327,0.36351073,0.36409578,0.06244995,0.00002208
1111222233334444,1550,control_b,true,1,0.00023144,0.00062686,0.00022733,0.00063097,0.00000411,false,0,false,false,false,16,0.35007945,0.35038373,-0.00030428,0.37287512,0.37285900,0.07516647,0.00047523
1111222233334444,1550,control_b,true,1,0.00023144,0.00062686,0.00022733,0.00063097,0.00000411,false,0,false,false,false,32,0.34781751,0.34947523,-0.00165772,0.37311316,0.37671196,0.09246620,-0.00134635
1111222233334444,1550,control_b,true,1,0.00023144,0.00062686,0.00022733,0.00063097,0.00000411,false,0,false,false,false,64,0.33919439,0.33874083,0.00045356,0.36200657,0.35945043,0.11597408,0.00080022
1111222233334444,1600,control_a,true,2,-0.00033274,0.00164416,-0.00033313,0.00164455,0.00000039,false,0,false,false,false,1,0.34194660,0.34194699,-0.00000039,0.36376539,0.36376595,0.00999999,0.00164416
1111222233334444,1600,control_a,true,2,-0.00033274,0.00164416,-0.00033313,0.00164455,0.00000039,false,0,false,false,false,2,0.34236407,0.34236446,-0.00000039,0.36530951,0.36531007,0.00999999,0.00143519
1111222233334444,1600,control_a,true,2,-0.00033274,0.00164416,-0.00033313,0.00164455,0.00000039,false,0,false,false,false,4,0.34493896,0.34493935,-0.00000039,0.37000760,0.37000814,0.00999999,0.00128254
1111222233334444,1600,control_a,true,2,-0.00033274,0.00164416,-0.00033313,0.00164455,0.00000039,false,0,false,false,false,8,0.34073493,0.34073544,-0.00000051,0.36460170,0.36460233,0.00999999,0.00153202
1111222233334444,1600,control_a,true,2,-0.00033274,0.00164416,-0.00033313,0.00164455,0.00000039,false,0,false,false,false,16,0.33683321,0.33683410,-0.00000089,0.35929897,0.35929978,0.00999999,0.00057214
1111222233334444,1600,control_a,true,2,-0.00033274,0.00164416,-0.00033313,0.00164455,0.00000039,false,0,false,false,false,32,0.32969269,0.32969418,-0.00000149,0.34452581,0.34452692,0.00999999,0.00066096
1111222233334444,1600,control_a,true,2,-0.00033274,0.00164416,-0.00033313,0.00164455,0.00000039,false,0,false,false,false,64,0.32066527,0.32066825,-0.00000298,0.33527052,0.33527318,0.00999999,0.00155610
1111222233334444,1600,control_b,true,2,-0.00033274,0.00164416,-0.00031817,0.00162959,0.00001457,true,0,false,false,true,1,0.34194660,0.34193203,0.00001457,0.36376539,0.36282197,0.03605549,0.00164416
1111222233334444,1600,control_b,true,2,-0.00033274,0.00164416,-0.00031817,0.00162959,0.00001457,true,0,false,false,true,2,0.34236407,0.34205472,0.00030935,0.36530951,0.36390662,0.03605549,0.00143519
1111222233334444,1600,control_b,true,2,-0.00033274,0.00164416,-0.00031817,0.00162959,0.00001457,true,0,false,false,true,4,0.34493896,0.34375513,0.00118384,0.37000760,0.36805105,0.03605549,0.00128254
1111222233334444,1600,control_b,true,2,-0.00033274,0.00164416,-0.00031817,0.00162959,0.00001457,true,0,false,false,true,8,0.34073493,0.34004822,0.00068671,0.36460170,0.36343196,0.05567760,0.00153202
1111222233334444,1600,control_b,true,2,-0.00033274,0.00164416,-0.00031817,0.00162959,0.00001457,true,0,false,false,true,16,0.33683321,0.33619747,0.00063574,0.35929897,0.35839930,0.06633247,0.00057214
1111222233334444,1600,control_b,true,2,-0.00033274,0.00164416,-0.00031817,0.00162959,0.00001457,true,0,false,false,true,32,0.32969269,0.32832977,0.00136292,0.34452581,0.34364891,0.10012491,0.00066096
1111222233334444,1600,control_b,true,2,-0.00033274,0.00164416,-0.00031817,0.00162959,0.00001457,true,0,false,false,true,64,0.32066527,0.31961685,0.00104842,0.33527052,0.33560908,0.12093383,0.00155610
1111222233334444,1650,control_a,true,2,-0.00067940,0.00155807,-0.00065371,0.00153238,0.00002569,true,64,true,false,false,1,0.32216284,0.32213715,0.00002569,0.34008467,0.33876243,0.03162277,0.00155807
1111222233334444,1650,control_a,true,2,-0.00067940,0.00155807,-0.00065371,0.00153238,0.00002569,true,64,true,false,false,2,0.32203528,0.32197735,0.00005794,0.34029528,0.33966002,0.04358898,0.00153613
1111222233334444,1650,control_a,true,2,-0.00067940,0.00155807,-0.00065371,0.00153238,0.00002569,true,64,true,false,false,4,0.32134753,0.32096699,0.00038055,0.33875552,0.33795965,0.05656854,0.00142160
1111222233334444,1650,control_a,true,2,-0.00067940,0.00155807,-0.00065371,0.00153238,0.00002569,true,64,true,false,false,8,0.32044977,0.32026705,0.00018272,0.33877954,0.33791149,0.07810247,0.00149074
1111222233334444,1650,control_a,true,2,-0.00067940,0.00155807,-0.00065371,0.00153238,0.00002569,true,64,true,false,false,16,0.32020888,0.31948683,0.00072205,0.33728293,0.33469734,0.09124140,0.00168580
1111222233334444,1650,control_a,true,2,-0.00067940,0.00155807,-0.00065371,0.00153238,0.00002569,true,64,true,false,false,32,0.31610051,0.31521586,0.00088465,0.32808903,0.32743877,0.12010409,0.00000274
1111222233334444,1650,control_a,true,2,-0.00067940,0.00155807,-0.00065371,0.00153238,0.00002569,true,64,true,false,false,64,0.30674985,0.30790848,-0.00115862,0.32549188,0.32658389,0.17564166,-0.00293851
1111222233334444,1650,control_b,false,2,-0.00067940,0.00155807,0.00000000,0.00000000,0.00000000,false,0,false,false,false,1,0.32216284,0.32148343,0.00067940,0.34008467,0.33771738,0.02236066,0.00155807
1111222233334444,1650,control_b,false,2,-0.00067940,0.00155807,0.00000000,0.00000000,0.00000000,false,0,false,false,false,2,0.32203528,0.32228208,-0.00024679,0.34029528,0.34022912,0.02645749,0.00153613
1111222233334444,1650,control_b,false,2,-0.00067940,0.00155807,0.00000000,0.00000000,0.00000000,false,0,false,false,false,4,0.32134753,0.32123637,0.00011116,0.33875552,0.33917126,0.05291503,0.00142160
1111222233334444,1650,control_b,false,2,-0.00067940,0.00155807,0.00000000,0.00000000,0.00000000,false,0,false,false,false,8,0.32044977,0.32041138,0.00003839,0.33877954,0.33942541,0.06928201,0.00149074
1111222233334444,1650,control_b,false,2,-0.00067940,0.00155807,0.00000000,0.00000000,0.00000000,false,0,false,false,false,16,0.32020888,0.31996506,0.00024381,0.33728293,0.33765784,0.06928201,0.00168580
1111222233334444,1650,control_b,false,2,-0.00067940,0.00155807,0.00000000,0.00000000,0.00000000,false,0,false,false,false,32,0.31610051,0.31618407,-0.00008357,0.32808903,0.32911244,0.08062256,0.00000274
1111222233334444,1650,control_b,false,2,-0.00067940,0.00155807,0.00000000,0.00000000,0.00000000,false,0,false,false,false,64,0.30674985,0.30813053,-0.00138068,0.32549188,0.32695943,0.12893794,-0.00293851
1111222233334444,1700,control_a,true,1,0.00072330,0.00019306,0.00071284,0.00020352,0.00001046,false,0,false,false,false,1,0.31184140,0.31185186,-0.00001046,0.33108190,0.33274099,0.02999998,0.00019306
1111222233334444,1700,control_a,true,1,0.00072330,0.00019306,0.00071284,0.00020352,0.00001046,false,0,false,false,false,2,0.31137791,0.31115180,0.00022611,0.32899868,0.33029515,0.02999998,0.00044915
1111222233334444,1700,control_a,true,1,0.00072330,0.00019306,0.00071284,0.00020352,0.00001046,false,0,false,false,false,4,0.31030479,0.31057620,-0.00027141,0.32671502,0.32668743,0.04582572,-0.00011271
1111222233334444,1700,control_a,true,1,0.00072330,0.00019306,0.00071284,0.00020352,0.00001046,false,0,false,false,false,8,0.30720359,0.30689010,0.00031349,0.32246491,0.32156882,0.04582572,-0.00004539
1111222233334444,1700,control_a,true,1,0.00072330,0.00019306,0.00071284,0.00020352,0.00001046,false,0,false,false,false,16,0.30736741,0.30849195,-0.00112453,0.32857087,0.33042803,0.06708201,-0.00020805
1111222233334444,1700,control_a,true,1,0.00072330,0.00019306,0.00071284,0.00020352,0.00001046,false,0,false,false,false,32,0.30151293,0.30253556,-0.00102264,0.31693920,0.31787884,0.10735453,-0.00061357
1111222233334444,1700,control_a,true,1,0.00072330,0.00019306,0.00071284,0.00020352,0.00001046,false,0,false,false,false,64,0.29743209,0.29793999,-0.00050789,0.31503674,0.31435585,0.11672615,-0.00115848
1111222233334444,1700,control_b,true,1,0.00072330,0.00019306,0.00071284,0.00020352,0.00001046,false,0,false,false,false,1,0.31184140,0.31185186,-0.00001046,0.33108190,0.33274099,0.03605549,0.00019306
1111222233334444,1700,control_b,true,1,0.00072330,0.00019306,0.00071284,0.00020352,0.00001046,false,0,false,false,false,2,0.31137791,0.31115180,0.00022611,0.32899868,0.33029515,0.03605549,0.00044915
1111222233334444,1700,control_b,true,1,0.00072330,0.00019306,0.00071284,0.00020352,0.00001046,false,0,false,false,false,4,0.31030479,0.31057620,-0.00027141,0.32671502,0.32668743,0.04999997,-0.00011271
1111222233334444,1700,control_b,true,1,0.00072330,0.00019306,0.00071284,0.00020352,0.00001046,false,0,false,false,false,8,0.30720359,0.30689010,0.00031349,0.32246491,0.32156882,0.04999997,-0.00004539
1111222233334444,1700,control_b,true,1,0.00072330,0.00019306,0.00071284,0.00020352,0.00001046,false,0,false,false,false,16,0.30736741,0.30849195,-0.00112453,0.32857087,0.33042803,0.06999997,-0.00020805
1111222233334444,1700,control_b,true,1,0.00072330,0.00019306,0.00071284,0.00020352,0.00001046,false,0,false,false,false,32,0.30151293,0.30253556,-0.00102264,0.31693920,0.31787884,0.10920162,-0.00061357
1111222233334444,1700,control_b,true,1,0.00072330,0.00019306,0.00071284,0.00020352,0.00001046,false,0,false,false,false,64,0.29743209,0.29793999,-0.00050789,0.31503674,0.31435585,0.11842716,-0.00115848
1111222233334444,1750,control_a,true,1,0.00043511,0.00084692,0.00042632,0.00085571,0.00000879,false,0,false,false,false,1,0.29881874,0.29882753,-0.00000879,0.31427327,0.31399620,0.03605549,0.00084692
1111222233334444,1750,control_a,true,1,0.00043511,0.00084692,0.00042632,0.00085571,0.00000879,false,0,false,false,false,2,0.29864386,0.29863611,0.00000775,0.31418067,0.31388056,0.03605549,0.00086346
1111222233334444,1750,control_a,true,1,0.00043511,0.00084692,0.00042632,0.00085571,0.00000879,false,0,false,false,false,4,0.29801849,0.29800227,0.00001621,0.31392562,0.31369606,0.03605549,0.00021994
1111222233334444,1750,control_a,true,1,0.00043511,0.00084692,0.00042632,0.00085571,0.00000879,false,0,false,false,false,8,0.29762986,0.29773322,-0.00010335,0.31337070,0.31338185,0.03605549,-0.00088301
1111222233334444,1750,control_a,true,1,0.00043511,0.00084692,0.00042632,0.00085571,0.00000879,false,0,false,false,false,16,0.29507628,0.29508510,-0.00000882,0.31226397,0.31211758,0.03605549,-0.00072473
1111222233334444,1750,control_a,true,1,0.00043511,0.00084692,0.00042632,0.00085571,0.00000879,false,0,false,false,false,32,0.29153958,0.29001886,0.00152072,0.30534944,0.30422878,0.08616839,0.00096259
1111222233334444,1750,control_a,true,1,0.00043511,0.00084692,0.00042632,0.00085571,0.00000879,false,0,false,false,false,64,0.28102973,0.28218785,-0.00115812,0.29409364,0.29572040,0.14517228,-0.00104237
1111222233334444,1750,control_b,true,1,0.00043511,0.00084692,0.00042632,0.00085571,0.00000879,false,0,false,false,false,1,0.29881874,0.29882753,-0.00000879,0.31427327,0.31399620,0.02999998,0.00084692
1111222233334444,1750,control_b,true,1,0.00043511,0.00084692,0.00042632,0.00085571,0.00000879,false,0,false,false,false,2,0.29864386,0.29863611,0.00000775,0.31418067,0.31388056,0.02999998,0.00086346
1111222233334444,1750,control_b,true,1,0.00043511,0.00084692,0.00042632,0.00085571,0.00000879,false,0,false,false,false,4,0.29801849,0.29800227,0.00001621,0.31392562,0.31369606,0.02999998,0.00021994
1111222233334444,1750,control_b,true,1,0.00043511,0.00084692,0.00042632,0.00085571,0.00000879,false,0,false,false,false,8,0.29762986,0.29773322,-0.00010335,0.31337070,0.31338185,0.02999998,-0.00088301
1111222233334444,1750,control_b,true,1,0.00043511,0.00084692,0.00042632,0.00085571,0.00000879,false,0,false,false,false,16,0.29507628,0.29508510,-0.00000882,0.31226397,0.31211758,0.02999998,-0.00072473
1111222233334444,1750,control_b,true,1,0.00043511,0.00084692,0.00042632,0.00085571,0.00000879,false,0,false,false,false,32,0.29153958,0.29001886,0.00152072,0.30534944,0.30422878,0.08381522,0.00096259
1111222233334444,1750,control_b,true,1,0.00043511,0.00084692,0.00042632,0.00085571,0.00000879,false,0,false,false,false,64,0.28102973,0.28218785,-0.00115812,0.29409364,0.29572040,0.14378799,-0.00104237
1111222233334444,1800,control_a,true,1,0.00019738,0.00042036,0.00021189,0.00040585,0.00001451,true,2,false,true,false,1,0.28618759,0.28617308,0.00001451,0.30000046,0.29991385,0.02999998,0.00042036
1111222233334444,1800,control_a,true,1,0.00019738,0.00042036,0.00021189,0.00040585,0.00001451,true,2,false,true,false,2,0.28540605,0.28544185,-0.00003579,0.29900047,0.29897654,0.02999998,0.00030968
1111222233334444,1800,control_a,true,1,0.00019738,0.00042036,0.00021189,0.00040585,0.00001451,true,2,false,true,false,4,0.28541493,0.28536525,0.00004968,0.29931808,0.29917702,0.02999998,0.00039521
