dataset_index,initialization_index,stream_seed,step,method,candidate_count,within_stratum_utility_variance,predicted_finite_population_rmse,observed_panel_rmse,sign_error_rate,cross_block_regret,selected_program_regret,false_authorization_rate
2,1,a303ea000000000f,600,hash_placebo_05,170,1.189007433151e-5,3.519303069547e-4,3.637133332820e-4,0.298757530,3.981518233331e-4,4.787730631506e-4,0.343750000
2,1,a303ea000000000f,600,hash_placebo_06,170,1.115005628546e-5,3.408026109645e-4,3.291659511731e-4,0.279649849,4.404370130260e-4,5.337749287264e-4,0.406250000
2,1,a303ea000000000f,600,hash_placebo_07,170,1.110545809250e-5,3.401203538900e-4,3.275406079239e-4,0.283038404,3.877221846551e-4,4.614953124360e-4,0.296875000
2,1,a303ea000000000f,600,gradient_full171,170,6.060760254363e-6,2.512626500622e-4,2.458088021994e-4,0.243411145,3.853731661820e-4,4.342300185840e-4,0.234375000
2,1,a303ea000000000f,600,development_response_oracle,170,6.978482848067e-6,2.696155219333e-4,2.729674919790e-4,0.270425452,4.112097906273e-4,4.762831616176e-4,0.328125000
2,1,a303ea000000000f,600,evaluation_state_response_comparator,170,5.741041695104e-6,2.445455328918e-4,2.511467950614e-4,0.235786898,4.784042702113e-4,5.446915428138e-4,0.296875000
2,1,a303ea000000000f,2400,hash_placebo_00,170,3.367615098725e-5,5.922780085826e-4,5.807284695622e-4,0.326746324,6.393663425399e-4,7.203984313264e-4,0.171875000
2,1,a303ea000000000f,2400,hash_placebo_01,170,3.389138712914e-5,5.941677226131e-4,6.005831173434e-4,0.337775735,6.429571956232e-4,7.460944764262e-4,0.234375000
2,1,a303ea000000000f,2400,hash_placebo_02,170,3.505800481929e-5,6.043074963965e-4,6.235169352864e-4,0.334650735,5.915171396680e-4,6.834252894805e-4,0.218750000
2,1,a303ea000000000f,2400,hash_placebo_03,170,3.414328702763e-5,5.963717296042e-4,6.040555615048e-4,0.335386029,6.772806507627e-4,7.760624766888e-4,0.265625000
2,1,a303ea000000000f,2400,hash_placebo_04,170,3.369895087404e-5,5.924784707238e-4,5.899369684078e-4,0.331158088,6.619149208120e-4,7.393113481839e-4,0.234375000
2,1,a303ea000000000f,2400,hash_placebo_05,170,3.567567326803e-5,6.096077398967e-4,6.042981602494e-4,0.335845588,6.702993375995e-4,7.653863452219e-4,0.187500000
2,1,a303ea000000000f,2400,hash_placebo_06,170,3.484426767234e-5,6.024625478707e-4,6.051227242756e-4,0.327297794,5.846569565620e-4,6.823407436514e-4,0.187500000
2,1,a303ea000000000f,2400,hash_placebo_07,170,3.414663199899e-5,5.964009417521e-4,5.842694756541e-4,0.324172794,5.737325538462e-4,6.275298585479e-4,0.156250000
2,1,a303ea000000000f,2400,gradient_full171,170,2.629727874363e-5,5.233832122955e-4,5.148771990468e-4,0.302573529,5.929803218692e-4,6.532348157293e-4,0.156250000
2,1,a303ea000000000f,2400,development_response_oracle,170,2.748831856885e-5,5.351043372641e-4,5.360519812692e-4,0.321507353,6.920928159388e-4,7.582819297909e-4,0.218750000
2,1,a303ea000000000f,2400,evaluation_state_response_comparator,170,2.581389565161e-5,5.185506208375e-4,4.998406741259e-4,0.304503676,6.097827498195e-4,6.514009946841e-4,0.109375000
2,1,a303ea000000000f,4200,hash_placebo_00,170,5.910689767648e-5,7.846635271227e-4,7.833624054158e-4,0.338786765,2.752484178927e-4,4.266761448548e-4,0.359375000
2,1,a303ea000000000f,4200,hash_placebo_01,170,5.956776407723e-5,7.877166638272e-4,7.548853450346e-4,0.350643382,3.197581079348e-4,5.033662774849e-4,0.390625000
2,1,a303ea000000000f,4200,hash_placebo_02,170,6.294841884038e-5,8.097608883207e-4,8.019546638013e-4,0.349908088,3.184109023096e-4,5.054596679770e-4,0.359375000
2,1,a303ea000000000f,4200,hash_placebo_03,170,6.043598970672e-5,7.934365503586e-4,8.003956533731e-4,0.368198529,3.408625480006e-4,5.016118786614e-4,0.437500000
2,1,a303ea000000000f,4200,hash_placebo_04,170,6.056003668640e-5,7.942504110691e-4,7.791125623548e-4,0.335018382,2.809897687257e-4,4.012544806642e-4,0.312500000
2,1,a303ea000000000f,4200,hash_placebo_05,170,6.251549924535e-5,8.069715714566e-4,8.025589403267e-4,0.355330882,3.173750294536e-4,4.946574914300e-4,0.375000000
2,1,a303ea000000000f,4200,hash_placebo_06,170,6.082497819424e-5,7.959858810662e-4,8.038407348202e-4,0.344393382,2.713042097184e-4,4.605667687656e-4,0.359375000
2,1,a303ea000000000f,4200,hash_placebo_07,170,5.916219173335e-5,7.850304647310e-4,7.873330404150e-4,0.363327206,3.196851557732e-4,5.346937385298e-4,0.390625000
2,1,a303ea000000000f,4200,gradient_full171,170,5.253544469454e-5,7.397595660538e-4,7.365876083514e-4,0.342095588,2.572072935436e-4,3.272955849525e-4,0.250000000
2,1,a303ea000000000f,4200,development_response_oracle,170,5.344506438726e-5,7.461363284955e-4,7.544527722128e-4,0.350919118,3.319023230688e-4,4.605974642118e-4,0.359375000
2,1,a303ea000000000f,4200,evaluation_state_response_comparator,170,5.111780523972e-5,7.297103109548e-4,7.166660408548e-4,0.354411765,3.196640650458e-4,4.538705587720e-4,0.359375000
2,1,a303ea0000000010,600,hash_placebo_00,170,9.133572749955e-6,3.084499680856e-4,3.169748216077e-4,0.292159763,3.722397464969e-4,4.383218186348e-4,0.296875000
2,1,a303ea0000000010,600,hash_placebo_01,170,8.630374443250e-6,2.998328430707e-4,3.053150656228e-4,0.266919379,3.131584765015e-4,3.580462752524e-4,0.187500000
2,1,a303ea0000000010,600,hash_placebo_02,170,8.860815421234e-6,3.038094149921e-4,3.244750549668e-4,0.277181953,3.139322882930e-4,3.876647970742e-4,0.281250000
2,1,a303ea0000000010,600,hash_placebo_03,170,8.758920721816e-6,3.020575400796e-4,3.115578970575e-4,0.283376479,3.314007664486e-4,3.818020628046e-4,0.187500000
2,1,a303ea0000000010,600,hash_placebo_04,170,8.678156047144e-6,3.006617016256e-4,2.873711119770e-4,0.274038462,3.088474223318e-4,3.564069622257e-4,0.203125000
2,1,a303ea0000000010,600,hash_placebo_05,170,9.224804921564e-6,3.099866415395e-4,3.249079225194e-4,0.280417899,3.263248357825e-4,3.675390034061e-4,0.171875000
2,1,a303ea0000000010,600,hash_placebo_06,170,8.542876006051e-6,2.983090540525e-4,2.953071336577e-4,0.270340237,3.065517702865e-4,3.440178405114e-4,0.171875000
2,1,a303ea0000000010,600,hash_placebo_07,170,8.767262077717e-6,3.022013346147e-4,3.171256226999e-4,0.280880178,3.077916314851e-4,3.672365165812e-4,0.234375000
2,1,a303ea0000000010,600,gradient_full171,170,3.879941893297e-6,2.010374626494e-4,2.019486603842e-4,0.223465237,3.213768253545e-4,3.455201797351e-4,0.109375000
2,1,a303ea0000000010,600,development_response_oracle,170,4.902949945017e-6,2.259920247721e-4,2.260442988431e-4,0.224389793,2.799481820261e-4,3.032886588414e-4,0.140625000
2,1,a303ea0000000010,600,evaluation_state_response_comparator,170,3.830136150061e-6,1.997429637387e-4,1.973061888270e-4,0.224204882,2.514799703022e-4,2.779080330129e-4,0.093750000
2,1,a303ea0000000010,2400,hash_placebo_00,170,2.987185681572e-5,5.578218130942e-4,5.656971593568e-4,0.350527108,4.067883787684e-4,4.127777140752e-4,0.046875000
2,1,a303ea0000000010,2400,hash_placebo_01,170,2.939404951628e-5,5.533425844760e-4,5.483350213447e-4,0.334713855,4.080716530552e-4,4.337054337498e-4,0.140625000
2,1,a303ea0000000010,2400,hash_placebo_02,170,2.950050455704e-5,5.543436862355e-4,5.641087994256e-4,0.358245482,3.932266841957e-4,4.126535300770e-4,0.078125000
2,1,a303ea0000000010,2400,hash_placebo_03,170,2.904411665553e-5,5.500389820989e-4,5.580716626645e-4,0.348550452,4.796675598868e-4,5.139688982467e-4,0.093750000
2,1,a303ea0000000010,2400,hash_placebo_04,170,2.948075484110e-5,5.541580968112e-4,5.690565030273e-4,0.338290663,4.610273138042e-4,4.950199183895e-4,0.093750000
2,1,a303ea0000000010,2400,hash_placebo_05,170,3.048940891616e-5,5.635583461749e-4,5.710876455345e-4,0.352597892,4.627023066632e-4,4.822067718919e-4,0.109375000
2,1,a303ea0000000010,2400,hash_placebo_06,170,2.891433227655e-5,5.488086745070e-4,5.666120128245e-4,0.370952560,4.657843730911e-4,5.103797939228e-4,0.140625000
2,1,a303ea0000000010,2400,hash_placebo_07,170,2.962016304735e-5,5.554667992567e-4,5.605483810244e-4,0.347420934,4.439605766606e-4,4.805304810134e-4,0.093750000
2,1,a303ea0000000010,2400,gradient_full171,170,2.171061430598e-5,4.755546575884e-4,4.841812308434e-4,0.330854669,4.307737251565e-4,4.607384958604e-4,0.062500000
2,1,a303ea0000000010,2400,development_response_oracle,170,2.268807988756e-5,4.861421247901e-4,4.747348603870e-4,0.336219880,3.978769714763e-4,4.169687837816e-4,0.093750000
2,1,a303ea0000000010,2400,evaluation_state_response_comparator,170,2.094960222212e-5,4.671456123599e-4,4.666981958830e-4,0.324171687,4.040039346478e-4,4.189025736991e-4,0.031250000
2,1,a303ea0000000010,4200,hash_placebo_00,170,3.834516475571e-5,6.320037970920e-4,6.274245355665e-4,0.329799107,5.557083101166e-4,6.579423925075e-4,0.156250000
2,1,a303ea0000000010,4200,hash_placebo_01,170,3.850055405497e-5,6.332830631500e-4,6.444102856605e-4,0.330729167,5.993162191658e-4,6.708358069432e-4,0.125000000
2,1,a303ea0000000010,4200,hash_placebo_02,170,3.893645829784e-5,6.368579961571e-4,6.315351876667e-4,0.325799851,6.784037435636e-4,7.676521135807e-4,0.171875000
2,1,a303ea0000000010,4200,hash_placebo_03,170,3.765480826169e-5,6.262887401665e-4,6.191358860128e-4,0.311848958,6.013721248337e-4,6.711799813957e-4,0.093750000
2,1,a303ea0000000010,4200,hash_placebo_04,170,3.831407930394e-5,6.317475704341e-4,6.484197588825e-4,0.325148810,6.188742856352e-4,6.716066629053e-4,0.078125000
2,1,a303ea0000000010,4200,hash_placebo_05,170,3.926195124502e-5,6.395143929594e-4,6.227229448935e-4,0.317429315,5.760450658840e-4,6.138154447584e-4,0.062500000
2,1,a303ea0000000010,4200,hash_placebo_06,170,3.776190705977e-5,6.271787612311e-4,6.488966569207e-4,0.317801339,6.193602513918e-4,6.744167628767e-4,0.062500000
2,1,a303ea0000000010,4200,hash_placebo_07,170,3.779152259855e-5,6.274246518387e-4,6.237519975020e-4,0.315104167,6.439246582204e-4,7.460295493331e-4,0.109375000
2,1,a303ea0000000010,4200,gradient_full171,170,3.249093908408e-5,5.817622212947e-4,5.737257017914e-4,0.314825149,5.150439753834e-4,5.417277640163e-4,0.078125000
2,1,a303ea0000000010,4200,development_response_oracle,170,3.270149173595e-5,5.836441886253e-4,5.867694538384e-4,0.317522321,4.098547428839e-4,4.561319578329e-4,0.093750000
2,1,a303ea0000000010,4200,evaluation_state_response_comparator,170,3.163530342985e-5,5.740508781698e-4,5.705931595868e-4,0.319103423,5.842929485880e-4,6.465483408675e-4,0.093750000
2,2,a303ea0000000011,600,hash_placebo_00,170,8.892281936351e-6,3.043483807037e-4,2.889588239407e-4,0.274553571,2.029762214306e-4,2.292375779405e-4,0.125000000
2,2,a303ea0000000011,600,hash_placebo_01,170,8.744426536180e-6,3.018075155104e-4,2.995159368834e-4,0.249813988,2.780008819627e-4,3.478701960482e-4,0.250000000
2,2,a303ea0000000011,600,hash_placebo_02,170,8.890390233382e-6,3.043160061478e-4,3.196967114216e-4,0.269345238,2.497864052771e-4,2.970756867455e-4,0.218750000
2,2,a303ea0000000011,600,hash_placebo_03,170,8.456764378181e-6,2.968017783068e-4,2.952327714968e-4,0.272879464,2.745532909216e-4,3.459624393365e-4,0.296875000
2,2,a303ea0000000011,600,hash_placebo_04,170,8.659131092818e-6,3.003319533730e-4,3.145652731143e-4,0.258370536,2.586752978573e-4,3.271988411910e-4,0.250000000
2,2,a303ea0000000011,600,hash_placebo_05,170,9.001698234643e-6,3.062151040432e-4,3.031659129649e-4,0.272135417,2.781455278864e-4,3.417405409998e-4,0.265625000
2,2,a303ea0000000011,600,hash_placebo_06,170,8.571704904005e-6,2.988119688869e-4,2.767881482673e-4,0.262927827,2.560384330081e-4,2.805926753879e-4,0.187500000
2,2,a303ea0000000011,600,hash_placebo_07,170,8.922033922945e-6,3.048571031877e-4,3.051365108605e-4,0.266276042,2.614791133055e-4,3.049542598745e-4,0.187500000
2,2,a303ea0000000011,600,gradient_full171,170,3.848915093122e-6,2.002320292894e-4,2.075705273244e-4,0.219029018,2.729885147801e-4,3.635234297690e-4,0.359375000
2,2,a303ea0000000011,600,development_response_oracle,170,4.750031021560e-6,2.224398566083e-4,2.221244660731e-4,0.229817708,2.857706457462e-4,3.585717438170e-4,0.296875000
2,2,a303ea0000000011,600,evaluation_state_response_comparator,170,3.723816809874e-6,1.969511574888e-4,1.912130625805e-4,0.204334077,2.051981151681e-4,2.512690126650e-4,0.140625000
2,2,a303ea0000000011,2400,hash_placebo_00,170,3.301244497496e-5,5.864125127893e-4,5.824829452458e-4,0.351930147,5.775535363028e-4,6.267192389373e-4,0.250000000
2,2,a303ea0000000011,2400,hash_placebo_01,170,3.198940281293e-5,5.772546630111e-4,5.690708780185e-4,0.330514706,4.826257186323e-4,5.277079789039e-4,0.156250000
2,2,a303ea0000000011,2400,hash_placebo_02,170,3.260703721015e-5,5.828006842873e-4,5.845316652579e-4,0.344025735,5.431697175027e-4,6.055979472990e-4,0.171875000
2,2,a303ea0000000011,2400,hash_placebo_03,170,3.167533983587e-5,5.744140115140e-4,5.664016214684e-4,0.332169118,5.681833534510e-4,6.299775953948e-4,0.218750000
2,2,a303ea0000000011,2400,hash_placebo_04,170,3.232221699216e-5,5.802497396251e-4,5.810115408317e-4,0.343198529,5.486878724241e-4,6.010135913357e-4,0.218750000
2,2,a303ea0000000011,2400,hash_placebo_05,170,3.244199131186e-5,5.813238421900e-4,5.823916348153e-4,0.327113971,5.081714615045e-4,5.497594959820e-4,0.218750000
2,2,a303ea0000000011,2400,hash_placebo_06,170,3.171800713712e-5,5.748007547650e-4,5.765450613780e-4,0.333731618,5.340800489648e-4,5.759397678275e-4,0.156250000
2,2,a303ea0000000011,2400,hash_placebo_07,170,3.219560013039e-5,5.791121089146e-4,5.671468834089e-4,0.335294118,4.812627112187e-4,5.058203201997e-4,0.109375000
2,2,a303ea0000000011,2400,gradient_full171,170,2.293589257779e-5,4.887898809155e-4,4.730428098005e-4,0.312132353,4.317071339557e-4,4.776559212019e-4,0.125000000
2,2,a303ea0000000011,2400,development_response_oracle,170,2.405445014332e-5,5.005668676540e-4,4.832039365127e-4,0.309650735,5.530760888632e-4,5.930631319870e-4,0.140625000
2,2,a303ea0000000011,2400,evaluation_state_response_comparator,170,2.281183704163e-5,4.874662065384e-4,4.850165389749e-4,0.315533088,4.693548774668e-4,5.151443217528e-4,0.109375000
2,2,a303ea0000000011,4200,hash_placebo_00,170,4.323247279810e-5,6.710724687495e-4,6.492255176006e-4,0.333363971,5.790842957936e-4,6.816176720861e-4,0.109375000
2,2,a303ea0000000011,4200,hash_placebo_01,170,4.244874501207e-5,6.649619742580e-4,6.629350364982e-4,0.317279412,5.338467120737e-4,5.766995600993e-4,0.078125000
2,2,a303ea0000000011,4200,hash_placebo_02,170,4.407121819471e-5,6.775508759704e-4,6.992566957395e-4,0.336029412,6.380539855968e-4,6.987200081241e-4,0.109375000
2,2,a303ea0000000011,4200,hash_placebo_03,170,4.277092060717e-5,6.674806536457e-4,6.545716704609e-4,0.317279412,6.111794876347e-4,6.915286036531e-4,0.046875000
2,2,a303ea0000000011,4200,hash_placebo_04,170,4.319021121950e-5,6.707443876295e-4,6.711954611711e-4,0.326562500,6.122174415282e-4,6.345915545296e-4,0.046875000
2,2,a303ea0000000011,4200,hash_placebo_05,170,4.273131071201e-5,6.671715071230e-4,6.734471663159e-4,0.326194853,5.955011428114e-4,6.566971744277e-4,0.109375000
2,2,a303ea0000000011,4200,hash_placebo_06,170,4.201540810013e-5,6.615591440249e-4,6.978682374824e-4,0.342922794,5.919390206373e-4,6.427755926666e-4,0.062500000
2,2,a303ea0000000011,4200,hash_placebo_07,170,4.236758452901e-5,6.643259783499e-4,6.398803286941e-4,0.311856618,6.234163013232e-4,6.787638806358e-4,0.109375000
2,2,a303ea0000000011,4200,gradient_full171,170,3.054226343836e-5,5.640466093178e-4,5.560671831239e-4,0.307812500,5.439026452336e-4,6.120122325513e-4,0.015625000
2,2,a303ea0000000011,4200,development_response_oracle,170,3.386923633141e-5,5.939735222372e-4,5.881112890356e-4,0.311213235,5.492229756214e-4,6.082385685033e-4,0.109375000
2,2,a303ea0000000011,4200,evaluation_state_response_comparator,170,3.080681298101e-5,5.664841585478e-4,5.730971328818e-4,0.311856618,5.874899374589e-4,6.442211904911e-4,0.093750000
2,2,a303ea0000000012,600,hash_placebo_00,170,8.420867976316e-6,2.961711916330e-4,2.999514284614e-4,0.270583832,2.575819308959e-4,2.836409088331e-4,0.093750000
2,2,a303ea0000000012,600,hash_placebo_01,170,8.241981216520e-6,2.930084828216e-4,3.090298909835e-4,0.261882485,2.922738526649e-4,3.522053423239e-4,0.171875000
2,2,a303ea0000000012,600,hash_placebo_02,170,8.456548275739e-6,2.967979860763e-4,3.062184029881e-4,0.256175150,2.998970963972e-4,3.476692685354e-4,0.203125000
2,2,a303ea0000000012,600,hash_placebo_03,170,7.911501186423e-6,2.870739812172e-4,2.624672510043e-4,0.230913174,2.684643006887e-4,3.134928738291e-4,0.109375000
2,2,a303ea0000000012,600,hash_placebo_04,170,8.137674428110e-6,2.911484878193e-4,2.910329712029e-4,0.250654940,2.788354399854e-4,3.207896306776e-4,0.171875000
2,2,a303ea0000000012,600,hash_placebo_05,170,8.501206060232e-6,2.975806273837e-4,2.859341696837e-4,0.241766467,2.878694426727e-4,3.320647533656e-4,0.171875000
2,2,a303ea0000000012,600,hash_placebo_06,170,7.976738685929e-6,2.882551438889e-4,3.129673623499e-4,0.262256737,3.413609440486e-4,4.252133087448e-4,0.250000000
2,2,a303ea0000000012,600,hash_placebo_07,170,8.353989761420e-6,2.949927569983e-4,2.985198290952e-4,0.249438623,3.121245069906e-4,3.600304594329e-4,0.140625000
2,2,a303ea0000000012,600,gradient_full171,170,3.468262828488e-6,1.900729801859e-4,1.916885276118e-4,0.204434880,1.875152762523e-4,1.920531359474e-4,0.015625000
2,2,a303ea0000000012,600,development_response_oracle,170,4.422122371470e-6,2.146247299423e-4,2.264090754436e-4,0.218937126,2.451754838830e-4,2.662522257424e-4,0.062500000
2,2,a303ea0000000012,600,evaluation_state_response_comparator,170,3.384559577116e-6,1.877653560386e-4,1.829805642183e-4,0.212387725,1.688195080760e-4,1.729174535967e-4,0.015625000
2,2,a303ea0000000012,2400,hash_placebo_00,170,2.701585228901e-5,5.304857472266e-4,5.330588515590e-4,0.316727941,4.457728127818e-4,5.326318931793e-4,0.296875000
2,2,a303ea0000000012,2400,hash_placebo_01,170,2.595469949781e-5,5.199629343541e-4,5.325174638990e-4,0.308180147,3.885413059379e-4,4.473092038211e-4,0.156250000
2,2,a303ea0000000012,2400,hash_placebo_02,170,2.676675674991e-5,5.280344522960e-4,5.113169772482e-4,0.316544118,4.035223450956e-4,4.804268380667e-4,0.187500000
2,2,a303ea0000000012,2400,hash_placebo_03,170,2.606321217961e-5,5.210487439171e-4,5.188813003840e-4,0.319117647,3.468184628446e-4,4.185290384839e-4,0.156250000
2,2,a303ea0000000012,2400,hash_placebo_04,170,2.637502247129e-5,5.241562910138e-4,5.296984899360e-4,0.312775735,3.805032345099e-4,4.353364798249e-4,0.171875000
2,2,a303ea0000000012,2400,hash_placebo_05,170,2.631681578794e-5,5.235775948138e-4,5.145070219237e-4,0.309007353,4.072983831520e-4,4.684694434900e-4,0.187500000
2,2,a303ea0000000012,2400,hash_placebo_06,170,2.558371663249e-5,5.162335210494e-4,5.464002023559e-4,0.311121324,3.893184538128e-4,4.197696354140e-4,0.093750000
2,2,a303ea0000000012,2400,hash_placebo_07,170,2.598808108940e-5,5.202972016209e-4,5.285938890092e-4,0.311029412,3.921375783875e-4,4.523089998543e-4,0.187500000
2,2,a303ea0000000012,2400,gradient_full171,170,1.812859342509e-5,4.345566877229e-4,4.454191075108e-4,0.299080882,4.120097397617e-4,4.858271310937e-4,0.156250000
2,2,a303ea0000000012,2400,development_response_oracle,170,1.995752430914e-5,4.559505216800e-4,4.384687951365e-4,0.288694853,4.064869972353e-4,4.436391410536e-4,0.078125000
2,2,a303ea0000000012,2400,evaluation_state_response_comparator,170,1.873279450042e-5,4.417389229466e-4,4.443882041439e-4,0.303400735,3.996952711987e-4,4.766733189285e-4,0.187500000
2,2,a303ea0000000012,4200,hash_placebo_00,168,2.439101734764e-5,5.040566410347e-4,5.020937502289e-4,0.360026042,4.924334903222e-4,6.727608470669e-4,0.296875000
2,2,a303ea0000000012,4200,hash_placebo_01,168,2.468558881796e-5,5.070912641597e-4,4.992483333835e-4,0.347377232,4.431480560498e-4,6.415087483447e-4,0.281250000
2,2,a303ea0000000012,4200,hash_placebo_02,168,2.470187288833e-5,5.072584902395e-4,4.918804948151e-4,0.338913690,3.808848910012e-4,4.723604064338e-4,0.156250000
2,2,a303ea0000000012,4200,hash_placebo_03,168,2.451948926771e-5,5.053823765612e-4,4.956221406485e-4,0.332403274,4.042147944574e-4,5.364871472011e-4,0.203125000
2,2,a303ea0000000012,4200,hash_placebo_04,168,2.398370367849e-5,4.998302178249e-4,4.974830213223e-4,0.338355655,4.490475000836e-4,6.458172020132e-4,0.296875000
2,2,a303ea0000000012,4200,hash_placebo_05,168,2.514857733464e-5,5.118245277786e-4,4.958917340915e-4,0.347935268,4.858803174557e-4,6.609391820689e-4,0.312500000
2,2,a303ea0000000012,4200,hash_placebo_06,168,2.441899244601e-5,5.043456202307e-4,5.199636222461e-4,0.372767857,4.560389179744e-4,5.962525032714e-4,0.265625000
2,2,a303ea0000000012,4200,hash_placebo_07,168,2.381218485558e-5,4.980397496642e-4,5.076426877079e-4,0.356956845,5.184800805011e-4,7.118565090423e-4,0.343750000
2,2,a303ea0000000012,4200,gradient_full171,168,1.783395536517e-5,4.310108680616e-4,4.431334352749e-4,0.323102679,4.013598266539e-4,4.988143347475e-4,0.187500000
2,2,a303ea0000000012,4200,development_response_oracle,168,1.947548231987e-5,4.504104877760e-4,4.500495068879e-4,0.339099702,4.191290722702e-4,4.765138526182e-4,0.140625000
2,2,a303ea0000000012,4200,evaluation_state_response_comparator,168,1.800041061239e-5,4.330176407635e-4,4.354614609118e-4,0.315290179,3.880745078959e-4,4.811393230852e-4,0.234375000
